Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,-0.0006783158193189322,-0.03836324269602537,-0.03622072413679113,0.4134694181197719,-0.0043283960938856406,-0.041155146603369684,-0.5845078564703355,-0.03517370225738783,-0.047096763179268704,0.07532675854235074,-0.04080371865851646,-0.019482289698132094,-0.053648868601739994,0.038933804022329085,-0.014071045380522609,1.0
Assists,0.3037100909383895,0.548130793343044,0.529165077904655,1.0,0.3681065071709345,0.25320673032160074,0.424603232928523,0.5107499838868533,0.34546289213942255,0.3159744007169851,0.5310411549115746,0.39984283799052256,0.023978783288440157,0.056894787839786624,-0.018018856899040623,0.4134694181197719
Blocks,0.17068235343781132,0.32818557545280014,0.33675763354307686,0.25320673032160074,0.20324430608850455,1.0,0.25882655026508145,0.3235223918956714,0.23080661668665883,0.16987044462286843,0.3213520909242549,0.2169121589223513,0.056216415490826156,-0.027626912756295478,0.0008154223850145717,-0.041155146603369684
Def Rebounds,0.33895601917345236,0.6427321915219054,0.9535037944008775,0.5107499838868533,0.3888610207037541,0.3235223918956714,0.48792824848039945,1.0,0.43610818935725476,0.4795310571179902,0.6188618097872108,0.48239357472062194,0.05633590379526954,0.0557828871230074,-0.01786312717589135,-0.03517370225738783
Double Doubles,0.11139195350124703,0.3582565694769573,0.5061097090048421,0.3159744007169851,0.1563402534376826,0.16987044462286843,0.23045270253036385,0.4795310571179902,0.37098835359154203,1.0,0.35105360329365465,0.26948819635677224,0.11369070542429692,0.031810270804761856,-0.0091749878150837,0.07532675854235074
Field Goal %,0.25559811196008064,0.40499224366941927,0.036563733651987465,0.023978783288440157,0.03169273674878406,0.056216415490826156,0.051666845665983625,0.05633590379526954,-0.015002010326026308,0.11369070542429692,0.45931073278394235,0.056032487729184885,1.0,-0.02614826137548807,0.40006139847610855,-0.053648868601739994
Field Goals Made,0.5719143739370213,0.9729293729259378,0.6525000117009426,0.5310411549115746,0.43628372418533007,0.3213520909242549,0.5121630493718783,0.6188618097872108,0.45866057818563205,0.35105360329365465,1.0,0.5026213443422831,0.45931073278394235,0.02952216148117009,0.16928240205189557,-0.04080371865851646
Free Throw %,0.06373668502630843,0.10495358960495689,0.051485644398895504,0.056894787839786624,0.035869681392760984,-0.027626912756295478,0.0353386380402335,0.0557828871230074,-0.0002730730668293768,0.031810270804761856,0.02952216148117009,0.32528306728096446,-0.02614826137548807,1.0,0.04983205916120744,0.038933804022329085
Free Throws Made,0.22517077530160448,0.6665055862086995,0.5090780136276903,0.39984283799052256,0.3283328378782338,0.2169121589223513,0.37678618042021833,0.48239357472062194,0.36127805269020735,0.26948819635677224,0.5026213443422831,1.0,0.056032487729184885,0.32528306728096446,-0.017286477494475087,-0.019482289698132094
Off Rebounds,0.15737847339326763,0.471233313871892,0.670856913875844,0.34546289213942255,0.2792909787982717,0.23080661668665883,0.3468077824866747,0.43610818935725476,1.0,0.37098835359154203,0.45866057818563205,0.36127805269020735,-0.015002010326026308,-0.0002730730668293768,-0.05263368694671152,-0.047096763179268704
Points,0.6018037698663232,1.0,0.6762313812505859,0.548130793343044,0.448873544945385,0.32818557545280014,0.5256816609678489,0.6427321915219054,0.471233313871892,0.3582565694769573,0.9729293729259378,0.6665055862086995,0.40499224366941927,0.10495358960495689,0.19121744462248758,-0.03836324269602537
Rebounds,0.32975441784518605,0.6762313812505859,1.0,0.529165077904655,0.4070782512581041,0.33675763354307686,0.5061007747897786,0.9535037944008775,0.670856913875844,0.5061097090048421,0.6525000117009426,0.5090780136276903,0.036563733651987465,0.051485644398895504,-0.03148142583229005,-0.03622072413679113
Steals,0.24078011092340665,0.448873544945385,0.4070782512581041,0.3681065071709345,1.0,0.20324430608850455,0.3433588510653525,0.3888610207037541,0.2792909787982717,0.1563402534376826,0.43628372418533007,0.3283328378782338,0.03169273674878406,0.035869681392760984,-0.0014566242874434606,-0.0043283960938856406
Three %,0.6625208804366703,0.19121744462248758,-0.03148142583229005,-0.018018856899040623,-0.0014566242874434606,0.0008154223850145717,-0.008496391456277085,-0.01786312717589135,-0.05263368694671152,-0.0091749878150837,0.16928240205189557,-0.017286477494475087,0.40006139847610855,0.04983205916120744,1.0,-0.014071045380522609
Threes,1.0,0.6018037698663232,0.32975441784518605,0.3037100909383895,0.24078011092340665,0.17068235343781132,0.29684678360030026,0.33895601917345236,0.15737847339326763,0.11139195350124703,0.5719143739370213,0.22517077530160448,0.25559811196008064,0.06373668502630843,0.6625208804366703,-0.0006783158193189322
Turnovers,0.29684678360030026,0.5256816609678489,0.5061007747897786,0.424603232928523,0.3433588510653525,0.25882655026508145,1.0,0.48792824848039945,0.3468077824866747,0.23045270253036385,0.5121630493718783,0.37678618042021833,0.051666845665983625,0.0353386380402335,-0.008496391456277085,-0.5845078564703355
