Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.04153599124650725,-0.012618841591964287,-0.019059450701381805,0.4420423962337707,0.018583513450284975,0.009757538965360794,-0.6005578196581305,-0.015288605610246747,-0.025123604867019155,0.07836751682188617,-0.006552599558777148,-0.037479425372910394,-0.038448637851529514,-0.0006290017938198661,-0.00650867529364532,1.0
Assists,0.26422259536081416,0.5216766013696057,0.4951794744436078,1.0,0.36334131349414284,0.22562488760759802,0.3862202030756122,0.4708837385617704,0.34043012236829984,0.34340591455715025,0.5085837803196372,0.32974757911879543,0.04170428253701085,0.028197775675646502,0.004093704439984534,0.4420423962337707
Blocks,0.09519844546806358,0.28649368166387085,0.27154092418300196,0.22562488760759802,0.16394982512829695,1.0,0.17594171297518424,0.26376751941115095,0.18473533072519152,0.15448397762781219,0.2838713754964924,0.1866628219813701,0.045703355355375355,-0.009360738281905345,0.017120311885231335,0.009757538965360794
Def Rebounds,0.24199891869278856,0.5855665908611813,0.9201575852258453,0.4708837385617704,0.30694768635188957,0.26376751941115095,0.4240311046527926,1.0,0.4130289276821509,0.488974993459145,0.5582855191075788,0.4108569793215403,0.06206571353133272,0.027174183495504708,0.011253339538292316,-0.015288605610246747
Double Doubles,0.11292567622160295,0.3906164303087554,0.5219633783156137,0.34340591455715025,0.16748958113140866,0.15448397762781219,0.2296581602674303,0.488974993459145,0.38924658296943515,1.0,0.3770483130343728,0.26601325028868417,0.12879341409209566,-0.00017075205963610775,0.011137727155314622,0.07836751682188617
Field Goal %,0.181332672167423,0.409338737113864,0.029681273607638378,0.04170428253701085,0.050916757552758395,0.045703355355375355,0.06481736468077239,0.06206571353133272,-0.023622991566582735,0.12879341409209566,0.47178569690436584,0.0439551820852378,1.0,-0.011589630757964932,0.26887537738720757,-0.038448637851529514
Field Goals Made,0.43580001557680237,0.9637718460953733,0.611704710015464,0.5085837803196372,0.4078239961469528,0.2838713754964924,0.45792546484957014,0.5582855191075788,0.4604832046537126,0.3770483130343728,1.0,0.4441783244275244,0.47178569690436584,0.03413221324822128,0.12495892839022128,-0.006552599558777148
Free Throw %,0.06606566829798821,0.13165148362349516,0.02753922225609815,0.028197775675646502,0.040730089832005,-0.009360738281905345,0.03228992037065173,0.027174183495504708,-0.002367449461770463,-0.00017075205963610775,0.03413221324822128,0.3694991597161836,-0.011589630757964932,1.0,0.023759528663079493,-0.0006290017938198661
Free Throws Made,0.1859580756757435,0.6459695184711676,0.44616691863389013,0.32974757911879543,0.31179822788706946,0.1866628219813701,0.32296893385460185,0.4108569793215403,0.32743974115506086,0.26601325028868417,0.4441783244275244,1.0,0.0439551820852378,0.3694991597161836,-0.005635488013313451,-0.037479425372910394
Off Rebounds,0.1482555369597558,0.47581399510346356,0.7182301308059059,0.34043012236829984,0.25801842924309565,0.18473533072519152,0.3119552188920532,0.4130289276821509,1.0,0.38924658296943515,0.4604832046537126,0.32743974115506086,-0.023622991566582735,-0.002367449461770463,-0.01076958460745982,-0.025123604867019155
Points,0.4823101868099964,1.0,0.6390229815807886,0.5216766013696057,0.42720283001861964,0.28649368166387085,0.47409919590813593,0.5855665908611813,0.47581399510346356,0.3906164303087554,0.9637718460953733,0.6459695184711676,0.409338737113864,0.13165148362349516,0.14814127567095622,-0.012618841591964287
Rebounds,0.2507949913965425,0.6390229815807886,1.0,0.4951794744436078,0.33450049825811756,0.27154092418300196,0.4493114384721984,0.9201575852258453,0.7182301308059059,0.5219633783156137,0.611704710015464,0.44616691863389013,0.029681273607638378,0.02753922225609815,0.007950325150906275,-0.019059450701381805
Steals,0.18497465790887807,0.42720283001861964,0.33450049825811756,0.36334131349414284,1.0,0.16394982512829695,0.3089634225674026,0.30694768635188957,0.25801842924309565,0.16748958113140866,0.4078239961469528,0.31179822788706946,0.050916757552758395,0.040730089832005,0.00335971388922337,0.018583513450284975
Three %,0.6944983378867083,0.14814127567095622,0.007950325150906275,0.004093704439984534,0.00335971388922337,0.017120311885231335,0.010886906545296187,0.011253339538292316,-0.01076958460745982,0.011137727155314622,0.12495892839022128,-0.005635488013313451,0.26887537738720757,0.023759528663079493,1.0,-0.00650867529364532
Threes,1.0,0.4823101868099964,0.2507949913965425,0.26422259536081416,0.18497465790887807,0.09519844546806358,0.21155303181758606,0.24199891869278856,0.1482555369597558,0.11292567622160295,0.43580001557680237,0.1859580756757435,0.181332672167423,0.06606566829798821,0.6944983378867083,0.04153599124650725
Turnovers,0.21155303181758606,0.47409919590813593,0.4493114384721984,0.3862202030756122,0.3089634225674026,0.17594171297518424,1.0,0.4240311046527926,0.3119552188920532,0.2296581602674303,0.45792546484957014,0.32296893385460185,0.06481736468077239,0.03228992037065173,0.010886906545296187,-0.6005578196581305
