Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.04733529978373992,-0.01993249621794187,-0.04012407299069076,0.4130125559100564,0.023524111806189935,-0.02299176566922412,-0.5514506392914145,-0.023384619939930847,-0.0710219443748963,0.06272118040116616,-0.015105663474649042,-0.030605669411675078,-0.020405098517822115,0.011617584771120343,-0.004813709366185879,1.0
Assists,0.3435893748697428,0.5611663529071379,0.558721925468193,1.0,0.40085743375354677,0.25712975349519757,0.4535934022308224,0.5363530113208569,0.39029660746202044,0.3381100986609864,0.5483412602127018,0.3980226699270539,0.026942960047249845,0.05859962378132486,-0.017904196231658752,0.4130125559100564
Blocks,0.183980687123609,0.3502341897346035,0.3603952819197759,0.25712975349519757,0.2129257188977197,1.0,0.24418766544066342,0.35407011617340495,0.25068159914237387,0.2266500746402617,0.3399236104118574,0.2531294330615126,0.03375209283077833,0.01878161507574224,0.005899697418828543,-0.02299176566922412
Def Rebounds,0.3302819471382587,0.651119892259498,0.9386304257237305,0.5363530113208569,0.4036386580773836,0.35407011617340495,0.5077775231689016,1.0,0.4598777131332707,0.48393938432804834,0.633470239795916,0.4778245844659243,0.046687948056926075,0.034395423646639,-0.01987979701782687,-0.023384619939930847
Double Doubles,0.15005253084713735,0.38884351843228837,0.5329804538664439,0.3381100986609864,0.21584151246503214,0.2266500746402617,0.25683731696921713,0.48393938432804834,0.4457930803780721,1.0,0.38174260421236755,0.27499796865745596,0.08148823695894442,0.01368068662110515,-0.019521049158161146,0.06272118040116616
Field Goal %,0.1917184508766881,0.37382992327591136,0.023339752353462962,0.026942960047249845,0.03351598644438451,0.03375209283077833,0.034970836450050204,0.046687948056926075,-0.030016808339458533,0.08148823695894442,0.4263496888639155,0.07772153635731711,1.0,0.028973352176287485,0.3165345894815205,-0.020405098517822115
Field Goals Made,0.5468243395487116,0.9697042695944199,0.6775574833742736,0.5483412602127018,0.46371075923358135,0.3399236104118574,0.5225957342143903,0.633470239795916,0.5113667246146274,0.38174260421236755,1.0,0.5257262808243964,0.4263496888639155,0.0620021044811217,0.11725010435686062,-0.015105663474649042
Free Throw %,0.08232775602555131,0.151096491400917,0.03194060927327301,0.05859962378132486,0.0410905640867069,0.01878161507574224,0.058339301775395785,0.034395423646639,-0.006179474704441522,0.01368068662110515,0.0620021044811217,0.3735870807197414,0.028973352176287485,1.0,0.03363484003264715,0.011617584771120343
Free Throws Made,0.26686331010946235,0.695985577753455,0.5033528449410389,0.3980226699270539,0.3415309424034385,0.2531294330615126,0.39408851983827337,0.4778245844659243,0.36416811220880696,0.27499796865745596,0.5257262808243964,1.0,0.07772153635731711,0.3735870807197414,-0.02444360789233845,-0.030605669411675078
Off Rebounds,0.21036572286503097,0.5160279817118067,0.7233302711465057,0.39029660746202044,0.3197122865042714,0.25068159914237387,0.4059024240426593,0.4598777131332707,1.0,0.4457930803780721,0.5113667246146274,0.36416811220880696,-0.030016808339458533,-0.006179474704441522,-0.06109412590884193,-0.0710219443748963
Points,0.5827263837240467,1.0,0.6931633607334617,0.5611663529071379,0.47322078024929143,0.3502341897346035,0.5387219244838453,0.651119892259498,0.5160279817118067,0.38884351843228837,0.9697042695944199,0.695985577753455,0.37382992327591136,0.151096491400917,0.13976925538350726,-0.01993249621794187
Rebounds,0.3342360072485649,0.6931633607334617,1.0,0.558721925468193,0.4265044901973747,0.3603952819197759,0.5411047411189247,0.9386304257237305,0.7233302711465057,0.5329804538664439,0.6775574833742736,0.5033528449410389,0.023339752353462962,0.03194060927327301,-0.03398679860737339,-0.04012407299069076
Steals,0.2662613486766377,0.47322078024929143,0.4265044901973747,0.40085743375354677,1.0,0.2129257188977197,0.3641163474348067,0.4036386580773836,0.3197122865042714,0.21584151246503214,0.46371075923358135,0.3415309424034385,0.03351598644438451,0.0410905640867069,-0.012429233749845706,0.023524111806189935
Three %,0.6501610730652573,0.13976925538350726,-0.03398679860737339,-0.017904196231658752,-0.012429233749845706,0.005899697418828543,0.016023119827698416,-0.01987979701782687,-0.06109412590884193,-0.019521049158161146,0.11725010435686062,-0.02444360789233845,0.3165345894815205,0.03363484003264715,1.0,-0.004813709366185879
Threes,1.0,0.5827263837240467,0.3342360072485649,0.3435893748697428,0.2662613486766377,0.183980687123609,0.31241617647821446,0.3302819471382587,0.21036572286503097,0.15005253084713735,0.5468243395487116,0.26686331010946235,0.1917184508766881,0.08232775602555131,0.6501610730652573,0.04733529978373992
Turnovers,0.31241617647821446,0.5387219244838453,0.5411047411189247,0.4535934022308224,0.3641163474348067,0.24418766544066342,1.0,0.5077775231689016,0.4059024240426593,0.25683731696921713,0.5225957342143903,0.39408851983827337,0.034970836450050204,0.058339301775395785,0.016023119827698416,-0.5514506392914145
