Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.05494067529564653,-0.008723376399352193,-0.04066943577483328,0.4252258655002267,-0.00291915286388313,-0.025186871405408522,-0.6157544759128873,-0.03798580443175216,-0.04595673458873621,0.1063368669663465,0.004830324442236143,-0.05140901674213197,-0.006462571222513633,0.007146927987962925,0.024814125547765107,1.0
Assists,0.20011567900588592,0.5216662490793911,0.48377188565582574,1.0,0.3448760692333814,0.21741924943906696,0.3808997076551419,0.4633744197960851,0.3105324970616093,0.3354092459526363,0.5112768560340366,0.33187210609013196,0.026432053466541587,0.030271484059074528,-0.024148709830800186,0.4252258655002267
Blocks,0.06171679190267016,0.28942966003136494,0.3034985937972998,0.21741924943906696,0.1662953421426132,1.0,0.2000746032794357,0.28387586558140815,0.2181359251277415,0.17464217740457522,0.27275625685669563,0.21556518841812233,0.020242811492830498,0.0005497271743838267,-0.03693903989770932,-0.025186871405408522
Def Rebounds,0.17066993996780372,0.5738718210038665,0.9200547358379462,0.4633744197960851,0.33581707645413456,0.28387586558140815,0.43976425331181146,1.0,0.39116935077659976,0.45573561102938465,0.5487141378302669,0.40468983491587757,0.005982853059370737,0.021044410153286675,-0.06272839599190466,-0.03798580443175216
Double Doubles,0.05159676010995681,0.3688616608503918,0.5046750466163408,0.3354092459526363,0.17718322600266312,0.17464217740457522,0.19768640078406008,0.45573561102938465,0.38182246118833624,1.0,0.348880924450459,0.26992770199816235,0.0877866718931497,0.017133481578710582,-0.0479140941805383,0.1063368669663465
Field Goal %,0.15860837685175136,0.3594466728051687,-0.01276821398570717,0.026432053466541587,0.04681440834483519,0.020242811492830498,0.008549386119008259,0.005982853059370737,-0.03605857226970638,0.0877866718931497,0.4298303497871497,0.01841134167636304,1.0,-0.005034427444595322,0.2412975033206809,-0.006462571222513633
Field Goals Made,0.351641246540605,0.9598599783326522,0.6137273896386167,0.5112768560340366,0.43122076721809766,0.27275625685669563,0.44095748270468915,0.5487141378302669,0.47151745768688347,0.348880924450459,1.0,0.4557107643199126,0.4298303497871497,0.030881603467912352,0.05061394946723272,0.004830324442236143
Free Throw %,0.07291930877521317,0.1332477030896276,0.02467293449469491,0.030271484059074528,0.04842618129406093,0.0005497271743838267,0.032715485304763085,0.021044410153286675,0.010479600010183086,0.017133481578710582,0.030881603467912352,0.35168030207321305,-0.005034427444595322,1.0,0.03657673576558868,0.007146927987962925
Free Throws Made,0.11721243716727393,0.6663818729568269,0.4564024760275957,0.33187210609013196,0.303914458160023,0.21556518841812233,0.34449943491542534,0.40468983491587757,0.35710285101398176,0.26992770199816235,0.4557107643199126,1.0,0.01841134167636304,0.35168030207321305,-0.0439994678160254,-0.05140901674213197
Off Rebounds,0.07525902841400012,0.4914566668408827,0.7030380542701835,0.3105324970616093,0.26004712139247865,0.2181359251277415,0.30806263774978937,0.39116935077659976,1.0,0.38182246118833624,0.47151745768688347,0.35710285101398176,-0.03605857226970638,0.010479600010183086,-0.06742017459157737,-0.04595673458873621
Points,0.3839096490946075,1.0,0.6409236388709495,0.5216662490793911,0.44541990537817955,0.28942966003136494,0.46498366266858465,0.5738718210038665,0.4914566668408827,0.3688616608503918,0.9598599783326522,0.6663818729568269,0.3594466728051687,0.1332477030896276,0.07023270379956016,-0.008723376399352193
Rebounds,0.16007446252665875,0.6409236388709495,1.0,0.48377188565582574,0.36536809503898793,0.3034985937972998,0.46105831471698977,0.9200547358379462,0.7030380542701835,0.5046750466163408,0.6137273896386167,0.4564024760275957,-0.01276821398570717,0.02467293449469491,-0.07993834355616798,-0.04066943577483328
Steals,0.14414465054265554,0.44541990537817955,0.36536809503898793,0.3448760692333814,1.0,0.1662953421426132,0.3147505184303264,0.33581707645413456,0.26004712139247865,0.17718322600266312,0.43122076721809766,0.303914458160023,0.04681440834483519,0.04842618129406093,-0.019263376513975555,-0.00291915286388313
Three %,0.6880565477618334,0.07023270379956016,-0.07993834355616798,-0.024148709830800186,-0.019263376513975555,-0.03693903989770932,-0.048659821285272485,-0.06272839599190466,-0.06742017459157737,-0.0479140941805383,0.05061394946723272,-0.0439994678160254,0.2412975033206809,0.03657673576558868,1.0,0.024814125547765107
Threes,1.0,0.3839096490946075,0.16007446252665875,0.20011567900588592,0.14414465054265554,0.06171679190267016,0.13669385320331426,0.17066993996780372,0.07525902841400012,0.05159676010995681,0.351641246540605,0.11721243716727393,0.15860837685175136,0.07291930877521317,0.6880565477618334,0.05494067529564653
Turnovers,0.13669385320331426,0.46498366266858465,0.46105831471698977,0.3808997076551419,0.3147505184303264,0.2000746032794357,1.0,0.43976425331181146,0.30806263774978937,0.19768640078406008,0.44095748270468915,0.34449943491542534,0.008549386119008259,0.032715485304763085,-0.048659821285272485,-0.6157544759128873
