Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.05838778325683907,-0.021012292135283786,-0.02843770045778351,0.4098252929242724,-0.006574962801960926,-0.031861928831240546,-0.539883077278893,-0.0377966119428352,-0.018633974046460503,0.10358749123530128,-0.010967844736264033,-0.05477219122843758,-0.00809466434141774,0.004988317602526204,0.01751474477785442,1.0
Assists,0.31181213720103645,0.5482136309588257,0.5347943845999087,1.0,0.3755809421165521,0.29060588824498235,0.4714482594563749,0.5078155578560728,0.3715240836551371,0.34914004666051407,0.5374354560856737,0.3865424612659022,0.02308955687719872,0.0399706741022101,-0.023565116185530425,0.4098252929242724
Blocks,0.17790306994796984,0.32965606021116206,0.34746157072224637,0.29060588824498235,0.23559873106581422,1.0,0.277802872226687,0.33854548229795317,0.24149880790704698,0.16885271545409572,0.3200470573815125,0.23649366292085525,0.022515215786125458,0.005365013219870911,0.004167965013249273,-0.031861928831240546
Def Rebounds,0.33019702544917173,0.6309614423400282,0.9416414109645856,0.5078155578560728,0.3865033545956065,0.33854548229795317,0.5084051617799564,1.0,0.43923858260315685,0.4718004814472305,0.6088187946524434,0.4770797327616719,0.03415878811683497,0.023171683403519393,0.011221633715081105,-0.0377966119428352
Double Doubles,0.1210294166085364,0.37583135123912925,0.5044860645736794,0.34914004666051407,0.1885653504181853,0.16885271545409572,0.23454016039917394,0.4718004814472305,0.3741815980271248,1.0,0.36632762387257933,0.2866680369269428,0.10752647005762551,0.02745885536893236,-0.014247842587412256,0.10358749123530128
Field Goal %,0.18245026494067276,0.37744631833346054,0.01608577764201067,0.02308955687719872,0.04658698756671969,0.022515215786125458,0.009444974606276814,0.03415878811683497,-0.02658033808170371,0.10752647005762551,0.44246951786869826,0.051517224750918814,1.0,0.009263293458763833,0.34294860784416004,-0.00809466434141774
Field Goals Made,0.5266363006754612,0.9684744254016631,0.6551543885623311,0.5374354560856737,0.45657508290520316,0.3200470573815125,0.5086805995626219,0.6088187946524434,0.4874108471719268,0.36632762387257933,1.0,0.5343519866881478,0.44246951786869826,0.06015604039320867,0.14324705286006248,-0.010967844736264033
Free Throw %,0.038566282279246175,0.1349198952606203,0.020721476334963195,0.0399706741022101,0.03722265785624261,0.005365013219870911,0.03614053914255185,0.023171683403519393,0.0006260617457527054,0.02745885536893236,0.06015604039320867,0.32152552934983886,0.009263293458763833,1.0,-0.006180933795384682,0.004988317602526204
Free Throws Made,0.27099760306346204,0.7073484562678919,0.5102490348978943,0.3865424612659022,0.3449346656841389,0.23649366292085525,0.41159872276167814,0.4770797327616719,0.37405626071107295,0.2866680369269428,0.5343519866881478,1.0,0.051517224750918814,0.32152552934983886,-0.011002246572054609,-0.05477219122843758
Off Rebounds,0.1969730184828971,0.49895902991883306,0.6975344468360897,0.3715240836551371,0.28462064388157365,0.24149880790704698,0.3569368755494182,0.43923858260315685,1.0,0.3741815980271248,0.4874108471719268,0.37405626071107295,-0.02658033808170371,0.0006260617457527054,-0.056729241759907865,-0.018633974046460503
Points,0.5679043088469025,1.0,0.6769276486163613,0.5482136309588257,0.4677569412660817,0.32965606021116206,0.528863404417984,0.6309614423400282,0.49895902991883306,0.37583135123912925,0.9684744254016631,0.7073484562678919,0.37744631833346054,0.1349198952606203,0.16185206691537235,-0.021012292135283786
Rebounds,0.3345779713027994,0.6769276486163613,1.0,0.5347943845999087,0.406141172849931,0.34746157072224637,0.5241900363106572,0.9416414109645856,0.6975344468360897,0.5044860645736794,0.6551543885623311,0.5102490348978943,0.01608577764201067,0.020721476334963195,-0.00984178977131176,-0.02843770045778351
Steals,0.2475388742571841,0.4677569412660817,0.406141172849931,0.3755809421165521,1.0,0.23559873106581422,0.3581679012587884,0.3865033545956065,0.28462064388157365,0.1885653504181853,0.45657508290520316,0.3449346656841389,0.04658698756671969,0.03722265785624261,-0.018252844825556315,-0.006574962801960926
Three %,0.6480079689901224,0.16185206691537235,-0.00984178977131176,-0.023565116185530425,-0.018252844825556315,0.004167965013249273,-0.0333227765413289,0.011221633715081105,-0.056729241759907865,-0.014247842587412256,0.14324705286006248,-0.011002246572054609,0.34294860784416004,-0.006180933795384682,1.0,0.01751474477785442
Threes,1.0,0.5679043088469025,0.3345779713027994,0.31181213720103645,0.2475388742571841,0.17790306994796984,0.26735697853178964,0.33019702544917173,0.1969730184828971,0.1210294166085364,0.5266363006754612,0.27099760306346204,0.18245026494067276,0.038566282279246175,0.6480079689901224,0.05838778325683907
Turnovers,0.26735697853178964,0.528863404417984,0.5241900363106572,0.4714482594563749,0.3581679012587884,0.277802872226687,1.0,0.5084051617799564,0.3569368755494182,0.23454016039917394,0.5086805995626219,0.41159872276167814,0.009444974606276814,0.03614053914255185,-0.0333227765413289,-0.539883077278893
