Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.059001200246759485,-0.02754812802989725,-0.045475592136989276,0.37221215817911674,-0.01774091962566658,-0.07875745239263594,-0.538208064492334,-0.046934862011271734,-0.03221229033286662,0.0553937502867583,-0.025429360004039486,-0.02534666139410028,-0.06567203853326459,0.041641263951964026,0.020405525484596627,1.0
Assists,0.36841751551788504,0.5742458114969965,0.554700310172858,1.0,0.37963551226894376,0.26611999960243193,0.4926469644641095,0.5379356258392356,0.3764429768217491,0.34346371348532495,0.5658001450458241,0.4012388306932136,0.025743117029171474,0.07037206588717493,-0.010578388167838773,0.37221215817911674
Blocks,0.1904691190594333,0.3620871789282214,0.3866588491216471,0.26611999960243193,0.2429752418046216,1.0,0.2937090148768492,0.3756390809715808,0.2548415687814917,0.2472792353649499,0.3587926351660344,0.2570325902263837,0.07072193270729463,0.017134029982033425,0.0030568491471324203,-0.07875745239263594
Def Rebounds,0.3602830728055708,0.6519285579553971,0.9510457502306281,0.5379356258392356,0.39332538218673896,0.3756390809715808,0.5290973821704391,1.0,0.44132103268175105,0.5007263463066722,0.6373112179193481,0.47392517873767204,0.04030423072806032,0.05639353945163783,-0.042218156454919484,-0.046934862011271734
Double Doubles,0.19952808573455888,0.43138714546720447,0.5249927134099609,0.34346371348532495,0.19904675644582392,0.2472792353649499,0.25820143470662366,0.5007263463066722,0.37988641906689996,1.0,0.4295462447036916,0.30004619508637687,0.1431679206949264,0.031853618803738576,-0.013165872021052438,0.0553937502867583
Field Goal %,0.22560524512091226,0.3717718899340153,0.01968914502165096,0.025743117029171474,0.04515311689277068,0.07072193270729463,0.054997452556488094,0.04030423072806032,-0.0218960576742883,0.1431679206949264,0.42475127964738835,0.03737535944887946,1.0,-0.009774661836919711,0.35535757258393963,-0.06567203853326459
Field Goals Made,0.6001720990018519,0.9720781714928657,0.6770261389983693,0.5658001450458241,0.4575020941142279,0.3587926351660344,0.5353253378420019,0.6373112179193481,0.4899715616508415,0.4295462447036916,1.0,0.5218476360609212,0.42475127964738835,0.07472083366306713,0.14747343700410265,-0.025429360004039486
Free Throw %,0.08170323265426258,0.14963270840856624,0.05737911148734206,0.07037206588717493,0.031283652164311185,0.017134029982033425,0.04021903349761144,0.05639353945163783,0.034572644561327345,0.031853618803738576,0.07472083366306713,0.3560858582005017,-0.009774661836919711,1.0,-0.009500197160666067,0.041641263951964026
Free Throws Made,0.3056899765293985,0.6827452414385813,0.5156275001286321,0.4012388306932136,0.3433882845209885,0.2570325902263837,0.38646557482395427,0.47392517873767204,0.4028259927291337,0.30004619508637687,0.5218476360609212,1.0,0.03737535944887946,0.3560858582005017,-0.0007547150710503091,-0.02534666139410028
Off Rebounds,0.2020154013942872,0.5057465179169545,0.6766648782459465,0.3764429768217491,0.2739588990296999,0.2548415687814917,0.35089274073193416,0.44132103268175105,1.0,0.37988641906689996,0.4899715616508415,0.4028259927291337,-0.0218960576742883,0.034572644561327345,-0.04756852261327807,-0.03221229033286662
Points,0.640421858530853,1.0,0.6948534612971597,0.5742458114969965,0.46836553009976056,0.3620871789282214,0.5445630936201397,0.6519285579553971,0.5057465179169545,0.43138714546720447,0.9720781714928657,0.6827452414385813,0.3717718899340153,0.14963270840856624,0.17571984667464777,-0.02754812802989725
Rebounds,0.36451151191831554,0.6948534612971597,1.0,0.554700310172858,0.40558876022724133,0.3866588491216471,0.5398073085876494,0.9510457502306281,0.6766648782459465,0.5249927134099609,0.6770261389983693,0.5156275001286321,0.01968914502165096,0.05737911148734206,-0.046123498966697304,-0.045475592136989276
Steals,0.2777865448280872,0.46836553009976056,0.40558876022724133,0.37963551226894376,1.0,0.2429752418046216,0.3698127162118344,0.39332538218673896,0.2739588990296999,0.19904675644582392,0.4575020941142279,0.3433882845209885,0.04515311689277068,0.031283652164311185,-0.0031089683802671218,-0.01774091962566658
Three %,0.647773262803505,0.17571984667464777,-0.046123498966697304,-0.010578388167838773,-0.0031089683802671218,0.0030568491471324203,-0.020320367709462606,-0.042218156454919484,-0.04756852261327807,-0.013165872021052438,0.14747343700410265,-0.0007547150710503091,0.35535757258393963,-0.009500197160666067,1.0,0.020405525484596627
Threes,1.0,0.640421858530853,0.36451151191831554,0.36841751551788504,0.2777865448280872,0.1904691190594333,0.3215336645075838,0.3602830728055708,0.2020154013942872,0.19952808573455888,0.6001720990018519,0.3056899765293985,0.22560524512091226,0.08170323265426258,0.647773262803505,0.059001200246759485
Turnovers,0.3215336645075838,0.5445630936201397,0.5398073085876494,0.4926469644641095,0.3698127162118344,0.2937090148768492,1.0,0.5290973821704391,0.35089274073193416,0.25820143470662366,0.5353253378420019,0.38646557482395427,0.054997452556488094,0.04021903349761144,-0.020320367709462606,-0.538208064492334
