Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.026594413266361788,0.009773413582853567,-0.031657787763615206,0.41484828356390235,0.005811376288034509,-0.03749388206846473,-0.5890044816815628,-0.027282312617385108,-0.04209082588459686,0.08007163529035596,0.021792456357956,-0.031901151430135145,-0.008072591800124124,-0.015386101574270125,-0.009047474442850683,1.0
Assists,0.3666120783454603,0.5673896291517577,0.5517570544292345,1.0,0.36484692105497973,0.2613805089285059,0.4223364523833915,0.5290285040252446,0.3566063630987262,0.3107246737058829,0.5566282718680611,0.39141818015307184,0.022287127760395327,0.03701493684637736,-0.024568015257983022,0.41484828356390235
Blocks,0.2151214675345407,0.34744048965032276,0.3393519895915919,0.2613805089285059,0.21295283598374562,1.0,0.2526192446306587,0.3249615333281288,0.23903984021364685,0.1758906088856342,0.33247172452738527,0.25548880229362203,0.013031979017969918,0.020429106240260432,-0.0030180383795379577,-0.03749388206846473
Def Rebounds,0.38952641986258524,0.6425192411491276,0.9499886416523651,0.5290285040252446,0.3491430595859716,0.3249615333281288,0.4999437642555969,1.0,0.4125152501066634,0.4733998884030537,0.6298786606587858,0.4454492067282653,0.03651321141821712,0.03913180873494872,-0.02631675839905237,-0.027282312617385108
Double Doubles,0.15173641614060382,0.36246269251331786,0.503068562094367,0.3107246737058829,0.1495994086764856,0.1758906088856342,0.20469352683081138,0.4733998884030537,0.3568450945135326,1.0,0.3525437651817909,0.2617129886914881,0.10746948987478003,0.034826776716424875,-0.004197426391316624,0.08007163529035596
Field Goal %,0.19314439556742352,0.3548575308163143,0.017154174163199816,0.022287127760395327,0.017466104452348745,0.013031979017969918,0.016839123263876626,0.03651321141821712,-0.027839504970030734,0.10746948987478003,0.4120019537669725,0.03603561697644751,1.0,-0.017011238795944298,0.4001479528358453,-0.008072591800124124
Field Goals Made,0.6086663869477706,0.9711525387182408,0.6750731480987436,0.5566282718680611,0.42577717344937993,0.33247172452738527,0.4734453860163658,0.6298786606587858,0.4783182621822742,0.3525437651817909,1.0,0.5118283633162486,0.4120019537669725,0.05306307366376373,0.15292848538758158,0.021792456357956
Free Throw %,0.08446010873828516,0.12669430580397462,0.03405414840620517,0.03701493684637736,0.03351637247342412,0.020429106240260432,0.059434575588568815,0.03913180873494872,-0.0029938142968457928,0.034826776716424875,0.05306307366376373,0.3087648903313136,-0.017011238795944298,1.0,0.03239834273463769,-0.015386101574270125
Free Throws Made,0.28611088830006304,0.6759399678817697,0.47868999858196165,0.39141818015307184,0.31009150401281954,0.25548880229362203,0.3756132585668609,0.4454492067282653,0.35065345818625343,0.2617129886914881,0.5118283633162486,1.0,0.03603561697644751,0.3087648903313136,-0.033029458016572665,-0.031901151430135145
Off Rebounds,0.22582649824946166,0.48654552548896873,0.6590473229986299,0.3566063630987262,0.2622214610957187,0.23903984021364685,0.34330828147469555,0.4125152501066634,1.0,0.3568450945135326,0.4783182621822742,0.35065345818625343,-0.027839504970030734,-0.0029938142968457928,-0.042458334856376685,-0.04209082588459686
Points,0.6479003914090028,1.0,0.6878214378492492,0.5673896291517577,0.43260446075612535,0.34744048965032276,0.49128419698189646,0.6425192411491276,0.48654552548896873,0.36246269251331786,0.9711525387182408,0.6759399678817697,0.3548575308163143,0.12669430580397462,0.17408053766383244,0.009773413582853567
Rebounds,0.3978928874321306,0.6878214378492492,1.0,0.5517570544292345,0.371429522102459,0.3393519895915919,0.5205820039638653,0.9499886416523651,0.6590473229986299,0.503068562094367,0.6750731480987436,0.47868999858196165,0.017154174163199816,0.03405414840620517,-0.03163410214527481,-0.031657787763615206
Steals,0.2631911493826403,0.43260446075612535,0.371429522102459,0.36484692105497973,1.0,0.21295283598374562,0.31971373796846975,0.3491430595859716,0.2622214610957187,0.1495994086764856,0.42577717344937993,0.31009150401281954,0.017466104452348745,0.03351637247342412,-0.01354894756743095,0.005811376288034509
Three %,0.6300883495507532,0.17408053766383244,-0.03163410214527481,-0.024568015257983022,-0.01354894756743095,-0.0030180383795379577,-0.014920047655631121,-0.02631675839905237,-0.042458334856376685,-0.004197426391316624,0.15292848538758158,-0.033029458016572665,0.4001479528358453,0.03239834273463769,1.0,-0.009047474442850683
Threes,1.0,0.6479003914090028,0.3978928874321306,0.3666120783454603,0.2631911493826403,0.2151214675345407,0.30767695102236564,0.38952641986258524,0.22582649824946166,0.15173641614060382,0.6086663869477706,0.28611088830006304,0.19314439556742352,0.08446010873828516,0.6300883495507532,0.026594413266361788
Turnovers,0.30767695102236564,0.49128419698189646,0.5205820039638653,0.4223364523833915,0.31971373796846975,0.2526192446306587,1.0,0.4999437642555969,0.34330828147469555,0.20469352683081138,0.4734453860163658,0.3756132585668609,0.016839123263876626,0.059434575588568815,-0.014920047655631121,-0.5890044816815628
