Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.015393927353553638,-0.02195959048176944,-0.02436743484632196,0.44453483075853867,0.005406035807185519,-0.024203302593011275,-0.5734442712099763,-0.01955281654843638,-0.03321325270809323,0.1172972773773874,-0.016262571514020403,-0.0318794409825705,-0.02138174819788069,0.017728396637241715,-0.01843721729275597,1.0
Assists,0.25031406128383704,0.5060811091042341,0.49272783568202544,1.0,0.32951137915288686,0.18572991324765672,0.40045136032164075,0.4817924518423513,0.30797100797849086,0.3236504787848584,0.499032210601183,0.3180715801184234,0.042164959959567164,0.06281132883697918,-0.025545858520483085,0.44453483075853867
Blocks,0.09740091383174823,0.2727414223749091,0.27648011578057446,0.18572991324765672,0.14096238643938538,1.0,0.18249710098745234,0.2691981913092289,0.18054803073617703,0.15849336646668694,0.2608634456429132,0.21450661491088793,0.022023062710345293,0.03990107771450247,-0.006340539149150033,-0.024203302593011275
Def Rebounds,0.24713596537264154,0.5839707773823657,0.9289000805942647,0.4817924518423513,0.35242784316052944,0.2691981913092289,0.4554602026719775,1.0,0.3933254830686351,0.4824189462436922,0.5643169569785579,0.39882378421897047,0.0419916981863801,0.01825905077278276,-0.023832959158371886,-0.01955281654843638
Double Doubles,0.10936183255057322,0.3549418806448877,0.5150282864982716,0.3236504787848584,0.17286924197116402,0.15849336646668694,0.19531638711975452,0.4824189462436922,0.37104712434380144,1.0,0.3401834236911614,0.2644097409197094,0.07848522669533967,0.011455991880642875,-0.010529852800780256,0.1172972773773874
Field Goal %,0.1769879831496173,0.3778094755165481,0.016461484200574663,0.042164959959567164,0.06572221559013565,0.022023062710345293,0.04594124926192112,0.0419916981863801,-0.02898311862908435,0.07848522669533967,0.4437830766922484,0.03444218564659967,1.0,-0.007660956027488337,0.3271256356209643,-0.02138174819788069
Field Goals Made,0.46811486055690205,0.9618489597150998,0.6180856555149823,0.499032210601183,0.4107469040959543,0.2608634456429132,0.47732727690001336,0.5643169569785579,0.46467892218236967,0.3401834236911614,1.0,0.4566721495659806,0.4437830766922484,0.05667336793863953,0.13551819556432057,-0.016262571514020403
Free Throw %,0.047008166679018894,0.15203294824785926,0.019629698629303045,0.06281132883697918,0.022851032198363982,0.03990107771450247,0.04312007927737828,0.01825905077278276,0.007393860677718195,0.011455991880642875,0.05667336793863953,0.3647379317050505,-0.007660956027488337,1.0,0.0015026852581868626,0.017728396637241715
Free Throws Made,0.18106501421907398,0.6555791090172054,0.43170506210676934,0.3180715801184234,0.2968267745058869,0.21450661491088793,0.32469306584021,0.39882378421897047,0.3172846212796818,0.2644097409197094,0.4566721495659806,1.0,0.03444218564659967,0.3647379317050505,-0.019155116972048667,-0.0318794409825705
Off Rebounds,0.18014061818441227,0.4736119231269923,0.6899264733946657,0.30797100797849086,0.25010106115103103,0.18054803073617703,0.3069879783101252,0.3933254830686351,1.0,0.37104712434380144,0.46467892218236967,0.3172846212796818,-0.02898311862908435,0.007393860677718195,-0.010552814978451654,-0.03321325270809323
Points,0.5102802418462354,1.0,0.6368569431135037,0.5060811091042341,0.430809512148961,0.2727414223749091,0.4879183569654931,0.5839707773823657,0.4736119231269923,0.3549418806448877,0.9618489597150998,0.6555791090172054,0.3778094755165481,0.15203294824785926,0.15886748341355114,-0.02195959048176944
Rebounds,0.26695067409032985,0.6368569431135037,1.0,0.49272783568202544,0.3691664249100941,0.27648011578057446,0.4722215393583368,0.9289000805942647,0.6899264733946657,0.5150282864982716,0.6180856555149823,0.43170506210676934,0.016461484200574663,0.019629698629303045,-0.021830785106434752,-0.02436743484632196
Steals,0.2151873488804419,0.430809512148961,0.3691664249100941,0.32951137915288686,1.0,0.14096238643938538,0.3073003256239362,0.35242784316052944,0.25010106115103103,0.17286924197116402,0.4107469040959543,0.2968267745058869,0.06572221559013565,0.022851032198363982,0.01861647505543327,0.005406035807185519
Three %,0.6620309873616581,0.15886748341355114,-0.021830785106434752,-0.025545858520483085,0.01861647505543327,-0.006340539149150033,0.0005829174335564311,-0.023832959158371886,-0.010552814978451654,-0.010529852800780256,0.13551819556432057,-0.019155116972048667,0.3271256356209643,0.0015026852581868626,1.0,-0.01843721729275597
Threes,1.0,0.5102802418462354,0.26695067409032985,0.25031406128383704,0.2151873488804419,0.09740091383174823,0.24098338560007815,0.24713596537264154,0.18014061818441227,0.10936183255057322,0.46811486055690205,0.18106501421907398,0.1769879831496173,0.047008166679018894,0.6620309873616581,0.015393927353553638
Turnovers,0.24098338560007815,0.4879183569654931,0.4722215393583368,0.40045136032164075,0.3073003256239362,0.18249710098745234,1.0,0.4554602026719775,0.3069879783101252,0.19531638711975452,0.47732727690001336,0.32469306584021,0.04594124926192112,0.04312007927737828,0.0005829174335564311,-0.5734442712099763
