Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.032091407131685734,-0.0225188933054148,-0.05056272100480045,0.4067133736041275,-0.01568665966094489,-0.029938683189037432,-0.5852809622715396,-0.053807281361924454,-0.030449763956630467,0.05743232764702633,-0.018209347367696378,-0.03135208892976902,-0.018942429707197193,0.030212951020816847,0.010308765557831563,1.0
Assists,0.31487613037340895,0.5478746361693464,0.5221045528045493,1.0,0.35754875951083376,0.23928471964486517,0.42436340322076416,0.5055890676998098,0.35361061173048836,0.303267903291363,0.5376786564170372,0.3748954425433503,0.045663345963373736,0.022468104656810105,0.007988585047410627,0.4067133736041275
Blocks,0.14434302206692293,0.31331060260809096,0.3056453924103932,0.23928471964486517,0.20043359237340833,1.0,0.22963728800377634,0.2900194366771283,0.22675845063453684,0.12655770037123237,0.30396298444679803,0.23632084160841477,0.02897537850875378,-0.015569215054885512,-0.00993520445612092,-0.029938683189037432
Def Rebounds,0.3090385514031682,0.6245000586733113,0.9387720230051237,0.5055890676998098,0.3557083662650745,0.2900194366771283,0.4926202100582866,1.0,0.44156957024771715,0.4507729365108333,0.602070968539616,0.4568983682092841,0.024288380942690955,0.04267890103673614,-0.026820228506211997,-0.053807281361924454
Double Doubles,0.13455200912623028,0.3660626059039917,0.4889731974241356,0.303267903291363,0.14627065360410918,0.12655770037123237,0.21942846506382727,0.4507729365108333,0.38066936472467355,1.0,0.35228691605962204,0.27100935981276275,0.08439924542362365,0.035056676817287726,-0.005345076124790216,0.05743232764702633
Field Goal %,0.2149318045153466,0.3683315643825482,-0.000446605220616171,0.045663345963373736,0.03125786797055375,0.02897537850875378,0.038093968541933865,0.024288380942690955,-0.04951009429276237,0.08439924542362365,0.4239121983981269,0.06207270801591555,1.0,-0.019341500715445728,0.3450922328121773,-0.018942429707197193
Field Goals Made,0.5204191685428942,0.9678910350117814,0.6521135394007009,0.5376786564170372,0.40979781566931717,0.30396298444679803,0.49572720080122185,0.602070968539616,0.49410576649113114,0.35228691605962204,1.0,0.5182988181590366,0.4239121983981269,0.038131886551313963,0.11189230691251438,-0.018209347367696378
Free Throw %,0.07796068786319194,0.12312008347634833,0.03846607340876374,0.022468104656810105,0.005883784728626532,-0.015569215054885512,0.015425271686106141,0.04267890103673614,0.009989531157037403,0.035056676817287726,0.038131886551313963,0.34201366851421827,-0.019341500715445728,1.0,0.03135049236117254,0.030212951020816847
Free Throws Made,0.2768458502209483,0.6942483226241511,0.4949406254917655,0.3748954425433503,0.27773769173010965,0.23632084160841477,0.3698416039537342,0.4568983682092841,0.37780329268573437,0.27100935981276275,0.5182988181590366,1.0,0.06207270801591555,0.34201366851421827,0.031193718017491164,-0.03135208892976902
Off Rebounds,0.1835453387661641,0.5096372490072181,0.7068797151266543,0.35361061173048836,0.2742505189342964,0.22675845063453684,0.3379915822491301,0.44156957024771715,1.0,0.38066936472467355,0.49410576649113114,0.37780329268573437,-0.04951009429276237,0.009989531157037403,-0.04962446342539315,-0.030449763956630467
Points,0.5627258890717463,1.0,0.6756363926301417,0.5478746361693464,0.41202265122606746,0.31331060260809096,0.5108943879416533,0.6245000586733113,0.5096372490072181,0.3660626059039917,0.9678910350117814,0.6942483226241511,0.3683315643825482,0.12312008347634833,0.1460230055332702,-0.0225188933054148
Rebounds,0.3146748526726457,0.6756363926301417,1.0,0.5221045528045493,0.3744978273998876,0.3056453924103932,0.5065034038331121,0.9387720230051237,0.7068797151266543,0.4889731974241356,0.6521135394007009,0.4949406254917655,-0.000446605220616171,0.03846607340876374,-0.035094318181278665,-0.05056272100480045
Steals,0.23859410057777028,0.41202265122606746,0.3744978273998876,0.35754875951083376,1.0,0.20043359237340833,0.33185755567317965,0.3557083662650745,0.2742505189342964,0.14627065360410918,0.40979781566931717,0.27773769173010965,0.03125786797055375,0.005883784728626532,-0.02105547980576655,-0.01568665966094489
Three %,0.6374426142051794,0.1460230055332702,-0.035094318181278665,0.007988585047410627,-0.02105547980576655,-0.00993520445612092,-0.011252073104443597,-0.026820228506211997,-0.04962446342539315,-0.005345076124790216,0.11189230691251438,0.031193718017491164,0.3450922328121773,0.03135049236117254,1.0,0.010308765557831563
Threes,1.0,0.5627258890717463,0.3146748526726457,0.31487613037340895,0.23859410057777028,0.14434302206692293,0.2830281057918261,0.3090385514031682,0.1835453387661641,0.13455200912623028,0.5204191685428942,0.2768458502209483,0.2149318045153466,0.07796068786319194,0.6374426142051794,0.032091407131685734
Turnovers,0.2830281057918261,0.5108943879416533,0.5065034038331121,0.42436340322076416,0.33185755567317965,0.22963728800377634,1.0,0.4926202100582866,0.3379915822491301,0.21942846506382727,0.49572720080122185,0.3698416039537342,0.038093968541933865,0.015425271686106141,-0.011252073104443597,-0.5852809622715396
