Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.014456256650896813,-0.00393947011109267,0.00958678417867614,0.39536136300906954,0.02262522848911667,-0.007226204581948173,-0.586300900889339,0.009584189619825332,-0.003172281979095405,0.0933554435850073,0.0053792415467998934,-0.02575480876534019,-0.04931349481502841,0.04248559757931611,0.006752577194144519,1.0
Assists,0.35260565090619417,0.5778718082047182,0.5675023651034203,1.0,0.3638894758066216,0.2498470968823927,0.43581619061804755,0.5492696887751635,0.3428915360941582,0.37752245951088814,0.5720447332835847,0.39819338298771123,0.023291816308106724,0.050272663217559806,1.7700279665124514e-05,0.39536136300906954
Blocks,0.17803461405194568,0.310666819412901,0.32424995378761057,0.2498470968823927,0.18628545154712087,1.0,0.22024614221041816,0.31322975141775383,0.209570038090937,0.1601805959146809,0.30531881068418243,0.21206445591091302,0.016959966772247054,0.007059655194562091,-0.006733403323735099,-0.007226204581948173
Def Rebounds,0.3567778441849303,0.6279690959503542,0.9498488683316737,0.5492696887751635,0.34426889454379656,0.31322975141775383,0.47635368386377397,1.0,0.38722092567685973,0.5180670472591467,0.6114210113305719,0.4637550632456927,0.04996150403294997,0.025305559032473172,-0.012530205768041184,0.009584189619825332
Double Doubles,0.13707563379947715,0.3635265545108321,0.5398416113505251,0.37752245951088814,0.1681429561059742,0.1601805959146809,0.2699435234927974,0.5180670472591467,0.3545388075859319,1.0,0.3551043195312516,0.28960266898236886,0.060244147326746024,0.028383609848589383,-0.03582354190832482,0.0933554435850073
Field Goal %,0.24085356418406934,0.3662564191891141,0.024638354661418303,0.023291816308106724,-0.005990063621400347,0.016959966772247054,0.03770369559044,0.04996150403294997,-0.038632306982740415,0.060244147326746024,0.4152517793102409,0.04227110995309847,1.0,-0.030989278269381648,0.4748861042619636,-0.04931349481502841
Field Goals Made,0.6263059214274042,0.9745519101599084,0.6507998210889676,0.5720447332835847,0.40144172092694075,0.30531881068418243,0.4983871941106779,0.6114210113305719,0.44041080402525135,0.3551043195312516,1.0,0.5160691812673133,0.4152517793102409,0.045894664593501125,0.20525095486125575,0.0053792415467998934
Free Throw %,0.049378167710086115,0.11269549266012585,0.026691789886133258,0.050272663217559806,0.05474505326616431,0.007059655194562091,0.026173430353529488,0.025305559032473172,2.7643406885194624e-05,0.028383609848589383,0.045894664593501125,0.3177969383933457,-0.030989278269381648,1.0,0.007203055276344437,0.04248559757931611
Free Throws Made,0.2451464716307719,0.6659198956442254,0.4920592072653355,0.39819338298771123,0.29573340460456327,0.21206445591091302,0.38602129817404024,0.4637550632456927,0.32577792876381817,0.28960266898236886,0.5160691812673133,1.0,0.04227110995309847,0.3177969383933457,-0.03132472256011892,-0.02575480876534019
Off Rebounds,0.2090533169325194,0.4463666231731823,0.6366095979259582,0.3428915360941582,0.2628883562652056,0.209570038090937,0.29195031253657977,0.38722092567685973,1.0,0.3545388075859319,0.44041080402525135,0.32577792876381817,-0.038632306982740415,2.7643406885194624e-05,-0.05269782192106913,-0.003172281979095405
Points,0.6596252522654679,1.0,0.66649418847756,0.5778718082047182,0.40949617523101695,0.310666819412901,0.5133556651961021,0.6279690959503542,0.4463666231731823,0.3635265545108321,0.9745519101599084,0.6659198956442254,0.3662564191891141,0.11269549266012585,0.22654142661005852,-0.00393947011109267
Rebounds,0.3644409034999838,0.66649418847756,1.0,0.5675023651034203,0.3703967915668673,0.32424995378761057,0.48984086582053676,0.9498488683316737,0.6366095979259582,0.5398416113505251,0.6507998210889676,0.4920592072653355,0.024638354661418303,0.026691789886133258,-0.025529485547042298,0.00958678417867614
Steals,0.25609443545954313,0.40949617523101695,0.3703967915668673,0.3638894758066216,1.0,0.18628545154712087,0.3127905042199971,0.34426889454379656,0.2628883562652056,0.1681429561059742,0.40144172092694075,0.29573340460456327,-0.005990063621400347,0.05474505326616431,-0.0036195048504391206,0.02262522848911667
Three %,0.6685358072993617,0.22654142661005852,-0.025529485547042298,1.7700279665124514e-05,-0.0036195048504391206,-0.006733403323735099,-0.0047196966252064515,-0.012530205768041184,-0.05269782192106913,-0.03582354190832482,0.20525095486125575,-0.03132472256011892,0.4748861042619636,0.007203055276344437,1.0,0.006752577194144519
Threes,1.0,0.6596252522654679,0.3644409034999838,0.35260565090619417,0.25609443545954313,0.17803461405194568,0.3017845996758463,0.3567778441849303,0.2090533169325194,0.13707563379947715,0.6263059214274042,0.2451464716307719,0.24085356418406934,0.049378167710086115,0.6685358072993617,0.014456256650896813
Turnovers,0.3017845996758463,0.5133556651961021,0.48984086582053676,0.43581619061804755,0.3127905042199971,0.22024614221041816,1.0,0.47635368386377397,0.29195031253657977,0.2699435234927974,0.4983871941106779,0.38602129817404024,0.03770369559044,0.026173430353529488,-0.0047196966252064515,-0.586300900889339
