Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.03570467348779892,-0.04909970441680902,-0.03343018272696049,0.4291670976045071,0.02659993176675475,-0.04724857723371841,-0.5682959890625635,-0.027009736265487996,-0.04604326281181962,0.10925657578388118,-0.03868419583409267,-0.05887578653903267,-0.04062197154437845,0.039711966688986314,0.024696253065032786,1.0
Assists,0.29772683727331545,0.5351860265622077,0.5452211148902721,1.0,0.3664631685777388,0.23102897493686333,0.42194120788555384,0.5213574786513528,0.37603543854664473,0.35222776864451427,0.5214185185031168,0.3771011155528697,0.025209886826455266,0.05899005894783876,0.0026074334793150192,0.4291670976045071
Blocks,0.1601422804872985,0.3324651015418305,0.31084026343378546,0.23102897493686333,0.1983936478306807,1.0,0.24053671722700537,0.2975249126094744,0.21948484891779657,0.12984528788263766,0.32232017011588354,0.2409023115423849,0.027647398220629286,-0.010480118706363513,0.013791421111061422,-0.04724857723371841
Def Rebounds,0.3076794834390912,0.6325803324465985,0.9425048962897782,0.5213574786513528,0.3616883723649838,0.2975249126094744,0.49157428534926784,1.0,0.4345240219312248,0.4759556262717654,0.6078844103898466,0.46559297392816545,0.05262593678335918,0.019367495117368305,-0.0030500408101626977,-0.027009736265487996
Double Doubles,0.07641897833108456,0.3554575975242842,0.5036729703055187,0.35222776864451427,0.1793032387301853,0.12984528788263766,0.2112522830957983,0.4759556262717654,0.3705882535578569,1.0,0.3399585210003853,0.2810302914235708,0.08369035580605423,-0.006857515096515291,-0.039642155916127214,0.10925657578388118
Field Goal %,0.21093018892547855,0.3933297469515304,0.02529600864761289,0.025209886826455266,0.021304578072460934,0.027647398220629286,0.047871648480122125,0.05262593678335918,-0.03707724050579808,0.08369035580605423,0.4565615227782799,0.06575949997304231,1.0,-0.01394521289220838,0.2846108038743826,-0.04062197154437845
Field Goals Made,0.5151490022153662,0.9643979124505833,0.6552348249614665,0.5214185185031168,0.3964581281087694,0.32232017011588354,0.5112199137008739,0.6078844103898466,0.495331020566468,0.3399585210003853,1.0,0.5035002856144147,0.4565615227782799,0.01947158562243097,0.11567146653634254,-0.03868419583409267
Free Throw %,0.08160585627643847,0.11243695548076559,0.0064411406179404615,0.05899005894783876,0.03079512488638198,-0.010480118706363513,0.026418303770826403,0.019367495117368305,-0.029004803989807152,-0.006857515096515291,0.01947158562243097,0.3253003199102631,-0.01394521289220838,1.0,0.04234300347387613,0.039711966688986314
Free Throws Made,0.24693985478000155,0.6942079485637247,0.5031391766081004,0.3771011155528697,0.32962822016040455,0.2409023115423849,0.4027786827567364,0.46559297392816545,0.37747767194593945,0.2810302914235708,0.5035002856144147,1.0,0.06575949997304231,0.3253003199102631,0.0020827743292727127,-0.05887578653903267
Off Rebounds,0.19005172138026855,0.5104193091270701,0.6947424000357219,0.37603543854664473,0.2993989267746982,0.21948484891779657,0.38027868912423646,0.4345240219312248,1.0,0.3705882535578569,0.495331020566468,0.37747767194593945,-0.03707724050579808,-0.029004803989807152,-0.04867867684551058,-0.04604326281181962
Points,0.5551728593818065,1.0,0.6816428778967559,0.5351860265622077,0.41722608560525143,0.3324651015418305,0.5361240575894223,0.6325803324465985,0.5104193091270701,0.3554575975242842,0.9643979124505833,0.6942079485637247,0.3933297469515304,0.11243695548076559,0.1448147381896283,-0.04909970441680902
Rebounds,0.3146980475349407,0.6816428778967559,1.0,0.5452211148902721,0.391241367926508,0.31084026343378546,0.5239530004090436,0.9425048962897782,0.6947424000357219,0.5036729703055187,0.6552348249614665,0.5031391766081004,0.02529600864761289,0.0064411406179404615,-0.016707059296460266,-0.03343018272696049
Steals,0.21577794816593002,0.41722608560525143,0.391241367926508,0.3664631685777388,1.0,0.1983936478306807,0.3280746301038458,0.3616883723649838,0.2993989267746982,0.1793032387301853,0.3964581281087694,0.32962822016040455,0.021304578072460934,0.03079512488638198,-0.006655050336145115,0.02659993176675475
Three %,0.6758649779069744,0.1448147381896283,-0.016707059296460266,0.0026074334793150192,-0.006655050336145115,0.013791421111061422,-0.009637587854319698,-0.0030500408101626977,-0.04867867684551058,-0.039642155916127214,0.11567146653634254,0.0020827743292727127,0.2846108038743826,0.04234300347387613,1.0,0.024696253065032786
Threes,1.0,0.5551728593818065,0.3146980475349407,0.29772683727331545,0.21577794816593002,0.1601422804872985,0.27225726020788094,0.3076794834390912,0.19005172138026855,0.07641897833108456,0.5151490022153662,0.24693985478000155,0.21093018892547855,0.08160585627643847,0.6758649779069744,0.03570467348779892
Turnovers,0.27225726020788094,0.5361240575894223,0.5239530004090436,0.42194120788555384,0.3280746301038458,0.24053671722700537,1.0,0.49157428534926784,0.38027868912423646,0.2112522830957983,0.5112199137008739,0.4027786827567364,0.047871648480122125,0.026418303770826403,-0.009637587854319698,-0.5682959890625635
