Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.010243596113486254,-0.045947604754758245,-0.02840168449708905,0.4028908018598328,0.016867096057762605,-0.0425520593409502,-0.586408899766214,-0.017510234924637706,-0.05065846964929092,0.08657278486940916,-0.03094007615368747,-0.05914060429800664,-0.04968468428465337,0.014872100592476277,-0.018362879526124105,1.0
Assists,0.18703882545578412,0.5332617099415725,0.5038070683251369,1.0,0.35339778121408777,0.22651892173540328,0.4234889866773595,0.48306951380405055,0.3409233486187189,0.3497854305144296,0.5327112815127256,0.3615135528432734,0.05334593967177854,0.043332844068053246,-0.01893849387214039,0.4028908018598328
Blocks,0.08783819819587214,0.29953611292430427,0.3128660054996715,0.22651892173540328,0.18345855111516457,1.0,0.22887888994100528,0.2991831290266918,0.2136478100491406,0.1240873048093144,0.29456938828059,0.2126116776406072,0.051765395652715554,-0.04051115000867756,-0.0021550837555962955,-0.0425520593409502
Def Rebounds,0.178331805373463,0.5975530724357323,0.9131429766416491,0.48306951380405055,0.3251163658926911,0.2991831290266918,0.4382210839333678,1.0,0.41045277396291513,0.45726590330357425,0.5864486511343435,0.43974696405132757,0.08224741880421693,0.042613443187543946,-0.0072731443330648566,-0.017510234924637706
Double Doubles,0.09302075372461698,0.3886541581548226,0.5002640422396377,0.3497854305144296,0.17258130654206702,0.1240873048093144,0.2235286109976524,0.45726590330357425,0.3862268876912007,1.0,0.37310907257381354,0.2928855733412641,0.11508116887647543,-0.006049062383740701,0.02742817273526141,0.08657278486940916
Field Goal %,0.11452046998956136,0.39011646248580584,0.04402768361608553,0.05334593967177854,0.04333398121797425,0.051765395652715554,0.0677484839798607,0.08224741880421693,-0.028968719376805955,0.11508116887647543,0.4423686185809551,0.102974333611445,1.0,-0.015144860312892593,0.15969570558749224,-0.04968468428465337
Field Goals Made,0.32791197884632844,0.9630363047223337,0.6477037037518547,0.5327112815127256,0.402391138765394,0.29456938828059,0.4893899643979526,0.5864486511343435,0.49891834367739596,0.37310907257381354,1.0,0.5153357162230657,0.4423686185809551,0.045591865388118234,0.030349349269240915,-0.03094007615368747
Free Throw %,0.0003122299140617631,0.14208493616851267,0.040392576509125394,0.043332844068053246,0.04304068586602809,-0.04051115000867756,0.03332973567279547,0.042613443187543946,0.02334305369016973,-0.006049062383740701,0.045591865388118234,0.3473122431222534,-0.015144860312892593,1.0,-0.0418724598717392,0.014872100592476277
Free Throws Made,0.15374192456263278,0.714079890009688,0.48391945185735313,0.3615135528432734,0.31340501645631313,0.2126116776406072,0.3704707730756103,0.43974696405132757,0.37665529011080384,0.2928855733412641,0.5153357162230657,1.0,0.102974333611445,0.3473122431222534,-0.032637144777356755,-0.05914060429800664
Off Rebounds,0.1526360519396549,0.5090769364851588,0.7302757279886525,0.3409233486187189,0.24310104526916784,0.2136478100491406,0.3388472906773586,0.41045277396291513,1.0,0.3862268876912007,0.49891834367739596,0.37665529011080384,-0.028968719376805955,0.02334305369016973,-0.024376799429072258,-0.05065846964929092
Points,0.35911043731148806,1.0,0.6607765027632012,0.5332617099415725,0.42123414771933776,0.29953611292430427,0.5019341527715725,0.5975530724357323,0.5090769364851588,0.3886541581548226,0.9630363047223337,0.714079890009688,0.39011646248580584,0.14208493616851267,0.04174697223145463,-0.045947604754758245
Rebounds,0.20045768783561715,0.6607765027632012,1.0,0.5038070683251369,0.3498340844896702,0.3128660054996715,0.46749100904111357,0.9131429766416491,0.7302757279886525,0.5002640422396377,0.6477037037518547,0.48391945185735313,0.04402768361608553,0.040392576509125394,-0.01450976513877918,-0.02840168449708905
Steals,0.16116859716484502,0.42123414771933776,0.3498340844896702,0.35339778121408777,1.0,0.18345855111516457,0.2925632557672191,0.3251163658926911,0.24310104526916784,0.17258130654206702,0.402391138765394,0.31340501645631313,0.04333398121797425,0.04304068586602809,0.003427371708286291,0.016867096057762605
Three %,0.7427699296722516,0.04174697223145463,-0.01450976513877918,-0.01893849387214039,0.003427371708286291,-0.0021550837555962955,0.013259582393012401,-0.0072731443330648566,-0.024376799429072258,0.02742817273526141,0.030349349269240915,-0.032637144777356755,0.15969570558749224,-0.0418724598717392,1.0,-0.018362879526124105
Threes,1.0,0.35911043731148806,0.20045768783561715,0.18703882545578412,0.16116859716484502,0.08783819819587214,0.20460020087722833,0.178331805373463,0.1526360519396549,0.09302075372461698,0.32791197884632844,0.15374192456263278,0.11452046998956136,0.0003122299140617631,0.7427699296722516,0.010243596113486254
Turnovers,0.20460020087722833,0.5019341527715725,0.46749100904111357,0.4234889866773595,0.2925632557672191,0.22887888994100528,1.0,0.4382210839333678,0.3388472906773586,0.2235286109976524,0.4893899643979526,0.3704707730756103,0.0677484839798607,0.03332973567279547,0.013259582393012401,-0.586408899766214
