Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.009586784204493099,-0.0165060990812214,-0.011697375643843728,0.42091025980905034,0.010028331602422077,-0.029580631614323297,-0.5744887151739884,-0.012166790709604334,-0.017501877610866613,0.06347910708405201,-0.02204748041112806,-0.0020220379699133913,-0.03257235206165428,0.005285603231384839,-0.0030030101865971145,1.0
Assists,0.3450260195102569,0.5550124573041832,0.5485571366790266,1.0,0.3508799123716222,0.24791675658738313,0.4341463908567037,0.5246864496585181,0.36169741170517977,0.3048858970963344,0.5341499269106925,0.3969999115025777,0.02828134355244142,0.04611223555072034,-0.0029018666716461613,0.42091025980905034
Blocks,0.16798933752464826,0.3538748176957103,0.33490629978771946,0.24791675658738313,0.22825788027230295,1.0,0.24610473665298477,0.32977711129312676,0.220874902913476,0.16492525685989448,0.3478379519458261,0.25010204104560346,0.05369785002401949,0.04292314294234723,-0.020064292446850124,-0.029580631614323297
Def Rebounds,0.34853228391419283,0.6495257070043859,0.9527358280656074,0.5246864496585181,0.35764924392113756,0.32977711129312676,0.48519881068551374,1.0,0.41718973108872803,0.4815076470937877,0.6333528286092972,0.4461450411378499,0.05289071460579897,0.036139434875367284,-0.011275905563102612,-0.012166790709604334
Double Doubles,0.09803304037672207,0.354011125105402,0.5130207703793943,0.3048858970963344,0.13329067752802093,0.16492525685989448,0.2215008245042835,0.4815076470937877,0.3632814689427021,1.0,0.35137265209956126,0.2350078842179552,0.1005903209032029,0.024127100568226024,-0.0369237538534533,0.06347910708405201
Field Goal %,0.23872636319413465,0.3846740321542906,0.026810311144580774,0.02828134355244142,0.05266757458343974,0.05369785002401949,0.04294050344837698,0.05289071460579897,-0.049010391260546016,0.1005903209032029,0.4336998678378565,0.04260998337114086,1.0,-0.015292825151465244,0.4222337918455765,-0.03257235206165428
Field Goals Made,0.5796852633241693,0.9647023379161962,0.66707805771843,0.5341499269106925,0.44345598503080824,0.3478379519458261,0.5048437778468821,0.6333528286092972,0.4513171474086755,0.35137265209956126,1.0,0.48193081180583136,0.4336998678378565,0.03213143583571061,0.17678444324095466,-0.02204748041112806
Free Throw %,0.05558476161628123,0.10567448864620349,0.030809294376307757,0.04611223555072034,0.027570833647858707,0.04292314294234723,0.04773289291142555,0.036139434875367284,-0.006022996211189237,0.024127100568226024,0.03213143583571061,0.32439236296046897,-0.015292825151465244,1.0,-0.009697889274404936,0.005285603231384839
Free Throws Made,0.2700577487884289,0.6626086026817564,0.4776019786148727,0.3969999115025777,0.2964589898947868,0.25010204104560346,0.3603517485735974,0.4461450411378499,0.3456163137780071,0.2350078842179552,0.48193081180583136,1.0,0.04260998337114086,0.32439236296046897,-0.023215211223424462,-0.0020220379699133913
Off Rebounds,0.18185711950721412,0.469372253231472,0.6544819041326154,0.36169741170517977,0.27479131826529407,0.220874902913476,0.3360643479666508,0.41718973108872803,1.0,0.3632814689427021,0.4513171474086755,0.3456163137780071,-0.049010391260546016,-0.006022996211189237,-0.058241387675587286,-0.017501877610866613
Points,0.6266409145943291,1.0,0.6867726045346983,0.5550124573041832,0.45141684763139805,0.3538748176957103,0.5204429119946524,0.6495257070043859,0.469372253231472,0.354011125105402,0.9647023379161962,0.6626086026817564,0.3846740321542906,0.10567448864620349,0.1986521758840735,-0.0165060990812214
Rebounds,0.35140462325176575,0.6867726045346983,1.0,0.5485571366790266,0.3789847779184733,0.33490629978771946,0.5065041453080921,0.9527358280656074,0.6544819041326154,0.5130207703793943,0.66707805771843,0.4776019786148727,0.026810311144580774,0.030809294376307757,-0.025413404548315408,-0.011697375643843728
Steals,0.28050507741700825,0.45141684763139805,0.3789847779184733,0.3508799123716222,1.0,0.22825788027230295,0.3239598713902579,0.35764924392113756,0.27479131826529407,0.13329067752802093,0.44345598503080824,0.2964589898947868,0.05266757458343974,0.027570833647858707,0.015808789819828344,0.010028331602422077
Three %,0.6662604724553193,0.1986521758840735,-0.025413404548315408,-0.0029018666716461613,0.015808789819828344,-0.020064292446850124,0.00219560325446317,-0.011275905563102612,-0.058241387675587286,-0.0369237538534533,0.17678444324095466,-0.023215211223424462,0.4222337918455765,-0.009697889274404936,1.0,-0.0030030101865971145
Threes,1.0,0.6266409145943291,0.35140462325176575,0.3450260195102569,0.28050507741700825,0.16798933752464826,0.32476025767210226,0.34853228391419283,0.18185711950721412,0.09803304037672207,0.5796852633241693,0.2700577487884289,0.23872636319413465,0.05558476161628123,0.6662604724553193,0.009586784204493099
Turnovers,0.32476025767210226,0.5204429119946524,0.5065041453080921,0.4341463908567037,0.3239598713902579,0.24610473665298477,1.0,0.48519881068551374,0.3360643479666508,0.2215008245042835,0.5048437778468821,0.3603517485735974,0.04294050344837698,0.04773289291142555,0.00219560325446317,-0.5744887151739884
