Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.008630019906563808,-0.006391406774166995,0.015924925226448134,0.3651302510862113,0.023573769277988762,-0.0037360413900693707,-0.5721596861145007,0.022261779156078985,-0.013658405395820807,0.1260423663114013,-0.007094164491100126,-0.00306423796150069,-0.03856710000546169,0.035262317140326585,0.008964668431537369,1.0
Assists,0.45871826817125144,0.6396113002187567,0.6459748343061019,1.0,0.4225761243145189,0.32381756139751,0.5029602692305294,0.6261425833202624,0.43453305733815295,0.403419406638401,0.6332679588794001,0.44181063198209575,0.030001342279465486,0.04205020145303879,-0.006211364842306326,0.3651302510862113
Blocks,0.24663507088010517,0.3599366787366103,0.3826509738304993,0.32381756139751,0.2514924927087976,1.0,0.26912596123121796,0.36512741471647336,0.2786561798473275,0.16579110022350158,0.3563143634166211,0.2409593355503456,0.018135587372850516,-0.016489942699859945,-0.014353779681706388,-0.0037360413900693707
Def Rebounds,0.476512957450804,0.6911928121804932,0.9552670726164934,0.6261425833202624,0.4183561851114861,0.36512741471647336,0.5233496270296298,1.0,0.46938989734777575,0.5069140489931229,0.6806381817469583,0.48701205210107507,0.04298812815100497,0.025651055230786677,-0.009214502589215776,0.022261779156078985
Double Doubles,0.23101707982092945,0.39319450807673295,0.5324007156907955,0.403419406638401,0.1910825349531441,0.16579110022350158,0.24048867045739755,0.5069140489931229,0.39250701709574787,1.0,0.388486051399145,0.27503647171955253,0.10377640890502961,0.04126446953024343,0.010203834218577418,0.1260423663114013
Field Goal %,0.23604916475420903,0.3454081250407347,0.040932639081730254,0.030001342279465486,0.048313870280411224,0.018135587372850516,0.04385034971887572,0.04298812815100497,0.02126216819052214,0.10377640890502961,0.38490234731880424,0.054032818137250374,1.0,-0.019368771020403318,0.4937752932438361,-0.03856710000546169
Field Goals Made,0.699595844788024,0.9785566012985611,0.7298082856460268,0.6332679588794001,0.46903264444400633,0.3563143634166211,0.5561784489914837,0.6806381817469583,0.5568136606813446,0.388486051399145,1.0,0.5450468175227864,0.38490234731880424,0.046268167301461015,0.18842064108309772,-0.007094164491100126
Free Throw %,0.07515719790180882,0.10810438613915031,0.016870898600277316,0.04205020145303879,0.038985435015564826,-0.016489942699859945,0.025079608400983864,0.025651055230786677,-0.015902522930228872,0.04126446953024343,0.046268167301461015,0.31762666139395895,-0.019368771020403318,1.0,0.04612527734149472,0.035262317140326585
Free Throws Made,0.3630180333601236,0.6793157031768453,0.5102784156149713,0.44181063198209575,0.3332892020463996,0.2409593355503456,0.3899563989675552,0.48701205210107507,0.37558893357224393,0.27503647171955253,0.5450468175227864,1.0,0.054032818137250374,0.31762666139395895,0.016019885544060856,-0.00306423796150069
Off Rebounds,0.319884492451968,0.5517221029512551,0.6930273041329134,0.43453305733815295,0.2966501820842909,0.2786561798473275,0.38720799388431687,0.46938989734777575,1.0,0.39250701709574787,0.5568136606813446,0.37558893357224393,0.02126216819052214,-0.015902522930228872,-0.032337413752455184,-0.013658405395820807
Points,0.7403176372425062,1.0,0.7360823911138438,0.6396113002187567,0.4756312148065679,0.3599366787366103,0.5606143449695802,0.6911928121804932,0.5517221029512551,0.39319450807673295,0.9785566012985611,0.6793157031768453,0.3454081250407347,0.10810438613915031,0.2242187764807959,-0.006391406774166995
Rebounds,0.48930229212962323,0.7360823911138438,1.0,0.6459748343061019,0.4318724199262138,0.3826509738304993,0.5465346748454145,0.9552670726164934,0.6930273041329134,0.5324007156907955,0.7298082856460268,0.5102784156149713,0.040932639081730254,0.016870898600277316,-0.016504321502132876,0.015924925226448134
Steals,0.35595521369488503,0.4756312148065679,0.4318724199262138,0.4225761243145189,1.0,0.2514924927087976,0.34772012597260493,0.4183561851114861,0.2966501820842909,0.1910825349531441,0.46903264444400633,0.3332892020463996,0.048313870280411224,0.038985435015564826,0.026365759562359092,0.023573769277988762
Three %,0.6137708586737605,0.2242187764807959,-0.016504321502132876,-0.006211364842306326,0.026365759562359092,-0.014353779681706388,-0.010159717379302971,-0.009214502589215776,-0.032337413752455184,0.010203834218577418,0.18842064108309772,0.016019885544060856,0.4937752932438361,0.04612527734149472,1.0,0.008964668431537369
Threes,1.0,0.7403176372425062,0.48930229212962323,0.45871826817125144,0.35595521369488503,0.24663507088010517,0.3951268119415151,0.476512957450804,0.319884492451968,0.23101707982092945,0.699595844788024,0.3630180333601236,0.23604916475420903,0.07515719790180882,0.6137708586737605,0.008630019906563808
Turnovers,0.3951268119415151,0.5606143449695802,0.5465346748454145,0.5029602692305294,0.34772012597260493,0.26912596123121796,1.0,0.5233496270296298,0.38720799388431687,0.24048867045739755,0.5561784489914837,0.3899563989675552,0.04385034971887572,0.025079608400983864,-0.010159717379302971,-0.5721596861145007
