Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.036438540031887165,-0.03573046945267438,-0.03102088231645615,0.4248601653489865,0.012498000195130568,-0.04104102312505749,-0.5911292698392356,-0.015146508886540965,-0.05844895932818766,0.11275404760022026,-0.024807011635148066,-0.06665494476311418,0.007880527737787033,-0.023744010619410845,0.018583819311727895,1.0
Assists,0.20834807871337835,0.520953960233983,0.5022214743176683,1.0,0.3436651710076038,0.19124913804418794,0.38374128857303363,0.47829889419018873,0.33135328434446126,0.33907733417511066,0.5099936514120836,0.3409678711557301,0.044591733963346404,0.018615054075387442,-0.0020690497723041957,0.4248601653489865
Blocks,0.0553711855200059,0.26919172406460834,0.2947625062587845,0.19124913804418794,0.17521363032483686,1.0,0.2062847336028773,0.2881223098177177,0.1838386544530914,0.1621973159581793,0.257176950315981,0.20792395026499738,0.006487545988642161,0.010904601641658643,-0.03355492805904111,-0.04104102312505749
Def Rebounds,0.21039678927029726,0.5952598976396785,0.915642165918687,0.47829889419018873,0.3442338098400362,0.2881223098177177,0.42494366447733967,1.0,0.3822675663920788,0.4681440787942714,0.570126248671774,0.43171250671353817,0.021902732036226898,0.0364298245215244,-0.025458661143201486,-0.015146508886540965
Double Doubles,0.0761892423268568,0.37189291106841665,0.5181123900565506,0.33907733417511066,0.16100337770407006,0.1621973159581793,0.21536173743393972,0.4681440787942714,0.397424726523341,1.0,0.3576712095427411,0.27543031219586733,0.055505316954729274,0.0006602870697474862,-0.05631176165810854,0.11275404760022026
Field Goal %,0.11226052551272059,0.35765129509871757,-0.0020055832865827792,0.044591733963346404,0.007826593389455757,0.006487545988642161,0.020211370094292185,0.021902732036226898,-0.035184082236187575,0.055505316954729274,0.42755386312121274,0.01809064700947574,1.0,0.0032185418289905733,0.18696369943936225,0.007880527737787033
Field Goals Made,0.33349380336235174,0.965079972315082,0.6447771599097037,0.5099936514120836,0.40124498447246243,0.257176950315981,0.47460691511810876,0.570126248671774,0.5064399234523768,0.3576712095427411,1.0,0.48576354683450534,0.42755386312121274,0.05800190515063685,0.01976947055982308,-0.024807011635148066
Free Throw %,0.05474797068932303,0.1410142952087744,0.0356231673235053,0.018615054075387442,0.011751030741529316,0.010904601641658643,0.05740260220887851,0.0364298245215244,0.018487502007940772,0.0006602870697474862,0.05800190515063685,0.32004260131123674,0.0032185418289905733,1.0,-0.014188954797777546,-0.023744010619410845
Free Throws Made,0.1643970397720772,0.6813367826439445,0.4784619679376497,0.3409678711557301,0.3105941282288618,0.20792395026499738,0.3690079207308783,0.43171250671353817,0.35993282790736997,0.27543031219586733,0.48576354683450534,1.0,0.01809064700947574,0.32004260131123674,-0.055715732720869444,-0.06665494476311418
Off Rebounds,0.13268523486485784,0.5191311451405843,0.7067749784663246,0.33135328434446126,0.25386728508675915,0.1838386544530914,0.3501458537004449,0.3822675663920788,1.0,0.397424726523341,0.5064399234523768,0.35993282790736997,-0.035184082236187575,0.018487502007940772,-0.05673508279828338,-0.05844895932818766
Points,0.3727875966067713,1.0,0.6693920419080822,0.520953960233983,0.41941657690406886,0.26919172406460834,0.4973343339765388,0.5952598976396785,0.5191311451405843,0.37189291106841665,0.965079972315082,0.6813367826439445,0.35765129509871757,0.1410142952087744,0.03427708796879511,-0.03573046945267438
Rebounds,0.21523700625215186,0.6693920419080822,1.0,0.5022214743176683,0.3680914073831702,0.2947625062587845,0.46798257301547924,0.915642165918687,0.7067749784663246,0.5181123900565506,0.6447771599097037,0.4784619679376497,-0.0020055832865827792,0.0356231673235053,-0.04291878224349936,-0.03102088231645615
Steals,0.15104207026665606,0.41941657690406886,0.3680914073831702,0.3436651710076038,1.0,0.17521363032483686,0.3013319450408407,0.3442338098400362,0.25386728508675915,0.16100337770407006,0.40124498447246243,0.3105941282288618,0.007826593389455757,0.011751030741529316,-0.053247304178463545,0.012498000195130568
Three %,0.667233086384016,0.03427708796879511,-0.04291878224349936,-0.0020690497723041957,-0.053247304178463545,-0.03355492805904111,-0.016537281002785228,-0.025458661143201486,-0.05673508279828338,-0.05631176165810854,0.01976947055982308,-0.055715732720869444,0.18696369943936225,-0.014188954797777546,1.0,0.018583819311727895
Threes,1.0,0.3727875966067713,0.21523700625215186,0.20834807871337835,0.15104207026665606,0.0553711855200059,0.17821689968435725,0.21039678927029726,0.13268523486485784,0.0761892423268568,0.33349380336235174,0.1643970397720772,0.11226052551272059,0.05474797068932303,0.667233086384016,0.036438540031887165
Turnovers,0.17821689968435725,0.4973343339765388,0.46798257301547924,0.38374128857303363,0.3013319450408407,0.2062847336028773,1.0,0.42494366447733967,0.3501458537004449,0.21536173743393972,0.47460691511810876,0.3690079207308783,0.020211370094292185,0.05740260220887851,-0.016537281002785228,-0.5911292698392356
