Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,-0.01793060498487867,-0.02256585425042622,-0.0007553894800904464,0.37948405329858964,-0.033375695286364644,0.009252606699107359,-0.5678239289010129,-0.006606869769262524,0.012241049467626133,0.03244035631047058,-0.009528048158418297,-0.028776115236473457,-0.07279168366849163,0.03719432982041697,-0.03035746288191181,1.0
Assists,0.41313671617190284,0.5647792093046122,0.5773448225712351,1.0,0.3570413626827697,0.27324082654372417,0.473334564956605,0.561181084569299,0.363568408167296,0.3410144582189882,0.566806443037491,0.37812545818123294,-0.02321427408836757,0.03537819911473213,-0.00370655968907852,0.37948405329858964
Blocks,0.24598112788877383,0.3387478951130072,0.3299020993843263,0.27324082654372417,0.1972763018346725,1.0,0.2182536942675309,0.3236312207420055,0.20971334155851662,0.15574979249476276,0.3340962130159282,0.22691789704904927,0.05544368028633208,-0.017822885136821762,0.03416491819305546,0.009252606699107359
Def Rebounds,0.4491689902867124,0.6349333675968989,0.956589122340317,0.561181084569299,0.3627217238244189,0.3236312207420055,0.5071456390782403,1.0,0.4212453280127154,0.46262045313131384,0.6259915550187695,0.44915654778298675,0.024528069032870088,0.0018340675601178106,-0.0057324486223187575,-0.006606869769262524
Double Doubles,0.20322246509810532,0.35462234529415065,0.50014613393359,0.3410144582189882,0.20322802035451276,0.15574979249476276,0.29494968946744765,0.46262045313131384,0.38290488317359017,1.0,0.3483456770988348,0.25033378062653844,0.08313551371427438,-0.03132916702438628,0.01529894190504806,0.03244035631047058
Field Goal %,0.2355487236686628,0.38229104645332473,0.020163595457655083,-0.02321427408836757,0.055357863073086315,0.05544368028633208,0.02647844299028565,0.024528069032870088,0.004710203311195976,0.08313551371427438,0.42482082789654907,0.07131279494373233,1.0,0.0224106282075311,0.48043038006410205,-0.07279168366849163
Field Goals Made,0.6777304879589865,0.9751004209003733,0.6628329912033164,0.566806443037491,0.4361821270126591,0.3340962130159282,0.5132650511334236,0.6259915550187695,0.46747348678365785,0.3483456770988348,1.0,0.5127290174729368,0.42482082789654907,0.0456082814503866,0.22828248218493963,-0.009528048158418297
Free Throw %,0.03621448201023716,0.11235226400404953,-0.003847948716355283,0.03537819911473213,0.01385732571940871,-0.017822885136821762,0.008572868009027854,0.0018340675601178106,-0.02360503931186091,-0.03132916702438628,0.0456082814503866,0.32391209936948195,0.0224106282075311,1.0,-0.005021004347273021,0.03719432982041697
Free Throws Made,0.33180570507910184,0.6605435966113499,0.4681106693864888,0.37812545818123294,0.30770658556636943,0.22691789704904927,0.3636704118453136,0.44915654778298675,0.31569523512465697,0.25033378062653844,0.5127290174729368,1.0,0.07131279494373233,0.32391209936948195,0.017102503110180238,-0.028776115236473457
Off Rebounds,0.22931739183070501,0.45463995889099296,0.6489491989632664,0.363568408167296,0.26407024311422994,0.20971334155851662,0.315157564257607,0.4212453280127154,1.0,0.38290488317359017,0.46747348678365785,0.31569523512465697,0.004710203311195976,-0.02360503931186091,-0.03279107083506656,0.012241049467626133
Points,0.7214724126091825,1.0,0.6670182028659597,0.5647792093046122,0.4475350791113286,0.3387478951130072,0.5164201685275629,0.6349333675968989,0.45463995889099296,0.35462234529415065,0.9751004209003733,0.6605435966113499,0.38229104645332473,0.11235226400404953,0.26142117650653324,-0.02256585425042622
Rebounds,0.4421147699249847,0.6670182028659597,1.0,0.5773448225712351,0.38064122869991207,0.3299020993843263,0.5168355313623395,0.956589122340317,0.6489491989632664,0.50014613393359,0.6628329912033164,0.4681106693864888,0.020163595457655083,-0.003847948716355283,-0.014504555747123496,-0.0007553894800904464
Steals,0.3185409119045414,0.4475350791113286,0.38064122869991207,0.3570413626827697,1.0,0.1972763018346725,0.34169042171813824,0.3627217238244189,0.26407024311422994,0.20322802035451276,0.4361821270126591,0.30770658556636943,0.055357863073086315,0.01385732571940871,0.05697415780238095,-0.033375695286364644
Three %,0.6265302686435338,0.26142117650653324,-0.014504555747123496,-0.00370655968907852,0.05697415780238095,0.03416491819305546,0.007394984436722024,-0.0057324486223187575,-0.03279107083506656,0.01529894190504806,0.22828248218493963,0.017102503110180238,0.48043038006410205,-0.005021004347273021,1.0,-0.03035746288191181
Threes,1.0,0.7214724126091825,0.4421147699249847,0.41313671617190284,0.3185409119045414,0.24598112788877383,0.3704382854868056,0.4491689902867124,0.22931739183070501,0.20322246509810532,0.6777304879589865,0.33180570507910184,0.2355487236686628,0.03621448201023716,0.6265302686435338,-0.01793060498487867
Turnovers,0.3704382854868056,0.5164201685275629,0.5168355313623395,0.473334564956605,0.34169042171813824,0.2182536942675309,1.0,0.5071456390782403,0.315157564257607,0.29494968946744765,0.5132650511334236,0.3636704118453136,0.02647844299028565,0.008572868009027854,0.007394984436722024,-0.5678239289010129
