Category,Threes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Def Rebounds,Off Rebounds,Double Doubles,Field Goals Made,Free Throws Made,Field Goal %,Free Throw %,Three %,Assist to TO
Assist to TO,0.021608048956590326,0.005335177643449879,-0.008055023161704483,0.38603869441416333,0.011154748828507968,-0.04865665926676622,-0.5846130601910303,-0.002694445996430507,-0.029599491417619264,0.10487273892968241,0.008997616146794535,-0.020469488845788524,-0.04128842254533831,0.0013011312953919415,-0.005879194759742821,1.0
Assists,0.40937515849697304,0.6007043627955738,0.5689272451031668,1.0,0.38257435470130347,0.2647416523452829,0.46016098210717404,0.5600654347681745,0.3381299538665676,0.39128429134265125,0.5914101618252362,0.3802516016722765,0.04016407595760828,0.012031244954197934,0.005346702501860474,0.38603869441416333
Blocks,0.23620318300430687,0.3659853145234591,0.36625434700494125,0.2647416523452829,0.20402277790492404,1.0,0.25929867222648656,0.35634769479743983,0.24238195601708826,0.17718892195120056,0.35964378134100977,0.2489070583872639,0.07742782249113553,-0.018432221989438592,0.009851198174425462,-0.04865665926676622
Def Rebounds,0.41567576735205747,0.6527668966394679,0.9544514133371689,0.5600654347681745,0.3617945495501537,0.35634769479743983,0.4726117038642146,1.0,0.4228513654798798,0.49485907259803746,0.6447839867820353,0.44539102750404386,0.06540750745360463,0.00418553339958471,-0.015325077741362483,-0.002694445996430507
Double Doubles,0.17051658604262862,0.3736222902240728,0.5255985005560341,0.39128429134265125,0.2011553790823088,0.17718892195120056,0.2606779962715652,0.49485907259803746,0.3799037731571446,1.0,0.37002449096401546,0.2640828816742252,0.07350751775491156,0.01846388223132048,-0.01008743724430946,0.10487273892968241
Field Goal %,0.22979761530382442,0.36141931901852176,0.04822879416151709,0.04016407595760828,0.04868325595385665,0.07742782249113553,0.06857026360367224,0.06540750745360463,0.00042928055283329285,0.07350751775491156,0.4039598119174895,0.038527398027786,1.0,-0.010737939259330306,0.48866261173682474,-0.04128842254533831
Field Goals Made,0.6658414714192697,0.9763521028416414,0.6801575501275106,0.5914101618252362,0.42237293260099135,0.35964378134100977,0.5086679127644772,0.6447839867820353,0.4667536963965902,0.37002449096401546,1.0,0.4867897517930163,0.4039598119174895,0.015365007092630889,0.1852786053198402,0.008997616146794535
Free Throw %,0.023123135246767013,0.08027394063747942,0.0007232505066185832,0.012031244954197934,-0.0012180652313378267,-0.018432221989438592,0.013682379336195254,0.00418553339958471,-0.016009424979519276,0.01846388223132048,0.015365007092630889,0.3230508197383096,-0.010737939259330306,1.0,0.02235274208802582,0.0013011312953919415
Free Throws Made,0.2782080760655041,0.6323252026137285,0.4734935905372237,0.3802516016722765,0.26768641219283357,0.2489070583872639,0.3398873925566991,0.44539102750404386,0.3407632803578375,0.2640828816742252,0.4867897517930163,1.0,0.038527398027786,0.3230508197383096,-0.030497852709130656,-0.020469488845788524
Off Rebounds,0.23892198896474653,0.4709932427023388,0.6565668753564947,0.3381299538665676,0.24184972993518292,0.24238195601708826,0.3078889297591307,0.4228513654798798,1.0,0.3799037731571446,0.4667536963965902,0.3407632803578375,0.00042928055283329285,-0.016009424979519276,-0.03145254237946776,-0.029599491417619264
Points,0.7055196588311285,1.0,0.6878866559210111,0.6007043627955738,0.4270400631498566,0.3659853145234591,0.5198505178168842,0.6527668966394679,0.4709932427023388,0.3736222902240728,0.9763521028416414,0.6323252026137285,0.36141931901852176,0.08027394063747942,0.21747772787044084,0.005335177643449879
Rebounds,0.41902193246130126,0.6878866559210111,1.0,0.5689272451031668,0.37303931410854996,0.36625434700494125,0.4869690579883641,0.9544514133371689,0.6565668753564947,0.5255985005560341,0.6801575501275106,0.4734935905372237,0.04822879416151709,0.0007232505066185832,-0.02379808114172994,-0.008055023161704483
Steals,0.2793959084894212,0.4270400631498566,0.37303931410854996,0.38257435470130347,1.0,0.20402277790492404,0.33576468900395506,0.3617945495501537,0.24184972993518292,0.2011553790823088,0.42237293260099135,0.26768641219283357,0.04868325595385665,-0.0012180652313378267,-0.007486896965772555,0.011154748828507968
Three %,0.6178684336388545,0.21747772787044084,-0.02379808114172994,0.005346702501860474,-0.007486896965772555,0.009851198174425462,0.011906811408548311,-0.015325077741362483,-0.03145254237946776,-0.01008743724430946,0.1852786053198402,-0.030497852709130656,0.48866261173682474,0.02235274208802582,1.0,-0.005879194759742821
Threes,1.0,0.7055196588311285,0.41902193246130126,0.40937515849697304,0.2793959084894212,0.23620318300430687,0.34502081385845446,0.41567576735205747,0.23892198896474653,0.17051658604262862,0.6658414714192697,0.2782080760655041,0.22979761530382442,0.023123135246767013,0.6178684336388545,0.021608048956590326
Turnovers,0.34502081385845446,0.5198505178168842,0.4869690579883641,0.46016098210717404,0.33576468900395506,0.25929867222648656,1.0,0.4726117038642146,0.3078889297591307,0.2606779962715652,0.5086679127644772,0.3398873925566991,0.06857026360367224,0.013682379336195254,0.011906811408548311,-0.5846130601910303
