"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Marcus Smart","Memphis Grizzlies","Vet",17.9,99.3,8.3,2.6,1.6,0.4,0.2,0.9,1.3,7.3,1.5,4.1,0.9,1.5,2024-03-01
"Obi Toppin","Indiana Pacers","Vet",18.5,101.3,8.3,1.3,2.5,0.9,0.4,0.5,0.7,6,1,3,2.3,1.5,2024-03-01
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",17.2,97.2,8.3,1.5,1.9,0.6,0.2,0.5,1.1,7.3,1.7,3.1,2,1.4,2024-03-01
"Scoot Henderson","Portland Trail Blazers","Rookie",16.5,97.7,8.3,2.9,1.3,0.5,0.1,0.4,1.8,6.9,2.1,2.4,2.2,1.5,2024-03-01
"Caleb Martin","Miami Heat","Vet",24.1,95.6,8.1,1.7,2.9,1,0.3,0.8,0.9,6.8,1.1,2.9,1.7,1.7,2024-03-01
"Chris Paul","Golden State Warriors","Vet",23.7,97.1,7.9,5.7,2.8,0.3,0.2,1.1,1.1,6.3,0.9,3.8,0.2,1.7,2024-03-01
"Walker Kessler","Utah Jazz","Sophomore",22.3,98.8,7.9,1.1,4.7,2.5,2,0.5,0.9,5.3,1.6,0.3,4,2.3,2024-03-01
"Spencer Dinwiddie","Los Angeles Lakers","Vet",22.8,97.7,7.8,4,1.9,0.4,0.2,0.6,0.9,6.4,1.7,3.8,1.1,1.6,2024-03-01
"Reggie Jackson","Denver Nuggets","Vet",18.2,96,7.7,2.9,1.3,0.3,0.1,0.5,1,6.8,0.7,2.7,1.3,1.3,2024-03-01
"Dereck Lively II","Dallas Mavericks","Rookie",21.8,99.8,7.6,1.1,4.1,2.4,1.2,0.6,0.9,4.9,1.5,0.2,3.7,2.5,2024-03-01
"Dorian Finney-Smith","Brooklyn Nets","Vet",25.4,96.2,7.6,1.5,3,1.4,0.5,0.7,0.8,6.5,0.6,4.2,1.6,2.1,2024-03-01
"Bruce Brown","Toronto Raptors","Vet",21.3,99.1,7.6,1.9,2.6,0.7,0.3,0.8,0.9,6.4,1.3,1.7,1.9,1.9,2024-03-01
"Taylor Hendricks","Utah Jazz","Rookie",22.8,101.4,7.6,1,3.3,1.5,0.7,0.7,0.9,6.6,0.6,3.8,1.5,2.1,2024-03-01
"Toumani Camara","Portland Trail Blazers","Rookie",22.8,97.3,7.4,1.3,2.9,1.8,0.4,0.8,1.2,5.9,1.3,2.2,2.5,2.2,2024-03-01
"Taurean Prince","Los Angeles Lakers","Vet",22.3,100.1,7.4,1.3,2.2,0.3,0.3,0.7,0.7,5.8,0.8,3.5,0.9,1.7,2024-03-01
"Isaac Okoro","Cleveland Cavaliers","Vet",20.4,96.6,7.3,1.4,1.6,0.7,0.4,0.7,0.6,5.3,1.5,2.9,2.1,1.6,2024-03-01
"Royce O'Neale","Phoenix Suns","Vet",21.6,100,7.3,2.3,3.5,0.6,0.4,0.7,0.8,6.1,0.3,5,0.7,2,2024-03-01
"Trendon Watford","Brooklyn Nets","Vet",14.5,96.4,7.3,1.4,2.3,0.9,0.2,0.4,0.9,5.5,1.5,1.4,2,1.7,2024-03-01
"Day'Ron Sharpe","Brooklyn Nets","Vet",15.5,95.3,7.2,1.5,3.7,2.1,0.7,0.4,1.1,5,2,0.4,3.4,2.2,2024-03-01
"Markelle Fultz","Orlando Magic","Vet",18.4,97,7.2,2.8,1.7,0.9,0.3,0.9,1.1,6.3,1.1,0.3,2.7,1.4,2024-03-01
"T.J. McConnell","Indiana Pacers","Vet",15.7,100.8,7.1,4.6,1.8,0.6,0.1,0.9,1.3,6.2,0.9,0.4,1.8,1.1,2024-03-01
"Jalen Smith","Indiana Pacers","Vet",13.5,100.2,7.1,0.8,2.8,1.3,0.6,0.2,0.6,5.3,1.3,2,2.1,1.7,2024-03-01
"Seth Curry","Charlotte Hornets","Vet",17.7,96.1,7.1,1.4,1.4,0.3,0.1,0.5,0.7,5.9,0.9,3.1,0.6,1.2,2024-03-01
"Kelly Olynyk","Toronto Raptors","Vet",16.6,99.7,7,3.1,3,1,0.3,0.6,1.2,5,1.8,1.6,1.6,2.2,2024-03-01
"Dennis Smith Jr.","Brooklyn Nets","Vet",19.7,95.9,7,3.9,2.2,0.8,0.3,1.1,1.3,6.1,1.2,1.8,2.5,1.9,2024-03-01
"Julian Champagnie","San Antonio Spurs","Sophomore",20.2,101,6.9,1.5,2.6,0.8,0.5,0.7,0.7,5.6,1,3.7,1.2,1.3,2024-03-01
"Gradey Dick","Toronto Raptors","Rookie",16.2,99.4,6.9,1.1,1.6,0.5,0.1,0.5,0.5,5.5,0.7,3.3,1.2,1.3,2024-03-01
"Isaiah Joe","Oklahoma City Thunder","Vet",17.2,100.4,6.8,1.2,1.7,0.4,0.2,0.6,0.5,5.3,0.7,3.5,0.7,1.2,2024-03-01
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",19.8,97.2,6.8,2.2,1.5,0.3,0.4,0.7,0.9,5.6,0.7,3.4,1.1,1.6,2024-03-01
"Cody Martin","Charlotte Hornets","Vet",24.5,96.4,6.8,3.6,3.1,0.6,0.3,1,1.3,6.7,0.8,2.6,1.6,1.5,2024-03-01
"Bruno Fernando","Atlanta Hawks","Vet",15.4,99.5,6.8,1,3.2,1.8,0.8,0.4,0.9,5,2.4,0.3,3.2,2.2,2024-03-01
"Jae Crowder","Milwaukee Bucks","Vet",26.7,99.1,6.7,1.9,3.7,0.7,0.3,0.9,0.6,6,0.7,3.7,0.6,1.8,2024-03-01
"Christian Braun","Denver Nuggets","Sophomore",19.4,95.9,6.7,1.2,2.4,0.8,0.3,0.6,0.6,5.4,1.3,2.1,1.9,1.5,2024-03-01
"Al Horford","Boston Celtics","Vet",23,97,6.6,2,4.4,1.2,0.9,0.5,0.5,5.1,0.3,3.1,1.1,1.4,2024-03-01
"Paul Reed","Philadelphia 76ers","Vet",18.7,97.4,6.6,1,3.6,2.2,0.9,0.8,0.7,5.3,0.7,0.6,2.5,2.2,2024-03-01
"Kris Dunn","Utah Jazz","Vet",20.9,101.4,6.5,4.2,2.4,0.7,0.4,1.2,1.2,5.3,0.7,2.2,1.1,2.4,2024-03-01
"Eric Gordon","Phoenix Suns","Vet",16.5,99.1,6.5,1.1,1.1,0.2,0.2,0.4,0.6,5,0.4,3.5,0.9,0.7,2024-03-01
"Gordon Hayward","Oklahoma City Thunder","Vet",16.5,97.3,6.5,2,2,0.5,0.2,0.5,0.9,5.4,1.4,0.9,1.4,0.9,2024-03-01
"Peyton Watson","Denver Nuggets","Sophomore",17.4,95,6.4,1,2.1,0.7,0.8,0.5,0.7,5.2,1.1,2,1.6,1.7,2024-03-01
"Gary Harris","Orlando Magic","Vet",22.2,96,6.3,1.5,1.4,0.4,0.2,0.8,0.5,5.1,0.5,3.5,0.8,1.6,2024-03-01
"Daniel Gafford","Dallas Mavericks","Vet",14.5,101.5,6.3,0.8,2.9,1.7,1,0.4,0.6,4.2,1.8,0.1,2.7,2,2024-03-01
"Aaron Wiggins","Oklahoma City Thunder","Vet",15.7,97.9,6.3,1,1.6,0.7,0.2,0.5,0.6,4.7,0.8,2.1,2,1.3,2024-03-01
"Quentin Grimes","Detroit Pistons","Vet",16,95.6,6.3,1.2,1.5,0.2,0.2,0.5,0.6,5.4,0.7,3.8,1.1,1.2,2024-03-01
"Cedi Osman","San Antonio Spurs","Vet",17.2,101.3,6.3,1.6,2.1,0.4,0.2,0.5,0.6,4.9,0.7,3.1,1.2,1.4,2024-03-01
"Payton Pritchard","Boston Celtics","Vet",15.6,95.7,6.2,1.8,1.6,0.5,0.1,0.4,0.5,5.1,0.3,3.6,0.5,1,2024-03-01
"Kyle Lowry","Philadelphia 76ers","Vet",20.3,96.7,6.1,3.3,2,0.5,0.3,0.8,1.2,4.6,0.9,2.7,0.6,1.9,2024-03-01
"Miles McBride","New York Knicks","Vet",15.1,93.4,6.1,1.4,0.9,0.3,0.1,0.6,0.5,5.5,0.6,3,0.9,1.1,2024-03-01
"Jabari Walker","Portland Trail Blazers","Sophomore",17.6,96.6,6.1,0.8,3.2,1.5,0.3,0.4,0.7,4.8,1.6,1.2,2.4,1.8,2024-03-01
"Trey Lyles","Sacramento Kings","Vet",16.2,98.5,6,0.9,2.8,0.8,0.3,0.3,0.5,4.4,0.9,3.1,0.9,1.2,2024-03-01
"Vasilije Micic","Charlotte Hornets","Rookie",16.4,96,6,3.4,1.2,0.2,0.1,0.5,1.3,5.1,1,2.1,1.3,1.1,2024-03-01
"Moses Moody","Golden State Warriors","Vet",13.4,97.4,5.9,0.7,1.5,0.6,0.2,0.4,0.5,4.8,0.8,2.7,0.9,1,2024-03-01
"Cason Wallace","Oklahoma City Thunder","Rookie",17.3,98.7,5.9,1.1,1.4,0.5,0.3,0.6,0.4,4.7,0.4,3.1,1,1.3,2024-03-01
"Amir Coffey","Los Angeles Clippers","Vet",18.3,98.9,5.9,1,1.4,0.4,0.1,0.5,0.4,4.3,0.8,2.2,0.8,1.3,2024-03-01
"Patrick Beverley","Milwaukee Bucks","Vet",17,95,5.9,2.8,1.9,0.5,0.3,0.6,1,5.1,1,2.3,0.9,1.7,2024-03-01
"Aaron Holiday","Houston Rockets","Vet",13.8,98.6,5.8,1.6,1.1,0.3,0.1,0.5,0.7,4.6,0.7,2.5,0.8,1.3,2024-03-01
"Bradley Beal","Phoenix Suns","Vet",10.1,98.8,5.6,1.4,1,0.2,0.1,0.3,0.8,4.6,0.9,1.6,1,0.8,2024-03-01
"Kris Murray","Portland Trail Blazers","Rookie",20.8,97.5,5.6,1.4,2.3,1.2,0.3,0.9,0.9,5,0.8,2.5,1.9,1.5,2024-03-01
"Georges Niang","Cleveland Cavaliers","Vet",13.6,95.5,5.6,0.7,1.9,0.2,0.2,0.2,0.4,4.5,0.5,3,0.6,1.4,2024-03-01
"Pat Connaughton","Milwaukee Bucks","Vet",22.6,98.9,5.6,2,2.9,0.8,0.3,0.6,0.7,4.2,0.5,2.9,1.1,1.3,2024-03-01
"Dario Saric","Golden State Warriors","Vet",12.3,97.1,5.5,1.7,2.3,0.8,0.1,0.3,0.9,4.2,0.9,2.2,0.8,1.3,2024-03-01
"Naji Marshall","New Orleans Pelicans","Vet",16.9,97.6,5.5,1.6,2.4,0.6,0.2,0.6,0.9,4.4,1,1.8,1.1,1.2,2024-03-01
"Cameron Payne","Philadelphia 76ers","Vet",11.9,97.6,5.5,1.8,1,0.1,0.1,0.4,0.7,4.7,0.7,2.6,0.7,1.1,2024-03-01
"Gary Payton II","Golden State Warriors","Vet",14.2,100.7,5.4,1,1.6,1.2,0.3,0.9,0.6,4.2,0.7,1.2,1.8,1.6,2024-03-01
"Jordan Goodwin","Memphis Grizzlies","Vet",15,98.2,5.4,2.4,2,0.9,0.2,0.7,0.9,4.9,0.7,1.7,1.2,1.1,2024-03-01
"Jalen Brunson","New York Knicks","Vet",6.6,95.2,5.3,1.4,0.6,0.1,0,0.2,0.5,4,1.3,1.2,0.6,0.3,2024-03-01
"Duop Reath","Portland Trail Blazers","Rookie",11.7,96.7,5.3,0.7,1.7,1,0.4,0.3,0.5,4.3,0.9,2.2,1.4,1.7,2024-03-01
"Jeff Green","Houston Rockets","Vet",15.3,97.5,5.3,1,1.5,0.5,0.3,0.2,0.6,3.9,1.4,1.7,1,1.3,2024-03-01
"De'Anthony Melton","Philadelphia 76ers","Vet",12.6,98.1,5.2,1.2,1.4,0.3,0.2,0.7,0.6,4.4,0.7,3,0.9,1.2,2024-03-01
"Sam Hauser","Boston Celtics","Vet",14.7,97.3,5.1,0.7,1.9,0.4,0.2,0.3,0.3,4,0.2,3.5,0.2,1,2024-03-01
"Monte Morris","Minnesota Timberwolves","Vet",14.1,97.4,5.1,2.3,1.5,0.2,0.1,0.4,0.6,4.6,0.5,2.1,0.7,0.7,2024-03-01
"Patrick Williams","Chicago Bulls","Vet",13.7,95.6,5.1,0.8,1.5,0.4,0.4,0.4,0.6,4.5,0.7,2.1,1.1,1,2024-03-01
"Jordan Hawkins","New Orleans Pelicans","Rookie",11.6,96.8,5.1,0.7,1.2,0.2,0.1,0.3,0.4,4.4,0.6,3.1,0.4,0.8,2024-03-01
"Jalen Wilson","Brooklyn Nets","Rookie",15.2,95.5,5,1.2,1.7,0.8,0.1,0.4,0.4,4.1,0.7,2,0.9,1.2,2024-03-01
"Davis Bertans","Charlotte Hornets","Vet",10.7,96.6,4.8,0.5,1,0.2,0.2,0.3,0.2,3.7,0.3,3.5,0.2,1.1,2024-03-01
"Nikola Jovic","Miami Heat","Sophomore",13.4,97,4.8,1.2,2.4,0.6,0.3,0.3,0.6,3.9,0.7,2.3,1,1.3,2024-03-01
"Dante Exum","Dallas Mavericks","Vet",11.8,99.1,4.7,1.6,1.2,0.3,0.1,0.3,0.6,3.5,0.7,1.3,1.3,1,2024-03-01
"Danilo Gallinari","Milwaukee Bucks","Vet",11.2,96.8,4.7,1,1.6,0.4,0.2,0.2,0.4,3.3,1.3,1.6,0.6,0.9,2024-03-01
"Maxi Kleber","Dallas Mavericks","Vet",19.5,98.3,4.7,1.4,2.5,0.8,0.6,0.4,0.5,3.7,0.8,2.4,0.8,1.8,2024-03-01
"Ochai Agbaji","Toronto Raptors","Sophomore",14.3,99.2,4.7,0.8,1.3,0.5,0.3,0.3,0.5,3.9,0.5,2.1,1,1,2024-03-01
"Garrison Mathews","Atlanta Hawks","Vet",15.6,101.3,4.5,0.8,1.3,0.3,0.2,0.4,0.4,3.6,0.6,3,0.3,1.7,2024-03-01
"Anthony Black","Orlando Magic","Rookie",15.7,96.7,4.5,1.2,1.5,0.4,0.2,0.5,0.7,3.4,1.1,1.4,1.1,1.5,2024-03-01
"Trayce Jackson-Davis","Golden State Warriors","Rookie",9.1,96.8,4.3,0.6,1.6,1.1,0.5,0.2,0.5,3,1.1,0.1,1.9,1.2,2024-03-01
"Ben Sheppard","Indiana Pacers","Rookie",12.8,101,4.3,0.8,1.2,0.2,0.1,0.5,0.3,3.5,0.4,2.5,0.6,1.4,2024-03-01
"Chris Duarte","Sacramento Kings","Vet",12.9,96.7,4.3,0.8,1.4,0.3,0.1,0.5,0.4,3.7,0.6,2.4,0.7,1.2,2024-03-01
"Matisse Thybulle","Portland Trail Blazers","Vet",20.8,96.7,4.2,1.2,1.5,0.5,0.6,1.3,0.5,3.8,0.4,2.9,0.8,1.5,2024-03-01
"Blake Wesley","San Antonio Spurs","Sophomore",14.2,99.8,4.2,2.6,1.1,0.3,0.1,0.5,0.9,3.3,1,0.9,1.6,1.4,2024-03-01
"Larry Nance Jr.","New Orleans Pelicans","Vet",15.8,96.9,4.1,1.3,3,1.3,0.4,0.7,0.6,2.8,0.6,1,1.2,1.4,2024-03-01
"Bol Bol","Phoenix Suns","Vet",9.2,97.6,4.1,0.5,1.9,0.6,0.5,0.2,0.5,3.2,0.5,1,0.8,0.8,2024-03-01
"A.J. Green","Milwaukee Bucks","Sophomore",9.2,96.6,4.1,0.6,0.9,0.1,0.1,0.2,0.2,3.4,0.2,2.9,0.2,0.8,2024-03-01
"Jaylin Williams","Oklahoma City Thunder","Sophomore",13.6,98.1,4.1,1.3,2.8,0.7,0.4,0.4,0.5,3.3,0.6,2.2,0.7,1.5,2024-03-01
"Jaxson Hayes","Los Angeles Lakers","Vet",11.6,98.9,3.9,0.6,1.8,1,0.4,0.4,0.5,2.5,1.1,0.2,1.6,1.6,2024-03-01
"Jake LaRavia","Memphis Grizzlies","Sophomore",11.8,95.4,3.9,0.8,1.3,0.7,0.2,0.3,0.6,3.6,0.7,2,1.1,1.3,2024-03-01
"Derrick Jones Jr.","Dallas Mavericks","Vet",11.7,99.4,3.8,0.6,1.2,0.6,0.3,0.3,0.4,2.8,0.9,1.1,1.3,1,2024-03-01
"Jared Butler","Washington Wizards","Vet",8.8,99.2,3.8,1.6,0.7,0.2,0.1,0.4,0.5,3,0.5,1.4,0.7,0.9,2024-03-01
"Zeke Nnaji","Denver Nuggets","Vet",10.4,95.3,3.8,0.6,1.3,1,0.6,0.3,0.6,3.1,1.1,0.6,1.7,1.5,2024-03-01
"Lonzo Ball","Chicago Bulls","Vet",9.2,98.9,3.7,1.2,1.2,0.3,0.2,0.4,0.5,3.4,0.5,1.8,0.8,0.7,2024-03-01
"Haywood Highsmith","Miami Heat","Vet",13.1,95.3,3.7,0.6,1.4,0.6,0.3,0.5,0.4,3.1,0.4,1.8,0.7,1.3,2024-03-01
"Caleb Houstan","Orlando Magic","Sophomore",11.5,93.7,3.6,0.5,0.9,0.3,0.1,0.2,0.3,3,0.3,2.8,0.1,0.8,2024-03-01
"Kenrich Williams","Oklahoma City Thunder","Vet",11.2,97.9,3.5,0.8,1.6,0.6,0.1,0.4,0.3,2.9,0.2,1.8,0.8,1.1,2024-03-01
"Mo Bamba","Philadelphia 76ers","Vet",10.2,96.3,3.5,0.6,2.2,1.1,0.8,0.2,0.5,2.9,0.6,1,1.4,1.4,2024-03-01
"James Wiseman","Detroit Pistons","Vet",9.2,98.3,3.5,0.5,1.7,1,0.4,0.1,0.5,2.4,0.8,0.1,1.4,1.3,2024-03-01
"Delon Wright","Miami Heat","Vet",11.9,96.2,3.4,1.8,1.1,0.4,0.2,0.8,0.4,2.9,0.5,1.1,0.7,0.6,2024-03-01
"Joe Ingles","Orlando Magic","Vet",13.8,96.8,3.4,2.1,1.4,0.2,0.1,0.4,0.6,2.9,0.2,2.2,0.2,1.1,2024-03-01
"Mason Plumlee","Los Angeles Clippers","Vet",9.1,97.9,3.3,0.7,2,1,0.2,0.2,0.5,1.9,1.3,0.1,1.5,1.1,2024-03-01
"Ricky Council IV","Philadelphia 76ers","Rookie",6.5,99.3,3.3,0.4,0.8,0.4,0,0.2,0.3,2.4,1.2,0.6,1.1,0.5,2024-03-01
"Robert Williams III","Portland Trail Blazers","Vet",9.4,97.9,3.2,0.6,1.9,0.9,0.6,0.3,0.4,2.4,0.5,0.4,1.2,1,2024-03-01
"Jose Alvarado","New Orleans Pelicans","Vet",7.9,97.1,3.2,0.9,0.7,0.2,0.1,0.4,0.3,2.8,0.4,1.7,0.5,0.7,2024-03-01
"Daniel Theis","Los Angeles Clippers","Vet",10,96.5,3.2,0.6,1.4,0.8,0.5,0.2,0.4,2.6,0.4,0.7,1.2,1.3,2024-03-01
"Brice Sensabaugh","Utah Jazz","Rookie",8.3,99.1,3.2,0.6,1,0.3,0.1,0.2,0.4,3,0.5,1.4,0.6,0.7,2024-03-01
"Luke Kornet","Boston Celtics","Vet",10,96.4,3.1,0.6,1.4,1.2,0.6,0.2,0.3,2,0.5,0.1,1.6,1.1,2024-03-01
"Jevon Carter","Chicago Bulls","Vet",8.8,96,3.1,0.7,0.6,0.1,0.1,0.3,0.3,3,0.1,2,0.1,0.7,2024-03-01
"Eugene Omoruyi","Washington Wizards","Vet",6.5,101.7,3.1,0.6,0.9,0.6,0.1,0.3,0.4,2.7,0.8,0.7,1.1,1,2024-03-01
"Drew Eubanks","Phoenix Suns","Vet",9.8,96.5,3.1,0.6,1.8,0.9,0.6,0.3,0.4,2.1,0.7,0.1,1.2,1,2024-03-01
"Jaden Hardy","Dallas Mavericks","Sophomore",5.9,99.7,3.1,0.6,0.6,0.1,0,0.2,0.3,2.9,0.4,1.4,0.5,0.5,2024-03-01
"Brandon Clarke","Memphis Grizzlies","Vet",6.6,99.6,3,0.5,1.2,0.5,0.2,0.2,0.2,2.2,0.7,0.6,1,0.8,2024-03-01
"Ben Simmons","Brooklyn Nets","Vet",10.6,100.5,3,2.4,2.3,0.8,0.3,0.5,0.9,2.3,0.6,0.1,1.4,1.2,2024-03-01
"Nicolas Batum","Philadelphia 76ers","Vet",15.1,97.4,3,1.2,1.7,0.6,0.4,0.5,0.4,2.5,0.2,1.9,0.3,1.3,2024-03-01
"Scotty Pippen Jr.","Memphis Grizzlies","Sophomore",7.5,97.1,3,1.3,0.7,0.3,0.1,0.3,0.6,2.4,0.7,1,0.8,0.8,2024-03-01
"Max Christie","Los Angeles Lakers","Sophomore",9.7,99.3,3,0.6,1.2,0.2,0.2,0.2,0.3,2.3,0.5,1.2,0.4,0.6,2024-03-01
"Lamar Stevens","Memphis Grizzlies","Vet",7,95.9,3,0.4,1.2,0.5,0.2,0.2,0.4,2.7,0.5,0.3,0.9,0.7,2024-03-01
"Kobe Bufkin","Atlanta Hawks","Rookie",8.1,100.2,3,0.8,0.9,0.3,0.2,0.3,0.4,2.8,0.4,1.7,0.6,0.7,2024-03-01
"Kenyon Martin Jr.","Philadelphia 76ers","Vet",9,99.5,2.9,0.6,1.2,0.5,0.1,0.2,0.3,2.2,0.6,0.4,1.4,0.9,2024-03-01
"Derrick Rose","Memphis Grizzlies","Vet",6.6,98,2.9,1.3,0.6,0.1,0.1,0.2,0.5,2.5,0.4,0.6,0.7,0.4,2024-03-01
"Kevon Looney","Golden State Warriors","Vet",10.7,97.9,2.8,1.2,2.6,1.4,0.3,0.3,0.4,2,0.7,0.1,1.2,1.5,2024-03-01
"Josh Okogie","Phoenix Suns","Vet",9.4,97.8,2.7,0.6,0.9,0.7,0.2,0.4,0.3,2,0.9,0.9,0.8,0.8,2024-03-01
"Johnny Davis","Washington Wizards","Sophomore",8.6,101.9,2.7,0.5,1,0.2,0.1,0.3,0.3,2.6,0.4,0.7,0.8,0.8,2024-03-01
"Jonathan Isaac","Orlando Magic","Vet",6.6,95.4,2.6,0.2,1.3,0.7,0.5,0.3,0.2,2,0.6,0.5,1,0.5,2024-03-01
"Aaron Nesmith","Indiana Pacers","Vet",5.5,100.4,2.5,0.3,0.6,0.2,0.1,0.2,0.2,1.9,0.4,1,0.6,0.7,2024-03-01
"Keita Bates-Diop","Brooklyn Nets","Vet",7,95.8,2.5,0.5,0.9,0.3,0.2,0.2,0.2,1.9,0.4,0.8,0.7,0.4,2024-03-01
"Richaun Holmes","Washington Wizards","Vet",6.6,100.3,2.5,0.4,1.2,0.7,0.2,0.1,0.3,1.8,0.6,0.1,1,0.9,2024-03-01
"Jericho Sims","New York Knicks","Vet",14.9,94.8,2.5,0.7,2.5,1.6,0.5,0.3,0.5,1.8,0.4,0.1,1.4,1.3,2024-03-01
"Malachi Flynn","Detroit Pistons","Vet",5.9,96.6,2.5,0.9,0.6,0.1,0.1,0.2,0.4,2.3,0.4,1.1,0.4,0.5,2024-03-01
"Duane Washington Jr.","New York Knicks","Vet",4.6,98.5,2.5,0.6,0.4,0.1,0,0.1,0.3,2.2,0.3,0.9,0.4,0.3,2024-03-01
"Lester Quinones","Golden State Warriors","Sophomore",6.4,97.1,2.3,0.6,0.7,0.3,0.1,0.2,0.3,2,0.5,1.1,0.3,0.7,2024-03-01
"Justin Holiday","Denver Nuggets","Vet",9.8,96.3,2.3,0.6,0.7,0.1,0.1,0.3,0.2,2.1,0.1,1.5,0.2,0.9,2024-03-01
"Torrey Craig","Chicago Bulls","Vet",7.9,95.7,2.3,0.4,1.2,0.5,0.2,0.2,0.2,1.9,0.2,1.4,0.4,0.8,2024-03-01
"Dean Wade","Cleveland Cavaliers","Vet",9.4,96.7,2.2,0.4,1.5,0.3,0.2,0.3,0.2,2,0.2,1.8,0.1,0.9,2024-03-01
"Talen Horton-Tucker","Utah Jazz","Vet",3.9,99.4,2.2,0.7,0.4,0.1,0.1,0.2,0.3,1.9,0.5,0.7,0.5,0.4,2024-03-01
"Tristan Thompson","Cleveland Cavaliers","Vet",7.4,95.5,2.2,0.6,1.3,0.9,0.2,0.2,0.4,1.6,0.6,0.1,1,0.8,2024-03-01
"Bryce McGowens","Charlotte Hornets","Sophomore",6.2,96.8,2.2,0.4,0.6,0.1,0.1,0.2,0.3,1.7,0.6,0.7,0.6,0.6,2024-03-01
"Davion Mitchell","Sacramento Kings","Vet",7.6,97.6,2.2,0.9,0.5,0.1,0.1,0.2,0.3,1.9,0.2,1,0.4,0.6,2024-03-01
"Doug McDermott","Indiana Pacers","Vet",4.9,100.7,1.9,0.4,0.4,0.1,0,0.1,0.1,1.6,0.1,1.3,0.2,0.4,2024-03-01
"Dyson Daniels","New Orleans Pelicans","Sophomore",7.7,96.5,1.8,0.8,0.9,0.3,0.1,0.4,0.3,1.5,0.3,0.6,0.5,0.6,2024-03-01
"Jordan Nwora","Toronto Raptors","Vet",3.9,100,1.8,0.3,0.6,0.2,0.1,0.1,0.2,1.5,0.3,0.7,0.4,0.3,2024-03-01
"Onuralp Bitim","Chicago Bulls","Rookie",5.5,96.8,1.8,0.3,0.7,0.2,0.1,0.2,0.2,1.4,0.3,0.7,0.4,0.5,2024-03-01
"Alex Caruso","Chicago Bulls","Vet",5.1,97.1,1.6,0.5,0.5,0.1,0.2,0.3,0.2,1.3,0.2,0.8,0.3,0.5,2024-03-01
"Goga Bitadze","Orlando Magic","Vet",5.2,94.8,1.6,0.4,0.9,0.6,0.4,0.2,0.2,1.1,0.4,0.1,0.8,0.7,2024-03-01
"Marcus Sasser","Detroit Pistons","Rookie",3.5,98.8,1.6,0.7,0.3,0,0,0.1,0.3,1.4,0.2,0.6,0.2,0.3,2024-03-01
"Evan Fournier","Detroit Pistons","Vet",4,100.4,1.6,0.2,0.4,0,0,0.1,0.2,1.6,0.2,0.9,0.2,0.4,2024-03-01
"Ashton Hagans","Portland Trail Blazers","Vet",5.3,94.8,1.6,0.6,0.5,0.2,0.1,0.2,0.3,1.3,0.4,0.4,0.6,0.6,2024-03-01
"Dalen Terry","Chicago Bulls","Sophomore",5.6,96.6,1.5,0.6,0.7,0.2,0.1,0.2,0.2,1.2,0.3,0.6,0.4,0.6,2024-03-01
"Julian Strawther","Denver Nuggets","Rookie",3.7,97.2,1.5,0.3,0.4,0.1,0,0.1,0.2,1.4,0.2,0.9,0.2,0.3,2024-03-01
"Mason Jones","Sacramento Kings","Vet",4.1,97.5,1.5,0.6,0.6,0.1,0,0.1,0.2,1.2,0.5,0.5,0.3,0.4,2024-03-01
"Jae'Sean Tate","Houston Rockets","Vet",5.2,99.1,1.4,0.4,0.7,0.3,0.1,0.2,0.2,1.2,0.3,0.3,0.5,0.8,2024-03-01
"Sasha Vezenkov","Sacramento Kings","Rookie",3.4,98.8,1.4,0.2,0.5,0.2,0.1,0.1,0.1,1.2,0.1,0.7,0.3,0.3,2024-03-01
"Julian Phillips","Chicago Bulls","Rookie",4.5,98.3,1.4,0.2,0.5,0.2,0.1,0.1,0.2,1.1,0.3,0.5,0.5,0.6,2024-03-01
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",5.2,96,1.4,0.4,0.5,0.4,0.1,0.1,0.3,1.1,0.3,0.1,0.7,0.8,2024-03-01
"David Roddy","Phoenix Suns","Sophomore",3.4,98.1,1.4,0.3,0.5,0.1,0,0.1,0.2,1.2,0.2,0.5,0.4,0.3,2024-03-01
"Alex Len","Sacramento Kings","Vet",4.4,98.1,1.3,0.3,0.8,0.5,0.2,0.1,0.3,0.9,0.3,0.1,0.6,0.7,2024-03-01
"Robert Covington","Philadelphia 76ers","Vet",4.7,96.5,1.3,0.2,0.7,0.2,0.2,0.3,0.1,1,0.2,0.6,0.2,0.6,2024-03-01
"Jaden Springer","Boston Celtics","Vet",3.5,97,1.3,0.3,0.3,0.2,0.1,0.2,0.2,1.1,0.3,0.3,0.4,0.4,2024-03-01
"Dalano Banton","Portland Trail Blazers","Vet",2.9,96.3,1.3,0.3,0.4,0.1,0.1,0.1,0.2,1.1,0.4,0.4,0.4,0.3,2024-03-01
"Ty Jerome","Cleveland Cavaliers","Vet",3.6,97.7,1.3,0.5,0.3,0.1,0,0.1,0.2,1.1,0.2,0.4,0.3,0.3,2024-03-01
"Saben Lee","Phoenix Suns","Vet",3,96.8,1.2,0.5,0.3,0.1,0,0.1,0.2,0.9,0.5,0.3,0.4,0.2,2024-03-01
