"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
202710,"Miami Heat","Jimmy Butler","Vet",3.68,-0.57,2.68,1,2.75,2.3,0.45,20.473,0.551,3.936,0.332,0.196,7.076,0.684,11.359,0.847,0.543,0.248,8.022,7.689,0.24,0.53,0.006,2.236,0.023,2.721
202681,"Dallas Mavericks","Kyrie Irving","Vet",3.68,-0.15,4.27,-0.59,2.99,3.51,-0.52,27.05,0.539,10.474,0.4,0.396,4.107,0.67,4.221,0.894,0.149,0.273,6.789,6.287,0.191,0.721,0.008,1.576,0.016,2.179
203076,"Los Angeles Lakers","Anthony Davis","Vet",3.66,1.45,1.54,2.12,3.36,1.25,2.11,22.525,0.589,1.663,0.296,0.066,8.926,0.765,8.879,0.806,0.396,0.264,17.996,4.882,0.146,3.083,0.033,1.549,0.016,2.597
1626164,"Phoenix Suns","Devin Booker","Vet",3.54,-0.05,4.48,-0.94,1.23,2.69,-1.46,26.534,0.535,8.101,0.374,0.307,3.994,0.706,8.584,0.873,0.332,0.285,5.768,8.172,0.265,0.603,0.007,1.297,0.013,3.342
1626157,"Minnesota Timberwolves","Karl-Anthony Towns","Vet",3.46,-1.01,1.6,1.85,0.53,1.01,-0.48,24.687,0.555,9.667,0.392,0.386,6.659,0.689,7.384,0.846,0.326,0.275,12.123,4.771,0.15,1.316,0.014,1.06,0.011,4.144
1628973,"New York Knicks","Jalen Brunson","Vet",3.4,2.81,4.29,-0.89,3.25,4.66,-1.41,30.654,0.531,10.711,0.395,0.378,5.078,0.64,8.889,0.849,0.284,0.33,5.137,10.027,0.329,0.292,0.004,1.282,0.013,3.732
204001,"Boston Celtics","Kristaps Porzingis","Vet",3.3,1.67,1.6,1.71,2.17,1.07,1.1,24.152,0.562,9.387,0.362,0.4,5.554,0.75,8.72,0.855,0.386,0.271,11.827,3.162,0.095,2.641,0.029,1.138,0.011,2.512
203081,"Milwaukee Bucks","Damian Lillard","Vet",3.08,-0.84,4.22,-1.14,1.74,3.64,-1.9,23.649,0.519,11.939,0.377,0.525,4.618,0.645,8.514,0.912,0.366,0.264,5.862,9.36,0.3,0.341,0.004,1.274,0.013,3.507
203497,"Minnesota Timberwolves","Rudy Gobert","Vet",2.99,-0.57,-0.91,3.9,1.06,-0.23,1.29,11.577,0.687,0.514,0.121,0.027,8.968,0.759,6.586,0.634,0.73,0.152,19.525,2.356,0.062,2.763,0.031,0.981,0.01,2.169
203994,"Phoenix Suns","Jusuf Nurkic","Vet",2.98,0.65,-0.22,3.19,2.03,-0.35,2.38,13.658,0.599,1.463,0.281,0.06,8.524,0.659,5.943,0.635,0.407,0.182,20.113,6.636,0.176,1.755,0.019,1.65,0.016,3.93
1628368,"Sacramento Kings","De'Aaron Fox","Vet",2.85,3.21,3.48,-0.63,1.98,2.59,-0.61,27.929,0.547,9.424,0.349,0.334,4.33,0.712,7.367,0.742,0.257,0.296,5.887,7.965,0.245,0.52,0.006,2.203,0.022,3.399
1628384,"New York Knicks","OG Anunoby","Vet",2.82,1.96,1.11,1.7,1.47,0.6,0.87,16.531,0.56,7.642,0.378,0.448,5.318,0.711,2.57,0.784,0.169,0.168,6.258,3.026,0.083,0.875,0.01,2.077,0.02,1.983
1628401,"Boston Celtics","Derrick White","Vet",2.78,2.39,1.53,1.25,1.25,1.14,0.11,16.367,0.546,9.935,0.379,0.573,2.186,0.695,2.359,0.884,0.155,0.167,6.222,7.16,0.19,1.909,0.02,1.368,0.014,2.055
1627759,"Boston Celtics","Jaylen Brown","Vet",2.76,-1.05,2.91,-0.15,1.88,2.87,-0.99,27.789,0.577,8.697,0.367,0.319,8.216,0.715,6.507,0.729,0.239,0.286,8.047,5.474,0.175,0.56,0.006,1.522,0.015,3.514
1627750,"Denver Nuggets","Jamal Murray","Vet",2.75,1.42,2.73,0.02,1.78,2.29,-0.51,25.433,0.531,8.753,0.39,0.339,4.936,0.656,4.901,0.85,0.181,0.268,6.176,10.013,0.297,0.776,0.008,1.503,0.015,3.345
1628392,"New York Knicks","Isaiah Hartenstein","Vet",2.56,0.74,-0.2,2.77,2.05,-0.22,2.27,8.758,0.624,0.453,0.295,0.031,6.286,0.693,3.038,0.696,0.344,0.118,16.777,4.96,0.14,2.016,0.023,1.907,0.018,2.351
1627832,"Houston Rockets","Fred VanVleet","Vet",2.46,0.21,1.19,1.27,1.28,0.53,0.75,16.833,0.479,10.779,0.376,0.622,1.641,0.593,3.378,0.88,0.203,0.174,5.254,10.122,0.296,0.969,0.011,1.933,0.019,2.139
1628386,"Cleveland Cavaliers","Jarrett Allen","Vet",2.43,0.86,0.26,2.17,1.1,0.26,0.84,17.433,0.664,0.568,0.263,0.025,10.403,0.741,7.093,0.746,0.394,0.21,16.647,3.981,0.118,1.741,0.019,1.142,0.011,2.518
1630169,"Indiana Pacers","Tyrese Haliburton","Vet",2.4,1.92,3.37,-0.97,2.82,3.39,-0.57,21.688,0.577,10.617,0.387,0.479,3.518,0.684,3.977,0.845,0.189,0.228,5.522,14.902,0.459,0.825,0.009,1.804,0.017,3.12
203114,"Milwaukee Bucks","Khris Middleton","Vet",2.34,-0.01,1.65,0.69,0.8,1.14,-0.34,20.73,0.499,8.39,0.388,0.414,2.312,0.663,4.091,0.827,0.18,0.228,7.765,8.634,0.251,0.529,0.005,1.527,0.015,3.735
1631096,"Oklahoma City Thunder","Chet Holmgren","Sophomore",2.33,4.26,0.95,1.38,3.04,1.11,1.93,18.385,0.618,7.753,0.36,0.403,6.015,0.738,4.675,0.781,0.265,0.2,12.915,4.267,0.121,3.695,0.041,0.956,0.01,2.239
203932,"Denver Nuggets","Aaron Gordon","Vet",2.2,1.33,1.03,1.17,0.11,0.59,-0.48,15.528,0.623,3.101,0.314,0.181,9.061,0.737,5.365,0.647,0.346,0.18,9.785,4.741,0.131,1.031,0.011,1.196,0.012,2.118
1629008,"Denver Nuggets","Michael Porter Jr.","Vet",2.12,0.65,1.47,0.65,0.99,1.24,-0.25,20.68,0.577,10.591,0.416,0.502,3.582,0.744,1.968,0.821,0.099,0.211,10.383,2.819,0.074,0.977,0.011,0.879,0.009,1.49
1629630,"Memphis Grizzlies","Ja Morant","Vet",2.11,-0.29,2.44,-0.33,0.89,2.57,-1.68,26.417,0.496,8.161,0.326,0.334,7.799,0.656,9.658,0.73,0.353,0.328,8.103,11.276,0.379,0.502,0.006,1.578,0.016,4.859
203944,"New York Knicks","Julius Randle","Vet",2.11,2.78,2.43,-0.32,0.59,1.66,-1.07,25.535,0.517,8.257,0.331,0.322,7.574,0.673,9.129,0.729,0.354,0.297,12.413,6.815,0.198,0.55,0.006,0.914,0.009,4.743
1628374,"Utah Jazz","Lauri Markkanen","Vet",2.07,1.73,2.75,-0.68,0.84,2.43,-1.59,22.642,0.555,11.675,0.385,0.521,4.868,0.693,6.875,0.858,0.298,0.24,11.267,3.118,0.091,0.619,0.007,1.08,0.011,2.055
1630217,"Memphis Grizzlies","Desmond Bane","Vet",2.04,-0.02,1.74,0.29,1.63,2.18,-0.55,25.607,0.527,11.873,0.388,0.47,6.097,0.665,5.206,0.835,0.193,0.303,6.679,8.185,0.283,0.561,0.007,1.439,0.014,3.762
1630530,"New Orleans Pelicans","Trey Murphy III","Vet",2.02,2.36,1.47,0.55,2.24,1.8,0.44,19.683,0.598,14.705,0.387,0.748,2.423,0.731,3.439,0.841,0.209,0.197,7.162,3.366,0.099,0.851,0.009,1.622,0.016,1.049
203500,"Houston Rockets","Steven Adams","Vet",2.01,-0.28,-0.55,2.56,1.07,-1,2.07,13,0.569,4.363,0.172,0.223,6.348,0.676,4.263,0.433,0.346,0.163,16.683,4.132,0.121,1.824,0.019,1.466,0.015,2.413
1627751,"Toronto Raptors","Jakob Poeltl","Vet",1.99,0.27,-0.35,2.34,1.64,-0.17,1.81,18.15,0.614,0.675,0.158,0.035,8.296,0.747,4.557,0.571,0.286,0.203,16.26,5.431,0.155,2.615,0.028,1.351,0.013,3.253
1627742,"New Orleans Pelicans","Brandon Ingram","Vet",1.98,-0.54,1.94,0.04,0.51,1.32,-0.81,23.099,0.536,5.695,0.37,0.239,4.067,0.706,7.398,0.82,0.319,0.268,7.929,9.288,0.28,0.846,0.009,1.095,0.011,4.115
1630529,"New Orleans Pelicans","Herbert Jones","Vet",1.97,1.14,0.14,1.83,2.45,0.02,2.43,12.769,0.578,6.292,0.382,0.505,4.402,0.691,2.703,0.82,0.239,0.134,5.945,3.857,0.102,1.115,0.012,2.238,0.023,1.633
203110,"Golden State Warriors","Draymond Green","Vet",1.97,-0.23,-1.27,3.24,0.55,-1.75,2.3,12.178,0.563,4.393,0.315,0.337,3.771,0.702,2.459,0.739,0.226,0.15,12.009,10.554,0.274,1.487,0.016,1.685,0.017,4.064
1628991,"Memphis Grizzlies","Jaren Jackson Jr.","Vet",1.92,-0.19,0.36,1.56,1.14,0.39,0.75,27.574,0.509,9.214,0.349,0.304,7.377,0.657,10.098,0.808,0.364,0.332,9.105,4.177,0.14,2.916,0.031,1.752,0.018,3.936
201950,"Boston Celtics","Jrue Holiday","Vet",1.9,-1.53,1.27,0.63,0.47,0.3,0.17,13.927,0.543,7.32,0.381,0.509,2.379,0.674,1.29,0.821,0.106,0.151,7.201,7.977,0.195,0.841,0.009,1.596,0.016,2.629
1629011,"New York Knicks","Mitchell Robinson","Vet",1.9,0.21,-0.16,2.07,2.56,0.62,1.94,8.625,0.658,0.937,0.171,0.038,7.444,0.709,3.467,0.405,0.416,0.125,15.626,2.142,0.054,2.758,0.03,1.916,0.019,1.693
203484,"Denver Nuggets","Kentavious Caldwell-Pope","Vet",1.9,3.09,0.69,1.21,0.85,0.09,0.76,12.316,0.52,6.793,0.4,0.562,2.364,0.632,1.964,0.863,0.171,0.129,4.156,3.663,0.095,0.688,0.007,1.965,0.02,1.306
1628371,"Orlando Magic","Jonathan Isaac","Vet",1.89,0.56,-0.08,1.97,0.75,-0.03,0.78,15.148,0.575,5.266,0.346,0.343,7.277,0.693,4.138,0.706,0.277,0.159,14.9,1.886,0.046,3.63,0.04,2.204,0.023,1.478
201572,"Milwaukee Bucks","Brook Lopez","Vet",1.88,0.03,-0.87,2.75,1.23,-0.35,1.58,13.539,0.627,7.865,0.355,0.566,3.354,0.758,1.983,0.814,0.163,0.141,8.472,2.434,0.068,3.476,0.036,0.886,0.009,1.28
1628389,"Miami Heat","Bam Adebayo","Vet",1.84,-0.94,0.12,1.72,0.9,-0.1,1,20.931,0.555,0.697,0.223,0.026,6.645,0.705,7.824,0.773,0.373,0.244,15.036,5.675,0.172,1.329,0.014,1.581,0.016,3.321
203939,"Dallas Mavericks","Dwight Powell","Vet",1.79,1.12,-0.05,1.83,1.06,-0.13,1.19,7.367,0.685,0.56,0.249,0.026,6.157,0.779,5.345,0.664,0.542,0.103,11.69,4.463,0.119,1.243,0.013,1.399,0.014,2.098
203992,"Atlanta Hawks","Bogdan Bogdanovic","Vet",1.76,-0.58,2.05,-0.3,1.46,1.4,0.06,22.959,0.519,12.92,0.391,0.562,3.144,0.614,3.025,0.878,0.122,0.23,5.388,5.619,0.173,0.553,0.006,1.795,0.018,2.363
1629636,"Cleveland Cavaliers","Darius Garland","Vet",1.68,-0.17,2.16,-0.48,-0.19,2.06,-2.25,22.587,0.526,11.705,0.385,0.519,4.117,0.61,4.242,0.862,0.21,0.253,3.5,9.72,0.293,0.221,0.002,1.737,0.017,4.125
1626204,"New Orleans Pelicans","Larry Nance Jr.","Vet",1.65,0.6,-0.43,2.09,0.96,-0.53,1.49,9.405,0.637,2.955,0.311,0.198,4.489,0.751,2.23,0.721,0.239,0.116,13.063,4.353,0.12,1.191,0.012,2.145,0.022,1.765
1627783,"Indiana Pacers","Pascal Siakam","Vet",1.54,-1.22,2.12,-0.58,0.14,1.68,-1.54,22.499,0.573,4.471,0.332,0.197,7.743,0.712,6.914,0.762,0.312,0.24,10.134,6.154,0.184,0.524,0.007,1.243,0.012,2.386
1631114,"Oklahoma City Thunder","Jalen Williams","Sophomore",1.51,3.91,1.66,-0.15,2.56,2.43,0.13,22.094,0.556,6.2,0.374,0.278,6.301,0.708,4.59,0.819,0.215,0.241,6.235,6.758,0.2,0.734,0.008,1.77,0.018,2.632
1627936,"Chicago Bulls","Alex Caruso","Vet",1.5,0.76,-0.68,2.18,1.54,-0.98,2.52,12.722,0.559,8.045,0.373,0.629,2.509,0.684,1.963,0.767,0.156,0.137,6.352,5.522,0.155,1.829,0.019,2.625,0.026,2.153
1630178,"Philadelphia 76ers","Tyrese Maxey","Vet",1.47,1.9,2.17,-0.71,0.33,1.39,-1.06,26.942,0.51,10.85,0.385,0.387,7.194,0.645,6.987,0.872,0.253,0.288,4.877,7.623,0.262,0.526,0.006,1.318,0.013,2.677
1628449,"Toronto Raptors","Chris Boucher","Vet",1.44,0.13,0.47,0.97,1.02,0.42,0.6,16.079,0.617,6.446,0.336,0.412,6.667,0.69,5.705,0.764,0.335,0.191,14.655,2.414,0.068,1.816,0.021,1.2,0.013,1.723
1629001,"Philadelphia 76ers","De'Anthony Melton","Vet",1.43,0.55,0.12,1.31,1.99,0.05,1.94,17.532,0.463,11.925,0.367,0.661,3.5,0.609,2.759,0.791,0.175,0.181,6.732,4.84,0.139,0.943,0.01,2.734,0.026,2.321
1630163,"Charlotte Hornets","LaMelo Ball","Vet",1.37,-0.84,2.04,-0.67,2.78,2.18,0.6,29.454,0.446,14.729,0.362,0.478,6.397,0.603,6.79,0.821,0.219,0.35,7.771,11.871,0.401,0.377,0.004,2.302,0.022,5.55
202699,"Philadelphia 76ers","Tobias Harris","Vet",1.37,0.31,1.1,0.27,-0.11,-0.06,-0.05,19.974,0.542,5.544,0.376,0.271,5.342,0.694,3.676,0.867,0.162,0.206,9.149,4.559,0.137,0.801,0.009,1.374,0.014,1.893
1629057,"Portland Trail Blazers","Robert Williams III","Vet",1.24,-1.66,-0.02,1.25,1.91,0.66,1.25,14.628,0.593,2.708,0.167,0.112,6.324,0.781,3.05,0.675,0.241,0.174,15.152,2.926,0.086,3.139,0.035,1.513,0.015,1.98
1629027,"Atlanta Hawks","Trae Young","Vet",1.2,-1.6,3.3,-2.1,0.66,3.1,-2.44,24.898,0.487,12.101,0.347,0.5,3.958,0.597,8.708,0.833,0.388,0.299,3.88,13.565,0.462,0.383,0.003,1.563,0.016,5.642
1630198,"Oklahoma City Thunder","Isaiah Joe","Vet",1.14,2.67,1.16,-0.03,0.67,0.95,-0.28,15.569,0.549,11.206,0.393,0.697,1.615,0.699,1.594,0.828,0.119,0.15,5.879,3.031,0.085,0.581,0.007,1.434,0.014,1.263
203935,"Memphis Grizzlies","Marcus Smart","Vet",1.13,-1.03,0.21,0.91,-0.43,-0.53,0.1,22.589,0.497,11.272,0.343,0.579,2.659,0.658,4.281,0.756,0.231,0.257,5.173,7.457,0.214,0.453,0.005,2.507,0.025,3.67
1626172,"Golden State Warriors","Kevon Looney","Vet",1.06,-0.45,-0.54,1.6,0.99,-0.94,1.93,9.943,0.607,0.582,0.16,0.027,6.043,0.714,3.508,0.603,0.365,0.123,18.765,5.486,0.153,1.263,0.014,1.257,0.012,2.051
1628366,"Chicago Bulls","Lonzo Ball","Vet",1.03,0.26,-0.42,1.45,1.18,-0.8,1.98,18.815,0.546,10.809,0.364,0.601,4.211,0.636,2.809,0.727,0.161,0.191,7.849,6.716,0.212,0.992,0.01,2.149,0.025,2.567
1630194,"Philadelphia 76ers","Paul Reed","Vet",0.98,0.71,-0.51,1.49,1.25,-0.46,1.71,16.018,0.58,2.778,0.308,0.167,7.569,0.701,2.969,0.757,0.185,0.171,15.327,3.123,0.09,2.42,0.027,2.118,0.021,1.834
1629627,"New Orleans Pelicans","Zion Williamson","Vet",0.96,-0.38,1.59,-0.63,1.18,2.21,-1.03,23.467,0.61,0.807,0.291,0.032,12.438,0.696,10.187,0.709,0.44,0.282,9.124,9.073,0.277,1.126,0.013,1.39,0.013,4.201
203468,"New Orleans Pelicans","CJ McCollum","Vet",0.95,-0.64,1.02,-0.06,-0.12,0.87,-0.99,23.223,0.506,12.96,0.387,0.548,2.534,0.617,3.099,0.775,0.138,0.239,6.544,6.358,0.185,0.758,0.009,1.309,0.013,2.316
1627826,"Los Angeles Clippers","Ivica Zubac","Vet",0.95,1.15,-0.96,1.91,0.28,-1.19,1.47,14.004,0.654,0.56,0.137,0.03,7.666,0.695,4.132,0.711,0.312,0.167,17.361,3.066,0.085,2.023,0.022,0.626,0.006,2.359
203458,"Sacramento Kings","Alex Len","Vet",0.93,2.27,-1.46,2.4,-1.17,-2.34,1.17,11.223,0.586,0.618,0.278,0.033,6.017,0.716,4.174,0.62,0.328,0.146,15.174,3.735,0.104,2.611,0.029,1.132,0.011,3.215
1630567,"Toronto Raptors","Scottie Barnes","Vet",0.93,0.93,0.82,0.11,1.74,1.19,0.55,24.025,0.522,6.156,0.328,0.276,7.221,0.701,6.465,0.76,0.269,0.259,10.977,9.214,0.274,1.804,0.02,1.623,0.016,4.18
1630532,"Orlando Magic","Franz Wagner","Vet",0.92,1.66,0.97,-0.04,-0.3,0.94,-1.24,22.475,0.56,7.086,0.34,0.311,8.203,0.695,6.21,0.844,0.273,0.243,7.798,5.461,0.169,0.627,0.007,1.42,0.014,3.025
1629661,"Brooklyn Nets","Cameron Johnson","Vet",0.91,0.27,0.76,0.15,2.24,1.8,0.44,19.744,0.525,11.847,0.391,0.61,3.268,0.71,2.974,0.813,0.154,0.198,7.317,4.253,0.122,0.567,0.006,1.574,0.016,1.733
101108,"Golden State Warriors","Chris Paul","Vet",0.91,-3.54,0.18,0.72,1.09,0.15,0.94,15.724,0.499,7.656,0.374,0.472,0.638,0.654,1.784,0.844,0.144,0.16,6.664,12.216,0.343,0.445,0.005,2.346,0.023,2.621
1630543,"Indiana Pacers","Isaiah Jackson","Vet",0.9,1.95,0.26,0.64,2.06,0.8,1.26,15.803,0.642,0.63,0.27,0.03,10.707,0.717,7.502,0.692,0.456,0.194,14.581,2.724,0.08,3.838,0.04,1.819,0.018,2.594
1630591,"Orlando Magic","Jalen Suggs","Vet",0.9,2.91,-0.31,1.21,1.42,-0.05,1.47,16.585,0.528,10.086,0.346,0.604,3.391,0.648,2.663,0.761,0.184,0.179,5.816,5.231,0.15,0.891,0.01,2.452,0.024,3.027
1630559,"Los Angeles Lakers","Austin Reaves","Vet",0.88,1.35,1.89,-1.01,1.33,2.49,-1.16,17.055,0.593,7.988,0.373,0.463,3.567,0.745,4.159,0.857,0.291,0.191,5.814,8.196,0.231,0.444,0.004,1.093,0.011,2.843
1628978,"New York Knicks","Donte DiVincenzo","Vet",0.87,0.93,0.47,0.41,1.74,1.32,0.42,22.226,0.506,14.959,0.379,0.7,4.171,0.613,2.494,0.801,0.128,0.227,6.256,5.272,0.159,0.659,0.007,2.253,0.022,2.663
1630578,"Houston Rockets","Alperen Sengun","Vet",0.86,1.53,0.37,0.49,0.22,0.13,0.09,23.235,0.568,2.027,0.29,0.108,9.728,0.696,8.567,0.699,0.362,0.262,14.465,7.205,0.229,1.244,0.013,1.8,0.018,3.842
1626167,"Indiana Pacers","Myles Turner","Vet",0.85,-0.13,0.05,0.8,0.94,-0.01,0.95,21.64,0.606,7.145,0.371,0.316,6.545,0.728,7.38,0.78,0.345,0.25,11.979,2.573,0.072,3.27,0.037,0.979,0.01,2.351
1627734,"Sacramento Kings","Domantas Sabonis","Vet",0.85,0.19,0.8,0.05,0.64,0,0.64,18.778,0.634,1.681,0.33,0.065,9.045,0.735,6.193,0.728,0.32,0.229,18.333,11.354,0.329,0.82,0.009,1.294,0.013,4.152
1629634,"Memphis Grizzlies","Brandon Clarke","Vet",0.85,-0.81,-0.33,1.17,2.11,0.66,1.45,18.295,0.629,4.471,0.297,0.213,6.803,0.754,5.154,0.671,0.303,0.223,13.305,3.63,0.11,1.592,0.018,1.549,0.015,1.774
1626156,"Los Angeles Lakers","D'Angelo Russell","Vet",0.81,0.58,1.74,-0.93,0.64,1.81,-1.17,20.982,0.529,10.853,0.383,0.523,2.87,0.693,3.531,0.818,0.162,0.223,4.539,8.681,0.244,0.672,0.007,1.271,0.013,2.871
1628404,"New York Knicks","Josh Hart","Vet",0.81,1.03,-0.22,1.03,-0.8,-0.95,0.15,14.991,0.536,6.487,0.342,0.423,4.474,0.69,2.376,0.769,0.167,0.159,12.907,6.762,0.192,0.57,0.006,1.495,0.015,2.619
1629048,"Orlando Magic","Goga Bitadze","Vet",0.81,1,-1.15,1.96,0.46,-1.07,1.53,10.703,0.625,1.619,0.284,0.076,7.447,0.726,3.976,0.613,0.33,0.136,15.009,3.852,0.115,3.761,0.042,1.543,0.015,2.381
1631117,"Utah Jazz","Walker Kessler","Sophomore",0.81,3.27,-0.39,1.2,1.12,-0.42,1.54,11.349,0.681,0.574,0.277,0.032,8.618,0.748,3.191,0.552,0.303,0.132,16.103,2.251,0.062,5.387,0.054,0.989,0.01,1.888
1630549,"Brooklyn Nets","Day'Ron Sharpe","Vet",0.8,2.19,0.27,0.53,0.86,0.26,0.6,15.389,0.595,1.78,0.281,0.088,10.196,0.692,5.731,0.628,0.407,0.188,18.133,5.257,0.152,2.344,0.027,1.41,0.014,3.321
1628436,"Boston Celtics","Luke Kornet","Vet",0.78,1.14,-0.65,1.43,1.63,-0.13,1.76,10.444,0.689,0.573,0.289,0.056,8.315,0.756,2.605,0.84,0.249,0.123,13.103,3.185,0.094,2.978,0.033,0.954,0.01,1.605
201143,"Boston Celtics","Al Horford","Vet",0.77,-0.59,-1.56,2.33,1.45,0.62,0.83,11.154,0.58,6.967,0.388,0.589,2.468,0.722,0.489,0.798,0.056,0.111,11.74,4.394,0.117,1.933,0.02,1.082,0.011,1.122
1628989,"Sacramento Kings","Kevin Huerter","Vet",0.75,1,0.66,0.09,0.5,0.4,0.1,16.777,0.583,10.489,0.377,0.615,2.711,0.717,1.244,0.772,0.077,0.171,6.646,4.76,0.126,0.725,0.008,1.398,0.014,1.57
1630171,"Cleveland Cavaliers","Isaac Okoro","Vet",0.73,0.84,-0.19,0.93,0.85,-0.14,0.99,13.567,0.591,7.349,0.381,0.501,4.989,0.678,3.32,0.75,0.278,0.148,5.487,3.742,0.103,0.963,0.011,1.62,0.017,1.517
1630596,"Cleveland Cavaliers","Evan Mobley","Vet",0.71,1.62,-0.81,1.52,0.61,-0.56,1.17,20.287,0.586,2.415,0.31,0.136,8.974,0.763,6.032,0.686,0.307,0.238,15.567,5.708,0.18,2.35,0.025,1.305,0.013,3.456
1629632,"Chicago Bulls","Coby White","Vet",0.71,2.26,1.39,-0.69,0.87,1.93,-1.06,21.018,0.536,10.221,0.371,0.484,5.411,0.647,5.056,0.858,0.225,0.226,6.136,6.941,0.213,0.351,0.004,1.045,0.01,3.047
201144,"Minnesota Timberwolves","Mike Conley","Vet",0.69,-1.66,0.19,0.5,0.69,0.35,0.34,15.049,0.49,9.526,0.396,0.625,1.391,0.608,2.361,0.848,0.177,0.149,4.946,9.806,0.274,0.408,0.004,1.847,0.018,2.187
203083,"Chicago Bulls","Andre Drummond","Vet",0.68,0.67,-0.48,1.16,1.98,0.21,1.77,17.165,0.585,0.544,0.13,0.029,12.938,0.648,7.578,0.551,0.427,0.197,22.422,1.931,0.048,1.858,0.021,2.531,0.025,3.278
