"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Jalen Smith","Indiana Pacers","Vet",14.9,98.7,7.8,1,3.1,1.4,0.7,0.3,0.7,5.5,1.6,2.1,2.3,1.6,2024-03-13
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",21.2,96.6,7.7,2.2,1.5,0.4,0.4,0.7,0.9,6.1,0.9,3.6,1.2,1.5,2024-03-13
"Kris Murray","Portland Trail Blazers","Rookie",26.1,96.1,7.7,1.9,3.1,1.4,0.4,1,1,6.5,1,2.9,2.3,1.7,2024-03-13
"Jordan Goodwin","Memphis Grizzlies","Vet",22.8,95.3,7.7,3.8,2.9,1.3,0.5,1,1.3,7.3,1,2.7,1.6,1.6,2024-03-13
"Nikola Jovic","Miami Heat","Sophomore",21.9,96.7,7.5,2.1,3.9,0.7,0.4,0.6,0.9,6.1,1,3.5,1.4,1.9,2024-03-13
"Josh Green","Dallas Mavericks","Vet",22.7,98.8,7.3,1.8,2.1,0.6,0.2,0.7,0.7,5.5,0.9,2.7,1.6,1.8,2024-03-13
"Malaki Branham","San Antonio Spurs","Sophomore",15.8,98.3,7.3,1.6,1.3,0.3,0.1,0.3,0.9,6.2,0.7,2.9,1.3,1,2024-03-13
"Cameron Johnson","Brooklyn Nets","Vet",14.9,95.4,7.2,1.3,1.8,0.4,0.2,0.5,0.5,5.8,0.9,3.5,1,1,2024-03-13
"Andre Drummond","Chicago Bulls","Vet",15.7,94,7.2,0.6,4.7,2.2,0.6,0.8,1,5.3,2.3,0.2,4,1.7,2024-03-13
"Moses Moody","Golden State Warriors","Vet",16.3,97.9,7.2,0.8,1.9,0.8,0.4,0.5,0.5,5.9,1.2,2.7,1.4,1.1,2024-03-13
"Zach Collins","San Antonio Spurs","Vet",14.4,98.2,7.2,1.7,2.3,1.2,0.6,0.3,1.1,5.9,1.6,1.4,1.8,2,2024-03-13
"Kyle Lowry","Philadelphia 76ers","Vet",23.4,95.1,7.1,4.2,2.2,0.5,0.3,0.8,1.4,5.3,0.9,3.5,0.5,1.9,2024-03-13
"Spencer Dinwiddie","Los Angeles Lakers","Vet",22.6,97.5,7,3.4,1.8,0.3,0.2,0.6,0.8,5.4,1.5,3.3,0.9,1.6,2024-03-13
"Julian Champagnie","San Antonio Spurs","Sophomore",21.2,99.1,7,1.5,2.5,0.7,0.4,0.6,0.7,5.3,0.9,3.7,1.1,1.2,2024-03-13
"Sam Merrill","Cleveland Cavaliers","Vet",17,94.6,7,1.6,1.5,0.3,0.1,0.4,0.4,5.6,0.3,5.1,0.3,1.2,2024-03-13
"Naji Marshall","New Orleans Pelicans","Vet",19.6,97.1,7,2,2.8,0.8,0.2,0.7,1,5.4,1.3,2.3,1.3,1.4,2024-03-13
"Quentin Grimes","Detroit Pistons","Vet",17.8,95.8,7,1.3,1.7,0.3,0.2,0.5,0.6,6.1,1,4.2,1.1,1.4,2024-03-13
"Trey Jemison","Memphis Grizzlies","Rookie",19.4,95.7,7,0.7,2.8,1.8,1,0.4,1,5.2,1.4,0.3,2.8,2.6,2024-03-13
"Miles McBride","New York Knicks","Vet",16.7,92.7,6.8,1.6,1,0.3,0.1,0.7,0.5,5.9,0.7,3.4,1,1.3,2024-03-13
"Peyton Watson","Denver Nuggets","Sophomore",18,94.7,6.8,1,2.4,0.7,0.9,0.5,0.7,5.5,1.2,2.1,1.7,1.6,2024-03-13
"Amen Thompson","Houston Rockets","Rookie",17,99.3,6.7,1.8,3.1,1.6,0.7,0.9,1.1,5.2,1.6,0.8,2.9,1.9,2024-03-13
"Royce O'Neale","Phoenix Suns","Vet",22.1,98.4,6.7,2.5,3.4,0.6,0.4,0.7,0.8,5.7,0.4,4.5,0.8,1.9,2024-03-13
"Walker Kessler","Utah Jazz","Sophomore",19,96.8,6.5,0.9,4,2.2,2.1,0.4,0.7,4.4,1.2,0.2,3.3,1.7,2024-03-13
"Gary Harris","Orlando Magic","Vet",23,95,6.5,1.5,1.4,0.3,0.2,0.8,0.5,5,0.4,3.5,0.7,1.6,2024-03-13
"Taurean Prince","Los Angeles Lakers","Vet",19.6,99.4,6.5,1.2,2.1,0.2,0.3,0.5,0.6,5.2,0.6,3.2,0.8,1.5,2024-03-13
"Isaiah Joe","Oklahoma City Thunder","Vet",15.7,99.8,6.4,1,1.6,0.3,0.2,0.5,0.4,5.1,0.5,3.7,0.5,1,2024-03-13
"Payton Pritchard","Boston Celtics","Vet",15.6,95.4,6.4,1.8,1.8,0.5,0.1,0.3,0.5,5.4,0.4,3.5,0.8,0.9,2024-03-13
"Cameron Payne","Philadelphia 76ers","Vet",13.6,95.1,6.4,1.9,1,0.2,0.1,0.4,0.8,5.6,1,2.7,1,1.3,2024-03-13
"Reggie Jackson","Denver Nuggets","Vet",15,96.5,6.4,2.2,1.1,0.2,0.1,0.4,0.8,5.9,0.6,2.4,1.2,1.2,2024-03-13
"Kyle Anderson","Minnesota Timberwolves","Vet",22.1,96.1,6.3,4,2.8,0.8,0.5,0.8,1.2,5.1,1.1,0.6,1.3,1.5,2024-03-13
"Garrison Mathews","Atlanta Hawks","Vet",21.6,98.1,6.3,1,1.8,0.5,0.2,0.5,0.5,4.6,0.9,3.8,0.3,2.2,2024-03-13
"James Wiseman","Detroit Pistons","Vet",14.9,99.6,6.3,0.8,3,1.6,0.6,0.2,0.8,4.3,1.2,0.2,2.3,2,2024-03-13
"Vit Krejci","Atlanta Hawks","Vet",22.9,95.2,6.2,2.8,2.3,0.7,0.3,0.7,0.9,5.2,0.7,2.9,1.2,1.6,2024-03-13
"Russell Westbrook","Los Angeles Clippers","Vet",12.3,99.3,6.2,2.3,1.8,0.7,0.2,0.5,1.1,5.5,1.2,1.4,2.2,0.9,2024-03-13
"Marcus Sasser","Detroit Pistons","Rookie",14.3,99.1,6.2,2.7,1.2,0.1,0.1,0.5,1,5.2,0.6,2.6,0.6,1.2,2024-03-13
"Sam Hauser","Boston Celtics","Vet",16.8,95,6.1,0.8,2.1,0.4,0.3,0.3,0.3,5,0.1,4.2,0.3,1,2024-03-13
"Dante Exum","Dallas Mavericks","Vet",16.7,98.3,6.1,2.4,1.8,0.4,0.1,0.4,0.8,4.2,1,1.6,1.6,1.4,2024-03-13
"Cam Whitmore","Houston Rockets","Rookie",9.9,99.5,6.1,0.4,1.6,0.5,0.2,0.3,0.5,5.1,1.1,2.4,1.6,0.7,2024-03-13
"Jordan Nwora","Toronto Raptors","Vet",12.9,99.8,6.1,1.1,2,0.5,0.2,0.3,0.6,5.3,1,2.4,1.5,1,2024-03-13
"Derrick Jones Jr.","Dallas Mavericks","Vet",17.2,98.8,6,0.8,1.8,0.8,0.4,0.5,0.5,4.4,1,2.1,1.7,1.2,2024-03-13
"Christian Braun","Denver Nuggets","Sophomore",18.1,95.8,6,1.1,2.4,0.8,0.4,0.5,0.5,4.6,1.2,1.9,1.8,1.6,2024-03-13
"Jonathan Isaac","Orlando Magic","Vet",14.6,94.9,5.9,0.5,2.9,1.4,1,0.6,0.4,4.4,1.2,1.5,2.1,1.1,2024-03-13
"Larry Nance Jr.","New Orleans Pelicans","Vet",21.5,95.6,5.9,1.9,3.8,1.8,0.5,0.9,0.8,4,1,1.3,1.9,1.8,2024-03-13
"Matisse Thybulle","Portland Trail Blazers","Vet",23.9,95.2,5.9,1.5,1.9,0.6,0.8,1.5,0.7,5.1,0.7,3.5,1.1,1.6,2024-03-13
"Gordon Hayward","Oklahoma City Thunder","Vet",16.8,97.5,5.9,2,1.9,0.5,0.2,0.5,0.8,4.5,1.1,1.3,1.2,0.9,2024-03-13
"Trey Lyles","Sacramento Kings","Vet",16.2,97.6,5.8,0.9,2.9,0.9,0.3,0.3,0.5,4.3,1,2.7,1,1.2,2024-03-13
"Isaiah Hartenstein","New York Knicks","Vet",21.8,95,5.7,2.1,4.2,3,0.9,0.8,1,3.8,1.3,0.2,2.7,2.4,2024-03-13
"Dennis Smith Jr.","Brooklyn Nets","Vet",16.4,94.4,5.7,3,1.7,0.6,0.2,0.9,0.9,4.9,0.8,1.9,1.8,1.7,2024-03-13
"Craig Porter","Cleveland Cavaliers","Rookie",13.1,93.9,5.7,2.1,1.6,0.4,0.2,0.4,0.8,4.7,1,1,1.4,0.9,2024-03-13
"Ben Sheppard","Indiana Pacers","Rookie",16.8,99.3,5.7,0.9,1.8,0.3,0.1,0.6,0.3,4.6,0.5,3.5,0.8,1.8,2024-03-13
"Day'Ron Sharpe","Brooklyn Nets","Vet",13.1,94.5,5.6,1.4,3,1.7,0.6,0.4,0.9,4,1.5,0.5,2.6,1.9,2024-03-13
"Aaron Wiggins","Oklahoma City Thunder","Vet",13.8,97.4,5.6,0.8,1.4,0.7,0.2,0.5,0.5,4.1,0.7,1.8,1.8,1.1,2024-03-13
"Jalen McDaniels","Toronto Raptors","Vet",15.6,97.6,5.6,1.1,2.1,0.7,0.2,0.6,0.8,4.9,1,2.1,1.4,1.5,2024-03-13
"Tari Eason","Houston Rockets","Sophomore",12.4,97.1,5.5,0.8,2.3,1.2,0.4,0.7,0.6,4.9,0.8,1.4,2.1,1.3,2024-03-13
"Cason Wallace","Oklahoma City Thunder","Rookie",16.6,98.3,5.5,1,1.4,0.5,0.3,0.6,0.4,4.4,0.4,2.8,1,1.2,2024-03-13
"Pat Connaughton","Milwaukee Bucks","Vet",20.3,97.7,5.5,1.5,2.4,0.7,0.2,0.5,0.5,4.3,0.5,3,0.8,1.1,2024-03-13
"Eric Gordon","Phoenix Suns","Vet",14.8,97.8,5.4,1.1,1,0.2,0.2,0.4,0.5,4.3,0.6,3,0.9,0.6,2024-03-13
"Onuralp Bitim","Chicago Bulls","Rookie",14.3,95.2,5.4,0.9,1.5,0.5,0.2,0.4,0.5,4.5,0.7,2.7,1.1,1.2,2024-03-13
"Patrick Beverley","Milwaukee Bucks","Vet",16.5,94.9,5.3,2.4,2,0.5,0.3,0.5,0.8,4.4,0.9,2.1,0.8,1.6,2024-03-13
"Amir Coffey","Los Angeles Clippers","Vet",16.1,97.5,5.2,1,1.3,0.3,0.2,0.4,0.3,3.8,0.7,2,0.7,1.1,2024-03-13
"Alec Burks","New York Knicks","Vet",9.7,93,5.1,0.7,1,0.2,0.1,0.2,0.4,4.6,1.2,2.6,0.4,0.7,2024-03-13
"Brice Sensabaugh","Utah Jazz","Rookie",14.8,99.1,5.1,1,1.8,0.4,0.1,0.4,0.7,4.4,0.6,2.2,0.5,1.1,2024-03-13
"Talen Horton-Tucker","Utah Jazz","Vet",9.8,96.9,5,1.7,1.1,0.2,0.2,0.4,0.7,4.4,1.1,1.7,1.1,0.9,2024-03-13
"Jaxson Hayes","Los Angeles Lakers","Vet",14.1,98.3,4.8,0.7,2.2,1.2,0.5,0.5,0.5,3,1.3,0.3,2,1.8,2024-03-13
"Nah'Shon Hyland","Los Angeles Clippers","Vet",10.2,95.4,4.8,1.6,0.9,0.1,0.1,0.4,0.7,4.5,0.6,2.3,0.9,1,2024-03-13
"Davion Mitchell","Sacramento Kings","Vet",14.1,96.3,4.8,1.6,1,0.2,0.1,0.3,0.5,3.9,0.4,2.2,0.6,1.1,2024-03-13
"Jontay Porter","Toronto Raptors","Vet",12.8,99.2,4.7,1.6,2.1,0.9,0.5,0.5,0.8,3.9,0.7,2.4,1,1.7,2024-03-13
"Javon Freeman-Liberty","Toronto Raptors","Rookie",13.4,98.9,4.7,1.4,1.4,0.4,0.2,0.4,0.6,3.6,0.9,1.8,1.1,1.1,2024-03-13
"Kris Dunn","Utah Jazz","Vet",16.5,99.4,4.6,3,1.8,0.5,0.3,0.9,0.9,3.7,0.4,1.7,0.6,1.8,2024-03-13
"DeJon Jarreau","Memphis Grizzlies","Vet",11.8,96.4,4.5,1.8,1.3,0.5,0.1,0.4,0.7,3.8,0.9,1.3,1.1,1.3,2024-03-13
"Gary Payton II","Golden State Warriors","Vet",13,100.5,4.4,1,1.4,1,0.3,0.7,0.5,3.2,0.5,0.8,1.5,1.5,2024-03-13
"Daniel Theis","Los Angeles Clippers","Vet",12.9,96.1,4.4,0.8,2.1,1,0.6,0.3,0.4,3.5,0.6,1,1.5,1.6,2024-03-13
"Keon Ellis","Sacramento Kings","Sophomore",15,97.3,4.3,1.5,1.3,0.5,0.3,0.7,0.6,3.2,0.4,2.3,0.4,1.5,2024-03-13
"Torrey Craig","Chicago Bulls","Vet",15.1,95.2,4.3,0.9,2,0.9,0.4,0.4,0.4,3.4,0.3,2.5,0.6,1.6,2024-03-13
"John Konchar","Memphis Grizzlies","Vet",22.5,95.1,4.2,2,3.5,1.3,0.9,0.9,0.7,3.5,0.3,2.1,1.3,1.5,2024-03-13
"Nick Smith Jr.","Charlotte Hornets","Rookie",11.5,94.7,4.2,1,0.9,0.3,0.1,0.2,0.6,3.9,0.3,2.1,0.4,1,2024-03-13
"Jae Crowder","Milwaukee Bucks","Vet",17.6,99.5,4.1,1.1,2.2,0.5,0.2,0.6,0.4,3.7,0.3,2.1,0.4,1.3,2024-03-13
"Jalen Wilson","Brooklyn Nets","Rookie",13.1,93.9,4.1,0.9,1.5,0.7,0.1,0.3,0.4,3.5,0.6,1.7,0.7,1.1,2024-03-13
"Julian Phillips","Chicago Bulls","Rookie",12.5,95.7,4,0.6,1.1,0.5,0.2,0.3,0.4,3,0.8,1.6,1.3,1.3,2024-03-13
"Jevon Carter","Chicago Bulls","Vet",11.3,95.5,3.8,0.9,0.8,0.1,0.1,0.4,0.3,3.6,0.1,2.2,0.2,0.8,2024-03-13
"Maxi Kleber","Dallas Mavericks","Vet",17.8,97.4,3.8,1.1,2.5,0.6,0.5,0.3,0.4,3,0.6,2,0.5,1.7,2024-03-13
"Trent Forrest","Atlanta Hawks","Vet",14.2,94.8,3.7,2.4,1.5,0.4,0.1,0.4,0.7,3.5,0.6,0.4,0.9,1.1,2024-03-13
"Nicolas Batum","Philadelphia 76ers","Vet",19.4,95.7,3.6,1.5,2.3,0.8,0.5,0.6,0.5,3.2,0.3,2.3,0.5,1.6,2024-03-13
"Drew Eubanks","Phoenix Suns","Vet",11.7,95,3.6,0.6,2.1,1.1,0.6,0.3,0.5,2.4,0.9,0.1,1.4,1.1,2024-03-13
"Evan Fournier","Detroit Pistons","Vet",8.7,101.2,3.6,0.7,0.8,0.1,0.1,0.3,0.4,3.1,0.4,2.2,0.3,0.8,2024-03-13
"Steven Adams","Houston Rockets","Vet",10.5,100.2,3.5,0.9,2.4,1.3,0.4,0.3,0.5,2.8,0.9,1,1.4,1,2024-03-13
"De'Anthony Melton","Philadelphia 76ers","Vet",8.5,97.1,3.5,0.8,0.9,0.2,0.2,0.5,0.4,3,0.5,2.1,0.6,0.7,2024-03-13
"Luke Kornet","Boston Celtics","Vet",10.8,94.6,3.5,0.7,1.6,1.2,0.6,0.2,0.3,2.2,0.6,0.1,1.8,1,2024-03-13
"Jock Landale","Houston Rockets","Vet",9.9,96.8,3.5,0.9,1.4,1.2,0.4,0.2,0.5,2.6,0.8,0.7,1.2,1.2,2024-03-13
"Joe Ingles","Orlando Magic","Vet",14.7,95.9,3.5,2.2,1.4,0.3,0.1,0.5,0.6,2.7,0.2,2.2,0.2,1.1,2024-03-13
"Patty Mills","Miami Heat","Vet",9.6,96.1,3.5,0.7,0.7,0.1,0.1,0.2,0.3,3.1,0.2,1.9,0.2,0.7,2024-03-13
"Isaiah Jackson","Indiana Pacers","Vet",6.8,100.2,3.4,0.4,1.3,0.8,0.5,0.3,0.4,2.2,1.1,0.1,1.5,1.1,2024-03-13
"Mo Bamba","Philadelphia 76ers","Vet",11.1,95.6,3.4,0.6,2.3,1.1,0.8,0.2,0.5,2.8,0.5,0.9,1.4,1.3,2024-03-13
"Blake Wesley","San Antonio Spurs","Sophomore",10.5,98.2,3.3,2.1,0.9,0.2,0.1,0.4,0.7,2.5,0.7,0.6,1.2,1.1,2024-03-13
"Wenyen Gabriel","Memphis Grizzlies","Vet",9.8,96.1,3.3,0.5,1.5,1,0.4,0.3,0.5,2.4,0.7,0.6,1.3,1.4,2024-03-13
"Jeff Green","Houston Rockets","Vet",9.2,97,3.2,0.5,0.9,0.3,0.2,0.2,0.3,2.4,0.9,1,0.6,0.8,2024-03-13
"Jalen Williams","Oklahoma City Thunder","Sophomore",5.1,99.8,3.1,0.7,0.6,0.1,0.1,0.2,0.3,2.3,0.5,0.7,0.7,0.4,2024-03-13
"Anthony Black","Orlando Magic","Rookie",10.7,95,3.1,0.7,1,0.3,0.1,0.3,0.4,2.4,0.6,1.1,0.7,1,2024-03-13
"Jaden Hardy","Dallas Mavericks","Sophomore",5.2,99.3,3.1,0.5,0.5,0.1,0,0.1,0.3,2.6,0.5,1.3,0.5,0.4,2024-03-13
"Mitchell Robinson","New York Knicks","Vet",12.3,95.9,3,0.5,2.1,1.7,0.7,0.5,0.4,2.1,0.9,0.2,1.8,1.1,2024-03-13
"Bol Bol","Phoenix Suns","Vet",7,96.5,3,0.3,1.5,0.4,0.3,0.1,0.3,2.4,0.3,0.8,0.5,0.6,2024-03-13
"Aaron Holiday","Houston Rockets","Vet",7.3,98,3,0.8,0.6,0.1,0,0.3,0.4,2.5,0.3,1.3,0.4,0.7,2024-03-13
"Zeke Nnaji","Denver Nuggets","Vet",9,94.4,3,0.5,1,0.9,0.5,0.2,0.4,2.4,0.9,0.4,1.5,1.2,2024-03-13
"Xavier Tillman","Boston Celtics","Vet",9.8,94.2,2.9,0.7,1.5,0.8,0.4,0.5,0.3,2.4,0.5,0.6,1.1,0.9,2024-03-13
"T.J. Warren","Minnesota Timberwolves","Vet",8.3,97.7,2.9,0.5,1,0.3,0.1,0.3,0.2,2.5,0.2,0.8,0.4,0.8,2024-03-13
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",9,96.5,2.8,0.6,1.3,0.4,0.2,0.3,0.2,2.3,0.4,1.1,0.6,0.8,2024-03-13
"Markelle Fultz","Orlando Magic","Vet",6.6,96.4,2.7,1,0.6,0.3,0.1,0.3,0.4,2.3,0.4,0.2,1,0.5,2024-03-13
"Jaylin Williams","Oklahoma City Thunder","Sophomore",9,97.4,2.7,0.8,1.9,0.5,0.2,0.3,0.3,2.2,0.4,1.4,0.4,1,2024-03-13
"Kenyon Martin Jr.","Philadelphia 76ers","Vet",8.5,96.8,2.7,0.6,1.1,0.5,0.1,0.2,0.3,2,0.5,0.4,1.2,0.9,2024-03-13
"Damian Jones","Cleveland Cavaliers","Vet",7.5,93.7,2.6,0.4,1.2,0.6,0.3,0.2,0.3,1.9,0.6,0.4,1,0.8,2024-03-13
"Justin Holiday","Denver Nuggets","Vet",10.8,95.9,2.6,0.8,0.8,0.1,0.2,0.3,0.3,2.3,0.1,1.6,0.3,0.9,2024-03-13
"Lamar Stevens","Memphis Grizzlies","Vet",5.5,94.3,2.6,0.3,0.9,0.3,0.2,0.1,0.3,2.3,0.4,0.4,0.7,0.5,2024-03-13
"Jarace Walker","Indiana Pacers","Rookie",6.9,99.8,2.5,0.7,1.1,0.3,0.2,0.3,0.3,2.3,0.3,1.3,0.4,0.7,2024-03-13
"Danilo Gallinari","Milwaukee Bucks","Vet",6.2,93.5,2.5,0.5,0.8,0.2,0.1,0.1,0.2,1.8,0.7,0.9,0.3,0.5,2024-03-13
"Tre Mann","Charlotte Hornets","Vet",6,95.7,2.4,0.9,0.8,0.1,0,0.2,0.3,1.9,0.3,0.8,0.5,0.4,2024-03-13
"Luka Samanic","Utah Jazz","Vet",5.8,100.1,2.4,0.3,1.1,0.3,0.1,0.1,0.3,2,0.4,0.9,0.5,0.6,2024-03-13
"Immanuel Quickley","Toronto Raptors","Vet",4.1,98.3,2.3,0.7,0.5,0,0,0.1,0.2,1.8,0.4,0.9,0.2,0.2,2024-03-13
"Josh Okogie","Phoenix Suns","Vet",7.9,97.1,2.3,0.6,0.7,0.6,0.2,0.4,0.3,1.7,0.7,0.8,0.7,0.6,2024-03-13
"Max Christie","Los Angeles Lakers","Sophomore",7.6,99.4,2.3,0.5,0.9,0.1,0.1,0.2,0.3,1.8,0.3,0.9,0.4,0.5,2024-03-13
"Trendon Watford","Brooklyn Nets","Vet",4.7,95.8,2.2,0.4,0.8,0.3,0.1,0.1,0.3,1.7,0.4,0.4,0.6,0.6,2024-03-13
"A.J. Green","Milwaukee Bucks","Sophomore",5.3,95.2,2.2,0.3,0.5,0.1,0,0.1,0.1,1.9,0.1,1.5,0.1,0.4,2024-03-13
"Chris Duarte","Sacramento Kings","Vet",6.4,95,2.2,0.4,0.7,0.2,0.1,0.2,0.2,1.9,0.3,1.2,0.3,0.6,2024-03-13
"Alex Len","Sacramento Kings","Vet",6.8,98,2.1,0.5,1.3,0.8,0.4,0.2,0.4,1.6,0.6,0.1,0.8,1.1,2024-03-13
"Haywood Highsmith","Miami Heat","Vet",7.4,94.7,2.1,0.3,0.8,0.3,0.2,0.3,0.2,1.8,0.2,1.1,0.4,0.7,2024-03-13
"Aleksej Pokusevski","Charlotte Hornets","Vet",5.5,96.8,2.1,0.5,0.9,0.4,0.3,0.1,0.3,1.8,0.4,0.7,0.5,0.4,2024-03-13
"Wesley Matthews","Atlanta Hawks","Vet",9.7,97.5,2.1,0.6,1,0.3,0.2,0.3,0.2,1.9,0.4,1.5,0.2,0.9,2024-03-13
"Marvin Bagley III","Washington Wizards","Vet",3.9,100.7,1.9,0.2,0.7,0.5,0.1,0.1,0.2,1.4,0.4,0.1,0.8,0.3,2024-03-13
"JT Thor","Charlotte Hornets","Vet",7,95.2,1.9,0.3,0.9,0.4,0.2,0.1,0.2,1.7,0.2,0.8,0.6,0.5,2024-03-13
"Kenrich Williams","Oklahoma City Thunder","Vet",6.4,97,1.8,0.5,0.9,0.4,0.1,0.2,0.2,1.6,0.1,1,0.4,0.6,2024-03-13
"Oshae Brissett","Boston Celtics","Vet",5.5,95.1,1.8,0.4,0.9,0.5,0.1,0.2,0.2,1.4,0.6,0.5,0.6,0.5,2024-03-13
"Dominick Barlow","San Antonio Spurs","Sophomore",4.9,97.7,1.8,0.3,0.8,0.5,0.2,0.1,0.2,1.4,0.4,0.1,0.6,0.6,2024-03-13
"Caleb Houstan","Orlando Magic","Sophomore",6.1,93.2,1.8,0.3,0.5,0.2,0,0.1,0.1,1.5,0.1,1.3,0,0.5,2024-03-13
"Brandon Boston Jr.","Los Angeles Clippers","Vet",3.5,94.8,1.8,0.2,0.3,0.1,0.1,0.1,0.2,1.6,0.4,0.5,0.4,0.4,2024-03-13
"Moses Brown","Portland Trail Blazers","Vet",4,96.2,1.7,0.2,1,0.6,0.2,0.1,0.2,1.3,0.5,0.1,0.6,0.6,2024-03-13
"Mason Plumlee","Los Angeles Clippers","Vet",4.8,96.8,1.6,0.4,1.1,0.5,0.1,0.1,0.3,1.1,0.6,0.1,0.8,0.6,2024-03-13
"Dylan Windler","Atlanta Hawks","Vet",4.5,96.6,1.6,0.5,0.6,0.2,0.1,0.1,0.2,1.3,0.2,0.9,0.2,0.4,2024-03-13
"Taylor Hendricks","Utah Jazz","Rookie",5.1,99.5,1.6,0.2,0.8,0.4,0.2,0.1,0.2,1.4,0.1,0.8,0.3,0.5,2024-03-13
"JaVale McGee","Sacramento Kings","Vet",3.2,97.5,1.6,0.2,0.7,0.3,0.2,0.1,0.2,1.2,0.4,0.2,0.6,0.5,2024-03-13
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",4.2,99.8,1.6,0.2,0.8,0.2,0.1,0.1,0.2,1.3,0.2,0.8,0.3,0.4,2024-03-13
"Jaylen Brown","Boston Celtics","Vet",2.2,97.7,1.5,0.2,0.3,0.1,0,0.1,0.2,1.2,0.3,0.4,0.4,0.2,2024-03-13
"Jordan McLaughlin","Minnesota Timberwolves","Vet",5.4,97.6,1.5,0.9,0.5,0.1,0.1,0.3,0.2,1.3,0.1,0.9,0.3,0.4,2024-03-13
"Jared Butler","Washington Wizards","Vet",3.3,99,1.5,0.7,0.3,0.1,0,0.1,0.2,1.2,0.2,0.4,0.3,0.3,2024-03-13
"Ricky Council IV","Philadelphia 76ers","Rookie",2.9,97.8,1.5,0.2,0.4,0.2,0,0.1,0.1,1.2,0.6,0.3,0.5,0.2,2024-03-13
"Dalen Terry","Chicago Bulls","Sophomore",4.7,95.8,1.4,0.6,0.6,0.2,0.1,0.2,0.2,1.1,0.3,0.5,0.4,0.5,2024-03-13
"Jericho Sims","New York Knicks","Vet",9.1,92.4,1.4,0.5,1.5,1,0.3,0.2,0.2,1,0.3,0.1,0.8,0.8,2024-03-13
"Jeff Dowtin","Philadelphia 76ers","Vet",5,95.2,1.4,0.6,0.4,0.1,0.1,0.2,0.2,1.1,0.1,0.6,0.2,0.3,2024-03-13
"Stanley Umude","Detroit Pistons","Sophomore",3.5,98.8,1.4,0.2,0.4,0.1,0.1,0.1,0.1,1,0.3,0.6,0.2,0.4,2024-03-13
"Charles Bassey","San Antonio Spurs","Vet",3.6,98.8,1.3,0.3,0.8,0.4,0.2,0.1,0.2,0.9,0.2,0.1,0.5,0.5,2024-03-13
"Richaun Holmes","Washington Wizards","Vet",3.6,100.5,1.3,0.2,0.7,0.4,0.1,0.1,0.1,0.9,0.2,0,0.5,0.5,2024-03-13
"AJ Lawson","Dallas Mavericks","Sophomore",2.9,100,1.3,0.2,0.3,0.1,0,0.1,0.1,1.1,0.3,0.5,0.4,0.3,2024-03-13
"Alperen Sengun","Houston Rockets","Vet",2,98,1.2,0.3,0.4,0.2,0.1,0.1,0.2,0.9,0.3,0.1,0.4,0.2,2024-03-13
"Goga Bitadze","Orlando Magic","Vet",3.9,93.5,1.2,0.3,0.7,0.4,0.3,0.1,0.2,0.8,0.3,0.1,0.6,0.5,2024-03-13
"Jae'Sean Tate","Houston Rockets","Vet",4.6,98.1,1.2,0.3,0.6,0.3,0.1,0.2,0.2,1,0.2,0.3,0.4,0.7,2024-03-13
"Collin Gillespie","Denver Nuggets","Sophomore",3,96.6,1.2,0.4,0.3,0,0,0.1,0.2,1,0.2,0.5,0.2,0.3,2024-03-13
"Eugene Omoruyi","Washington Wizards","Vet",2.7,100,1.2,0.2,0.4,0.2,0,0.1,0.1,1.1,0.3,0.2,0.5,0.4,2024-03-13
"Thomas Bryant","Miami Heat","Vet",2.8,95.4,1.2,0.2,0.6,0.2,0.1,0,0.1,0.9,0.2,0.2,0.4,0.3,2024-03-13
"RaiQuan Gray","San Antonio Spurs","Sophomore",3.2,97.9,1.2,0.3,0.4,0.2,0.1,0.1,0.2,1,0.2,0.4,0.3,0.4,2024-03-13
"Cedi Osman","San Antonio Spurs","Vet",3.5,100.2,1.2,0.3,0.5,0.1,0,0.1,0.1,1,0.1,0.6,0.2,0.3,2024-03-13
"Dwight Powell","Dallas Mavericks","Vet",4.4,98.2,1.1,0.4,0.6,0.5,0.1,0.1,0.2,0.7,0.5,0.1,0.6,0.7,2024-03-13
"Jalen Suggs","Orlando Magic","Vet",2.5,96.7,1.1,0.3,0.2,0.1,0,0.1,0.2,0.8,0.1,0.5,0.2,0.2,2024-03-13
"Robert Covington","Philadelphia 76ers","Vet",4.2,96.1,1.1,0.2,0.6,0.2,0.2,0.2,0.1,0.9,0.2,0.5,0.2,0.5,2024-03-13
"Jordan Ford","Sacramento Kings","Rookie",2.7,96.7,1.1,0.4,0.2,0,0,0.1,0.2,1,0.2,0.4,0.2,0.2,2024-03-13
"Micah Potter","Utah Jazz","Vet",2.9,96.2,1.1,0.1,0.5,0.2,0.1,0.1,0.1,0.8,0.2,0.4,0.2,0.3,2024-03-13
"Johnny Davis","Washington Wizards","Sophomore",4.1,101.8,1.1,0.2,0.5,0.1,0.1,0.1,0.1,1.1,0.2,0.4,0.3,0.4,2024-03-13
