"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
1628983,"Oklahoma City Thunder","Shai Gilgeous-Alexander","Vet",4.05,2.45,4.15,-0.11,3.05,3.65,-0.6,28.246,0.559,5.419,0.363,0.22,8.049,0.692,12.804,0.88,0.448,0.34,7.309,8.546,0.293,1.192,0.013,2.414,0.024,3.477
1626164,"Phoenix Suns","Devin Booker","Vet",3.78,0.2,4.6,-0.83,2.01,3.4,-1.39,25.804,0.546,7.715,0.375,0.279,3.998,0.71,9,0.871,0.34,0.284,5.742,8.514,0.269,0.529,0.006,1.346,0.013,3.378
1630162,"Minnesota Timberwolves","Anthony Edwards","Vet",3.7,1.26,3.39,0.3,3.16,3.58,-0.42,29.34,0.527,9.844,0.362,0.355,8.122,0.681,9.255,0.828,0.314,0.321,7.174,7.139,0.237,0.801,0.009,1.84,0.018,4.329
202710,"Miami Heat","Jimmy Butler","Vet",3.56,-0.69,2.65,0.91,2.6,2.18,0.42,19.284,0.535,3.665,0.314,0.198,6.622,0.676,11.832,0.838,0.537,0.237,8.306,7.739,0.249,0.623,0.007,2.42,0.025,2.89
202681,"Dallas Mavericks","Kyrie Irving","Vet",3.5,-0.33,4.08,-0.58,2.86,3.18,-0.32,26.973,0.543,10.176,0.403,0.389,4.832,0.669,4.885,0.891,0.183,0.281,7.098,6.906,0.214,0.75,0.008,1.672,0.017,2.406
203076,"Los Angeles Lakers","Anthony Davis","Vet",3.46,1.25,1.39,2.07,3.11,1.38,1.73,23.756,0.579,1.951,0.315,0.085,8.858,0.758,8.54,0.803,0.373,0.277,16.792,4.658,0.142,3.271,0.034,1.532,0.015,2.735
201939,"Golden State Warriors","Stephen Curry","Vet",3.45,-1.37,4.72,-1.27,2.78,4.56,-1.78,28.77,0.548,16.012,0.417,0.625,2.461,0.668,5.813,0.912,0.213,0.295,6.028,7.913,0.245,0.549,0.006,1.323,0.013,3.918
1626157,"Minnesota Timberwolves","Karl-Anthony Towns","Vet",3.43,-1.04,1.58,1.85,0.72,1.12,-0.4,23.38,0.567,9.201,0.403,0.402,6.622,0.683,6.986,0.857,0.32,0.267,12.367,4.294,0.132,1.224,0.013,1.113,0.011,3.83
1628973,"New York Knicks","Jalen Brunson","Vet",3.29,2.7,4.28,-0.98,3.27,4.78,-1.51,30.296,0.524,9.397,0.391,0.323,4.877,0.645,9.671,0.848,0.319,0.333,4.924,10.479,0.336,0.259,0.003,1.356,0.013,3.786
204001,"Boston Celtics","Kristaps Porzingis","Vet",3.14,1.51,1.48,1.66,1.74,0.9,0.84,22.157,0.567,8.18,0.372,0.359,5.958,0.75,9.128,0.852,0.408,0.258,11.706,3.181,0.093,2.603,0.029,1.159,0.012,2.549
203081,"Milwaukee Bucks","Damian Lillard","Vet",3.06,-0.86,4.26,-1.2,1.53,3.39,-1.86,24.736,0.516,12.481,0.377,0.505,5.29,0.637,8.932,0.913,0.364,0.281,6.433,9.547,0.287,0.405,0.004,1.316,0.013,3.583
203994,"Phoenix Suns","Jusuf Nurkic","Vet",3,0.67,-0.03,3.03,2.45,0.22,2.23,14.396,0.582,1.794,0.291,0.087,8.482,0.648,5.726,0.666,0.374,0.18,19.365,6.785,0.178,1.634,0.018,1.752,0.017,3.736
1628368,"Sacramento Kings","De'Aaron Fox","Vet",2.84,3.18,3.54,-0.7,2.22,3,-0.78,26.944,0.542,9.272,0.344,0.329,4.543,0.707,7.671,0.722,0.277,0.292,5.76,7.551,0.244,0.568,0.006,2.298,0.023,3.503
203497,"Minnesota Timberwolves","Rudy Gobert","Vet",2.83,-0.73,-0.93,3.76,1.46,-0.17,1.63,11.972,0.672,0.359,0.122,0.02,9.163,0.735,6.905,0.631,0.676,0.156,18.611,2.067,0.057,2.957,0.033,0.981,0.01,2.191
1627750,"Denver Nuggets","Jamal Murray","Vet",2.78,1.46,2.66,0.11,1.86,2.25,-0.39,25.174,0.512,9.535,0.386,0.387,4.13,0.659,4.28,0.855,0.16,0.262,6.015,9.494,0.293,0.753,0.008,1.535,0.015,3.196
1628384,"New York Knicks","OG Anunoby","Vet",2.77,1.9,1.09,1.68,1.39,0.68,0.71,17.838,0.553,7.784,0.379,0.425,5.747,0.707,3.291,0.771,0.186,0.193,6.441,2.98,0.094,0.904,0.01,2.349,0.022,2.057
1628401,"Boston Celtics","Derrick White","Vet",2.71,2.34,1.44,1.27,1.46,1.33,0.13,16.586,0.538,9.885,0.378,0.579,2.113,0.685,2.753,0.876,0.17,0.179,5.966,6.808,0.181,1.726,0.019,1.413,0.014,2.122
203932,"Denver Nuggets","Aaron Gordon","Vet",2.43,1.56,1.03,1.4,0.75,0.71,0.04,15.511,0.61,3.313,0.317,0.189,9.209,0.732,5.651,0.647,0.369,0.178,9.962,4.868,0.136,1.127,0.012,1.158,0.012,2.296
1628386,"Cleveland Cavaliers","Jarrett Allen","Vet",2.41,0.84,0.23,2.18,0.92,0.01,0.91,17.102,0.663,0.355,0.271,0.015,10.494,0.737,6.285,0.727,0.36,0.204,15.994,3.845,0.115,1.83,0.02,1.181,0.012,2.57
1628389,"Miami Heat","Bam Adebayo","Vet",2.34,-0.44,0.41,1.94,1.85,0.56,1.29,20.476,0.552,0.429,0.23,0.022,6.179,0.713,7.779,0.773,0.366,0.253,15.484,5.862,0.186,1.408,0.016,1.609,0.016,3.584
1631096,"Oklahoma City Thunder","Chet Holmgren","Sophomore",2.34,4.29,0.85,1.5,3.03,0.94,2.09,19.179,0.615,7.737,0.367,0.4,6.069,0.733,4.902,0.783,0.264,0.213,12.904,4.154,0.118,3.953,0.045,1.096,0.011,2.512
1627832,"Houston Rockets","Fred VanVleet","Vet",2.34,0.11,1.15,1.19,0.82,0.17,0.65,16.483,0.478,10.396,0.379,0.628,1.892,0.586,3.199,0.856,0.196,0.175,4.998,9.491,0.281,1.088,0.012,1.929,0.019,2.131
1629630,"Memphis Grizzlies","Ja Morant","Vet",2.27,-0.13,2.63,-0.37,0.98,2.66,-1.68,26.028,0.496,7.955,0.333,0.331,7.654,0.655,9.045,0.736,0.357,0.295,8.055,11.628,0.366,0.522,0.006,1.561,0.016,4.688
1628374,"Utah Jazz","Lauri Markkanen","Vet",2.27,1.9,2.92,-0.65,1.04,2.55,-1.51,23.094,0.567,11.449,0.394,0.496,4.761,0.707,6.557,0.875,0.272,0.243,12.021,3.471,0.101,0.647,0.007,1.11,0.011,2.137
1627742,"New Orleans Pelicans","Brandon Ingram","Vet",2.21,-0.31,2.21,0,0.77,1.52,-0.75,24.429,0.525,6.433,0.371,0.277,4.032,0.695,7.583,0.827,0.325,0.281,7.343,8.346,0.27,0.949,0.01,1.128,0.011,4.146
1627759,"Boston Celtics","Jaylen Brown","Vet",2.19,-1.62,2.36,-0.16,1.8,2.17,-0.37,23.539,0.573,7.199,0.366,0.301,7.116,0.722,6.292,0.731,0.258,0.266,8.256,5.306,0.167,0.635,0.007,1.545,0.015,3.506
1630169,"Indiana Pacers","Tyrese Haliburton","Vet",2.19,1.71,3.5,-1.31,2.83,3.32,-0.49,21.024,0.558,10.706,0.393,0.501,3.642,0.678,3.828,0.842,0.19,0.224,5.067,14.249,0.448,0.852,0.009,1.996,0.019,3.137
203944,"New York Knicks","Julius Randle","Vet",2.16,2.83,2.47,-0.31,0.67,1.73,-1.06,26.285,0.52,7.82,0.327,0.309,8.05,0.667,9.741,0.741,0.356,0.311,13.064,7.523,0.236,0.463,0.005,0.919,0.009,5.221
201572,"Milwaukee Bucks","Brook Lopez","Vet",2.1,0.22,-0.8,2.9,1.69,0.27,1.42,14.957,0.627,8.463,0.351,0.534,3.963,0.756,2.144,0.806,0.166,0.157,8.689,2.781,0.074,3.332,0.037,0.989,0.011,1.375
1629008,"Denver Nuggets","Michael Porter Jr.","Vet",2.1,0.63,1.54,0.56,0.56,1.13,-0.57,20.713,0.559,11.013,0.413,0.518,3.337,0.749,1.911,0.815,0.092,0.209,10.439,2.464,0.066,0.946,0.011,0.842,0.009,1.555
201950,"Boston Celtics","Jrue Holiday","Vet",2.07,-1.36,1.47,0.6,0.86,0.53,0.33,14.281,0.529,6.91,0.38,0.46,2.553,0.664,1.369,0.809,0.109,0.155,7.659,7.647,0.198,0.79,0.009,1.606,0.016,2.775
1628392,"New York Knicks","Isaiah Hartenstein","Vet",2.07,0.25,-0.34,2.41,1.22,-0.36,1.58,8.98,0.622,0.534,0.292,0.028,6.289,0.688,3.11,0.697,0.368,0.116,16.736,4.069,0.107,2.126,0.023,1.997,0.02,2.263
203484,"Denver Nuggets","Kentavious Caldwell-Pope","Vet",2.06,3.29,0.77,1.29,1.27,0.25,1.02,12.811,0.509,7.135,0.401,0.54,2.498,0.622,2.142,0.862,0.176,0.133,4.142,3.398,0.09,0.619,0.007,2.003,0.02,1.431
1627751,"Toronto Raptors","Jakob Poeltl","Vet",2.06,0.27,-0.34,2.4,1.97,-0.22,2.19,15.273,0.637,0.515,0.12,0.024,8.447,0.749,4.11,0.598,0.27,0.178,16.283,4.474,0.132,2.768,0.031,1.323,0.013,2.928
203114,"Milwaukee Bucks","Khris Middleton","Vet",2.03,-0.32,1.51,0.52,0.64,1.04,-0.4,22.869,0.493,8.529,0.379,0.404,2.617,0.657,4.544,0.848,0.183,0.252,7.432,9.218,0.273,0.558,0.006,1.565,0.015,3.818
1630217,"Memphis Grizzlies","Desmond Bane","Vet",2.03,-0.03,1.74,0.29,1.63,2.18,-0.55,25.324,0.496,11.718,0.398,0.469,6.144,0.664,5.138,0.836,0.203,0.267,6.55,7.297,0.255,0.584,0.007,1.487,0.014,3.761
203500,"Houston Rockets","Steven Adams","Vet",1.99,-0.3,-0.55,2.54,1.1,-0.97,2.07,14.994,0.555,4.105,0.166,0.215,6.283,0.669,4.589,0.44,0.372,0.176,17.104,4.525,0.135,1.756,0.019,1.581,0.015,2.541
203110,"Golden State Warriors","Draymond Green","Vet",1.93,-0.27,-1.13,3.06,0.8,-1.31,2.11,12.209,0.56,4.54,0.319,0.372,3.478,0.703,2.31,0.741,0.204,0.144,11.937,10.835,0.276,1.366,0.016,1.732,0.017,3.676
1630529,"New Orleans Pelicans","Herbert Jones","Vet",1.91,1.08,0.33,1.58,2.03,0.3,1.73,12.857,0.576,6.221,0.378,0.471,4.679,0.69,2.876,0.832,0.249,0.138,6.162,3.697,0.099,1.033,0.012,2.233,0.022,1.802
1629011,"New York Knicks","Mitchell Robinson","Vet",1.86,0.18,-0.16,2.03,2.52,0.62,1.9,10.493,0.622,0.659,0.157,0.026,7.57,0.705,3.701,0.394,0.419,0.144,15.615,2.031,0.058,2.824,0.032,2.047,0.02,1.734
1629636,"Cleveland Cavaliers","Darius Garland","Vet",1.85,0.01,2.2,-0.35,0.11,1.8,-1.69,20.433,0.516,9.672,0.384,0.477,3.896,0.614,4.208,0.844,0.219,0.225,3.497,9.732,0.284,0.246,0.003,1.838,0.018,4.081
1627783,"Indiana Pacers","Pascal Siakam","Vet",1.83,-0.93,2.34,-0.52,0.39,1.77,-1.38,22.432,0.563,5.088,0.342,0.225,7.043,0.711,6.37,0.753,0.291,0.239,9.873,6.418,0.189,0.577,0.007,1.297,0.013,2.568
203992,"Atlanta Hawks","Bogdan Bogdanovic","Vet",1.74,-0.57,2.05,-0.31,1.07,1.51,-0.44,21.343,0.523,12.048,0.388,0.564,3.55,0.61,2.932,0.869,0.128,0.214,5.544,5.007,0.144,0.527,0.006,1.833,0.018,2.073
203939,"Dallas Mavericks","Dwight Powell","Vet",1.68,1.03,-0.06,1.74,1.17,-0.2,1.37,7.289,0.68,0.573,0.263,0.023,6.054,0.775,5.574,0.639,0.54,0.105,12.24,4.498,0.126,1.194,0.013,1.523,0.015,2.183
101108,"Golden State Warriors","Chris Paul","Vet",1.67,-2.78,0.84,0.83,0.88,-0.2,1.08,13.169,0.505,7.912,0.367,0.583,0.346,0.651,1.884,0.833,0.163,0.133,6.437,11.961,0.303,0.475,0.005,2.304,0.023,2.381
1630178,"Philadelphia 76ers","Tyrese Maxey","Vet",1.66,2.09,2.19,-0.53,0.56,1.67,-1.11,25.946,0.511,10.588,0.384,0.386,6.791,0.649,6.92,0.868,0.255,0.285,4.891,8.033,0.271,0.487,0.006,1.355,0.013,2.737
1628991,"Memphis Grizzlies","Jaren Jackson Jr.","Vet",1.65,-0.45,0.19,1.46,0.66,0.27,0.39,27.704,0.515,9.584,0.355,0.338,7.443,0.654,9.722,0.815,0.36,0.328,8.779,4.073,0.139,2.754,0.028,1.736,0.018,3.948
1627936,"Chicago Bulls","Alex Caruso","Vet",1.61,0.86,-0.59,2.2,1.95,-0.67,2.62,12.844,0.555,8.138,0.367,0.607,2.779,0.686,1.864,0.777,0.158,0.142,6.257,5.008,0.145,1.86,0.02,2.683,0.028,2.194
1631114,"Oklahoma City Thunder","Jalen Williams","Sophomore",1.59,3.99,1.64,-0.05,2.36,2.34,0.02,22.045,0.553,6.206,0.375,0.28,5.988,0.71,4.345,0.805,0.2,0.24,6.164,7.258,0.224,0.768,0.009,1.672,0.017,2.697
1628371,"Orlando Magic","Jonathan Isaac","Vet",1.58,0.25,-0.37,1.95,0.21,-0.44,0.65,15.297,0.567,4.019,0.329,0.279,7.672,0.69,4.868,0.69,0.298,0.168,14.814,1.891,0.05,3.521,0.039,2.466,0.025,1.661
1626204,"New Orleans Pelicans","Larry Nance Jr.","Vet",1.54,0.49,-0.5,2.04,0.67,-0.81,1.48,8.87,0.626,3.115,0.317,0.282,3.893,0.746,1.807,0.713,0.223,0.11,13.449,4.129,0.115,1.213,0.012,2.162,0.021,1.811
1629001,"Philadelphia 76ers","De'Anthony Melton","Vet",1.46,0.58,0.09,1.36,2.17,0.05,2.12,17.117,0.47,11.62,0.369,0.648,3.425,0.6,2.857,0.796,0.177,0.177,6.711,4.698,0.14,0.957,0.011,2.725,0.027,2.208
1630163,"Charlotte Hornets","LaMelo Ball","Vet",1.39,-0.75,2.1,-0.71,3.03,2.39,0.64,29.016,0.437,14.322,0.364,0.469,6.506,0.6,6.894,0.826,0.222,0.341,7.773,12.076,0.406,0.328,0.004,2.333,0.023,5.669
1629027,"Atlanta Hawks","Trae Young","Vet",1.37,-1.43,3.51,-2.14,0.53,3,-2.47,24.966,0.49,12.199,0.346,0.488,3.618,0.598,8.247,0.845,0.382,0.3,3.826,13.751,0.463,0.394,0.004,1.603,0.016,5.675
1628449,"Toronto Raptors","Chris Boucher","Vet",1.29,-0.02,0.43,0.86,0.57,0.28,0.29,16.217,0.589,7.047,0.33,0.458,6.675,0.683,6.206,0.731,0.31,0.188,14.412,1.825,0.05,1.92,0.021,1.3,0.013,1.791
1630198,"Oklahoma City Thunder","Isaiah Joe","Vet",1.24,2.77,1.23,0.01,0.72,0.91,-0.19,14.692,0.572,9.85,0.385,0.681,2,0.7,1.856,0.823,0.144,0.145,5.866,3.399,0.093,0.537,0.006,1.556,0.015,1.468
1629057,"Portland Trail Blazers","Robert Williams III","Vet",1.2,-1.7,-0.03,1.23,1.89,0.64,1.25,12.611,0.641,2.072,0.17,0.084,6.281,0.796,2.801,0.686,0.237,0.153,14.866,2.871,0.078,2.98,0.033,1.476,0.015,1.956
1630530,"New Orleans Pelicans","Trey Murphy III","Vet",1.18,1.52,0.91,0.27,0.92,0.92,0,17.06,0.587,12.335,0.378,0.707,2.224,0.726,2.904,0.848,0.198,0.168,6.676,3.403,0.099,0.869,0.009,1.619,0.016,1.078
203935,"Memphis Grizzlies","Marcus Smart","Vet",1.16,-1,0.17,0.99,-0.45,-0.54,0.09,19.826,0.493,11.198,0.349,0.589,2.386,0.658,4.058,0.758,0.229,0.235,5.166,7.145,0.193,0.482,0.005,2.434,0.026,3.637
1630532,"Orlando Magic","Franz Wagner","Vet",1.15,1.88,1.26,-0.1,0.21,1.49,-1.28,22.974,0.557,7.411,0.349,0.311,8.569,0.69,6.348,0.852,0.288,0.26,8.053,6.309,0.194,0.521,0.006,1.439,0.014,3.345
1626172,"Golden State Warriors","Kevon Looney","Vet",1.15,-0.36,-0.52,1.67,0.92,-0.94,1.86,9.34,0.622,0.523,0.133,0.025,5.507,0.717,3.098,0.597,0.337,0.109,18.384,5.277,0.147,1.326,0.014,1.255,0.012,1.94
1627826,"Los Angeles Clippers","Ivica Zubac","Vet",1.15,1.35,-0.8,1.94,0.32,-0.81,1.13,14.125,0.648,0.467,0.155,0.024,8.124,0.695,4.288,0.689,0.338,0.166,17.277,2.62,0.072,2.073,0.023,0.726,0.007,2.327
202699,"Philadelphia 76ers","Tobias Harris","Vet",1.12,0.05,1.01,0.12,-0.19,-0.08,-0.11,20.101,0.539,5.451,0.377,0.251,6.05,0.686,4.112,0.875,0.181,0.211,8.779,4.627,0.144,0.805,0.009,1.346,0.013,2.111
203490,"Utah Jazz","Otto Porter Jr.","Vet",1.1,-1.6,-0.27,1.38,1.51,0.02,1.49,12.132,0.518,6.796,0.376,0.573,2.656,0.672,1.548,0.761,0.167,0.123,9.721,3.261,0.093,0.906,0.01,2.072,0.02,1.454
201144,"Minnesota Timberwolves","Mike Conley","Vet",1,-1.35,0.24,0.76,1.04,0.49,0.55,13.529,0.49,9.176,0.402,0.671,0.815,0.594,1.983,0.843,0.174,0.14,4.973,10.568,0.287,0.373,0.004,1.808,0.018,2.07
1629627,"New Orleans Pelicans","Zion Williamson","Vet",1,-0.33,1.69,-0.69,1.49,2.48,-0.99,25.068,0.59,0.919,0.309,0.04,13.24,0.701,10.266,0.704,0.417,0.29,8.606,8.215,0.26,0.941,0.01,1.421,0.014,4.27
1627780,"Golden State Warriors","Gary Payton II","Vet",0.99,-0.53,-0.25,1.24,2.15,0.19,1.96,14.172,0.62,4.028,0.348,0.267,6.001,0.726,2.188,0.714,0.152,0.15,9.238,3.482,0.098,1.047,0.011,3.138,0.031,2.116
1628366,"Chicago Bulls","Lonzo Ball","Vet",0.97,0.2,-0.48,1.45,1.02,-0.95,1.97,18.037,0.521,9.53,0.37,0.571,4.095,0.642,2.533,0.734,0.158,0.194,7.564,6.521,0.201,0.974,0.01,2.097,0.025,2.562
1630567,"Toronto Raptors","Scottie Barnes","Vet",0.95,0.96,0.91,0.04,1.77,1.36,0.41,21.061,0.539,5.242,0.34,0.248,7.368,0.707,6.321,0.781,0.284,0.243,11.011,9.335,0.272,1.92,0.021,1.619,0.016,3.905
203468,"New Orleans Pelicans","CJ McCollum","Vet",0.95,-0.68,1.09,-0.14,-0.18,0.81,-0.99,22.881,0.495,12.393,0.386,0.527,2.478,0.611,3.084,0.769,0.139,0.234,6.389,6.472,0.19,0.763,0.009,1.366,0.014,2.343
203458,"Sacramento Kings","Alex Len","Vet",0.94,2.28,-1.39,2.33,-0.55,-1.82,1.27,10.527,0.571,1.098,0.276,0.057,6.137,0.721,3.678,0.61,0.318,0.137,15.028,3.67,0.104,2.71,0.029,1.232,0.012,3.091
1626156,"Los Angeles Lakers","D'Angelo Russell","Vet",0.88,0.61,1.8,-0.92,0.46,1.9,-1.44,20.736,0.516,10.426,0.377,0.519,2.661,0.685,3.686,0.819,0.166,0.222,4.529,9.501,0.264,0.629,0.007,1.311,0.013,2.99
1626167,"Indiana Pacers","Myles Turner","Vet",0.84,-0.14,0.38,0.46,0.91,0.34,0.57,20.156,0.603,6.56,0.373,0.319,5.963,0.739,7.301,0.784,0.348,0.232,12.489,2.58,0.069,2.795,0.031,1.08,0.011,2.415
1628404,"New York Knicks","Josh Hart","Vet",0.82,1.04,-0.25,1.07,-1.12,-1.16,0.04,13.679,0.544,5.5,0.345,0.395,4.502,0.686,2.371,0.762,0.181,0.148,11.803,5.942,0.167,0.453,0.005,1.519,0.015,2.523
1630631,"New Orleans Pelicans","Jose Alvarado","Vet",0.79,1.27,-0.28,1.07,0.22,-0.64,0.86,17.358,0.504,10.584,0.348,0.572,2.959,0.628,2.43,0.748,0.143,0.175,5.679,5.815,0.172,0.711,0.008,2.736,0.028,2.169
201143,"Boston Celtics","Al Horford","Vet",0.78,-0.58,-1.46,2.24,1.2,0.59,0.61,10.968,0.559,6.69,0.391,0.563,2.27,0.717,0.746,0.789,0.071,0.108,11.947,4.376,0.121,2.028,0.022,1.138,0.011,1.181
1628989,"Sacramento Kings","Kevin Huerter","Vet",0.77,1.02,0.75,0.01,1.09,0.89,0.2,16.465,0.582,10.534,0.381,0.616,2.896,0.711,1.486,0.771,0.098,0.172,6.476,4.536,0.124,0.727,0.008,1.401,0.014,1.52
1629634,"Memphis Grizzlies","Brandon Clarke","Vet",0.75,-0.91,-0.36,1.12,1.72,0.42,1.3,16.363,0.655,4.064,0.294,0.198,6.955,0.752,4.851,0.68,0.303,0.18,12.713,3.397,0.103,1.615,0.018,1.582,0.015,1.789
1629048,"Orlando Magic","Goga Bitadze","Vet",0.75,0.94,-0.94,1.68,0.34,-0.79,1.13,10.641,0.635,1.343,0.274,0.07,7.663,0.719,3.904,0.632,0.363,0.135,14.935,3.656,0.109,4.03,0.045,1.547,0.016,2.282
1628978,"New York Knicks","Donte DiVincenzo","Vet",0.74,0.78,0.64,0.1,1.89,1.49,0.4,22.549,0.52,15.502,0.394,0.708,3.908,0.617,2.325,0.788,0.127,0.219,6.253,4.953,0.146,0.573,0.006,2.27,0.023,2.49
1627734,"Sacramento Kings","Domantas Sabonis","Vet",0.73,0.07,0.8,-0.07,0.5,0.32,0.18,17.739,0.633,1.855,0.328,0.076,9.286,0.729,6.191,0.713,0.341,0.224,17.851,11.555,0.342,0.738,0.008,1.254,0.012,4.366
1629661,"Brooklyn Nets","Cameron Johnson","Vet",0.72,0.08,0.49,0.23,1.8,1.25,0.55,18.983,0.527,10.866,0.399,0.572,3.311,0.705,2.983,0.799,0.157,0.191,7.541,4.533,0.134,0.538,0.006,1.581,0.015,1.669
1626168,"Sacramento Kings","Trey Lyles","Vet",0.72,1.75,0.25,0.47,-0.55,-0.26,-0.29,13.347,0.544,9.239,0.371,0.675,2.59,0.709,2.688,0.758,0.217,0.141,11.047,2.71,0.072,0.793,0.009,0.952,0.01,1.55
1628960,"Phoenix Suns","Grayson Allen","Vet",0.63,0.72,0.69,-0.06,0.5,0.73,-0.23,12.009,0.545,8.045,0.412,0.655,2.727,0.663,2.319,0.866,0.199,0.132,5.491,4.331,0.121,0.721,0.008,1.315,0.013,1.799
1630596,"Cleveland Cavaliers","Evan Mobley","Vet",0.63,1.54,-0.7,1.33,-0.02,-0.59,0.57,17.626,0.597,2.461,0.306,0.134,8.679,0.771,4.628,0.699,0.275,0.208,14.776,4.211,0.128,2.457,0.027,1.275,0.013,2.848
1630559,"Los Angeles Lakers","Austin Reaves","Vet",0.55,1.03,1.54,-0.98,0.78,1.89,-1.11,17.595,0.593,7.688,0.368,0.434,3.54,0.742,4.956,0.857,0.328,0.197,5.823,8.166,0.237,0.424,0.004,1.18,0.012,2.762
1630549,"Brooklyn Nets","Day'Ron Sharpe","Vet",0.54,1.93,0.27,0.27,0.47,0.27,0.2,16.309,0.586,1.216,0.286,0.053,11.085,0.687,6.514,0.65,0.418,0.206,18.863,4.854,0.149,2.386,0.026,1.459,0.014,3.572
203957,"Dallas Mavericks","Dante Exum","Vet",0.54,NA,0.76,-0.23,-0.13,0.45,-0.58,14.44,0.561,5.367,0.348,0.358,5.198,0.683,2.945,0.729,0.214,0.163,6.481,6.529,0.178,0.514,0.005,1.355,0.013,2.562
1630193,"Toronto Raptors","Immanuel Quickley","Vet",0.52,-0.59,0.88,-0.35,-0.06,0.43,-0.49,20.923,0.487,10.745,0.371,0.495,2.567,0.628,4.144,0.83,0.204,0.217,5.823,7.128,0.214,0.232,0.003,1.391,0.014,2.331
203083,"Chicago Bulls","Andre Drummond","Vet",0.52,0.51,-0.61,1.13,1.89,0.14,1.75,17.642,0.584,0.426,0.132,0.022,12.787,0.652,6.849,0.581,0.398,0.196,22.121,1.661,0.049,2.061,0.024,2.539,0.025,3.128
1630578,"Houston Rockets","Alperen Sengun","Vet",0.51,1.18,0.37,0.14,0.42,0.16,0.26,21.02,0.586,2.267,0.294,0.115,9.191,0.707,8.355,0.711,0.38,0.256,13.898,7.272,0.229,1.284,0.014,1.685,0.017,4.198
